"","bestCostByT","temperatures"
"1",139091727,68773592,745
"2",138979501,68085856,81755
"3",139080547,67404998,2493745
"4",139137273,66730948,2668808
"5",139292029,66063638,784212
"6",140447595,65403002,3963698
"7",139092693,64748972,3724061
"8",139737556,64101482,6486821
"9",139156301,63460467,8221953
"10",138941237,62825863,1439733
"11",139320189,62197604,5125336
"12",145923169,61575628,4674082
"13",139548391,60959872,1827342
"14",139965858,60350273,4609068
"15",139109787,59746770,7262977
"16",139858903,59149303,0190348
"17",141143548,58557809,9888444
"18",139698534,57972231,888956
"19",144614903,57392509,5700664
"20",139200729,56818584,4743657
"21",138972648,56250398,6296221
"22",139028971,55687894,6433259
"23",140330819,55131015,6968926
"24",140639115,54579705,5399237
"25",139568524,54033908,4845244
"26",140553267,53493569,3996792
"27",139100994,52958633,7056824
"28",139685581,52429047,3686256
"29",139076889,51904756,8949393
"30",139673171,51385709,3259899
"31",139549428,50871852,23273
"32",138980949,50363133,7104027
"33",139655059,49859502,3732987
"34",140158477,49360907,3495657
"35",138591448,48867298,27607
"36",139223427,48378625,2933093
"37",140331868,47894839,0403763
"38",138992363,47415890,6499725
"39",139047517,46941731,7434728
"40",139083570,46472314,426038
"41",139839046,46007591,2817777
"42",139026271,45547515,3689599
"43",138959171,45092040,2152703
"44",139040507,44641119,8131176
"45",139865082,44194708,6149864
"46",139325463,43752761,5288365
"47",139595407,43315233,9135482
"48",145483520,42882081,5744127
"49",141234665,42453260,7586686
"50",140059304,42028728,1510819
"51",139701973,41608440,869571
"52",138976415,41192356,4608753
"53",139183122,40780432,8962666
"54",139214658,40372628,5673039
"55",139556584,39968902,2816309
"56",139087162,39569213,2588146
"57",138950387,39173521,1262264
"58",141444750,38781785,9149642
"59",142103693,38393968,0558145
"60",139036278,38010028,3752564
"61",142423295,37629928,0915038
"62",140070829,37253628,8105888
"63",140588170,36881092,5224829
"64",139394573,36512281,5972581
"65",139000358,36147158,7812855
"66",139317991,35785687,1934726
"67",142119318,35427830,3215379
"68",139357452,35073552,0183225
"69",141490340,34722816,4981393
"70",139014996,34375588,3331579
"71",139849416,34031832,4498263
"72",139272195,33691514,125328
"73",139013577,33354598,9840748
"74",139185213,33021052,994234
"75",144103047,32690842,4642917
"76",139092131,32363934,0396488
"77",139251976,32040294,6992523
"78",139343482,31719891,7522597
"79",139420522,31402692,8347371
"80",141801510,31088665,9063898
"81",142666560,30777779,2473259
"82",139705750,30470001,4548526
"83",139128659,30165301,4403041
"84",139715905,29863648,425901
"85",138979559,29565011,941642
"86",139217838,29269361,8222256
"87",139072919,28976668,2040034
"88",139087583,28686901,5219633
"89",139991253,28400032,5067437
"90",139387171,28116032,1816763
"91",139914969,27834871,8598595
"92",140666382,27556523,1412609
"93",143086011,27280957,9098483
"94",139448132,27008148,3307498
"95",139422509,26738066,8474423
"96",139112820,26470686,1789679
"97",139666288,26205979,3171782
"98",138991790,25943919,5240064
"99",139121176,25684480,3287664
"100",138973587,25427635,5254787
"101",138952252,25173359,1702239
"102",139102330,24921625,5785217
"103",139236329,24672409,3227365
"104",139056686,24425685,2295091
"105",140531158,24181428,377214
"106",141802493,23939614,0934419
"107",139148823,23700217,9525074
"108",139009317,23463215,7729824
"109",139446171,23228583,6152525
"110",139979621,22996297,7791
"111",139002396,22766334,801309
"112",138951495,22538671,4532959
"113",138933621,22313284,738763
"114",139661908,22090151,8913753
"115",140630614,21869250,3724616
"116",139255056,21650557,868737
"117",139202254,21434052,2900496
"118",139397435,21219711,7671491
"119",138984380,21007514,6494776
"120",140509807,20797439,5029828
"121",143169261,20589465,107953
"122",140329253,20383570,4568735
"123",138915981,20179734,7523047
"124",138933656,19977937,4047817
"125",139791535,19778158,0307339
"126",140165025,19580376,4504265
"127",139529709,19384572,6859223
"128",138945063,19190726,959063
"129",138964633,18998819,6894724
"130",138960258,18808831,4925777
"131",141883460,18620743,1776519
"132",139083108,18434535,7458754
"133",138707751,18250190,3884166
"134",139360517,18067688,4845325
"135",139211980,17887011,5996872
"136",139346492,17708141,4836903
"137",138943242,17531060,0688534
"138",141031811,17355749,4681648
"139",139011599,17182191,9734832
"140",139990289,17010370,0537484
"141",138937528,16840266,3532109
