"","bestCostByT","temperatures"
"1",196739065,950000
"2",196624100,902500
"3",196580370,857375
"4",196735132,814506,25
"5",194963086,773780,9375
"6",197240848,735091,890625
"7",196626896,698337,29609375
"8",196585948,663420,431289062
"9",196589857,630249,409724609
"10",197826228,598736,939238379
"11",195256948,568800,09227646
"12",196875199,540360,087662637
"13",196685424,513342,083279505
"14",196854176,487674,97911553
"15",197130413,463291,230159753
"16",196703489,440126,668651765
"17",196596956,418120,335219177
"18",196627830,397214,318458218
"19",197081873,377353,602535307
"20",196819425,358485,922408542
"21",196744197,340561,626288115
"22",196619340,323533,544973709
"23",197152155,307356,867725024
"24",196613282,291989,024338772
"25",196759880,277389,573121834
"26",195651987,263520,094465742
"27",195651987,250344,089742455
"28",196622663,237826,885255332
"29",196767997,225935,540992566
"30",196513330,214638,763942937
"31",196695146,203906,82574579
"32",196593782,193711,484458501
"33",196625161,184025,910235576
"34",195444678,174824,614723797
"35",195444678,166083,383987607
"36",195444678,157779,214788227
"37",195444678,149890,254048815
"38",195444678,142395,741346375
"39",195444678,135275,954279056
"40",195444678,128512,156565103
"41",195444678,122086,548736848
"42",195444678,115982,221300006
"43",195444678,110183,110235005
"44",195444678,104673,954723255
"45",194677111,99440,2569870922
