"","bestCostByT","temperatures"
"1",196901008,9e+05
"2",197979275,810000
"3",197365172,729000
"4",196684016,656100
"5",196622433,590490
"6",196611830,531441
"7",196166140,478296,9
"8",196674131,430467,21
"9",195778468,387420,489
"10",195778468,348678,4401
"11",196937733,313810,59609
"12",196928907,282429,536481
"13",196604703,254186,5828329
"14",195945679,228767,92454961
"15",195945679,205891,132094649
"16",195945679,185302,018885184
"17",195945679,166771,816996666
"18",195945679,150094,635296999
"19",195945679,135085,171767299
"20",195945679,121576,654590569
"21",195945679,109418,989131512
"22",196565974,98477,0902183612
"23",196679853,88629,381196525
"24",196578966,79766,4430768725
"25",196568244,71789,7987691853
"26",196127221,64610,8188922668
"27",196127221,58149,7370030401
"28",196127221,52334,7633027361
"29",196127221,47101,2869724625
"30",196127221,42391,1582752162
"31",196127221,38152,0424476946
"32",196127221,34336,8382029251
"33",196127221,30903,1543826326
"34",196127221,27812,8389443694
"35",196127221,25031,5550499324
"36",196127221,22528,3995449392
"37",196127221,20275,5595904453
"38",196127221,18248,0036314007
"39",196127221,16423,2032682607
"40",196127221,14780,8829414346
"41",196127221,13302,7946472911
"42",196127221,11972,515182562
"43",196127221,10775,2636643058
"44",195036647,9697,73729787524
