"","costs","x"
"1",2618979806,1
"2",2618979806,2
"3",2618979806,3
"4",2618979806,4
"5",2618979806,5
"6",2618973729,6
"7",2579702815,7
"8",2579702815,8
"9",2579702815,9
"10",2579702815,10
"11",2579702815,11
"12",2579702815,12
"13",2579702815,13
"14",2579702815,14
"15",2579702815,15
"16",2579702815,16
"17",2579702815,17
"18",2579702815,18
"19",2579702815,19
"20",2579702815,20
"21",2579702815,21
"22",2579702815,22
"23",2579702815,23
"24",2579702815,24
"25",2579702815,25
"26",2579702815,26
"27",2579702815,27
"28",2579702815,28
"29",2579702815,29
"30",2579702815,30
"31",2579702815,31
"32",2579702815,32
"33",2579702815,33
"34",2579702815,34
"35",2579702815,35
"36",2579702815,36
"37",2579702815,37
"38",2579702815,38
"39",2579702815,39
"40",2579702815,40
"41",2579702815,41
"42",2579702815,42
"43",2579702815,43
"44",2579702815,44
"45",2523900517,45
"46",2523900517,46
"47",2523900517,47
"48",2523900517,48
"49",2523900517,49
"50",2523900517,50
"51",2523900517,51
"52",2523900517,52
"53",2523900517,53
"54",2523900517,54
"55",2523900517,55
"56",2523900517,56
"57",2523900517,57
"58",2523900517,58
"59",2523900517,59
"60",2523900517,60
"61",2523900517,61
"62",2523900517,62
"63",2523900517,63
"64",2523900517,64
"65",2523900517,65
"66",2523900517,66
"67",2523900517,67
"68",2523900517,68
"69",2523900517,69
"70",2523900517,70
"71",2523900517,71
"72",2523900517,72
"73",2523900517,73
"74",2523900517,74
"75",2523900517,75
"76",2523900517,76
"77",2523900517,77
"78",2523900517,78
"79",2523900517,79
"80",2523900517,80
"81",2523900517,81
"82",2523900517,82
"83",2523900517,83
"84",2523900517,84
"85",2523900517,85
"86",2523900517,86
"87",2523900517,87
"88",2523900517,88
"89",2523900517,89
"90",2523900517,90
"91",2523900517,91
"92",2523900517,92
"93",2523900517,93
"94",2523900517,94
"95",2523900517,95
"96",2523900517,96
"97",2523900517,97
"98",2523900517,98
"99",2523900517,99
"100",2523900517,100
"101",2523900517,101
"102",2523900517,102
"103",2523900517,103
"104",2523900517,104
"105",2523900517,105
"106",2523900517,106
"107",2523900517,107
"108",2523900517,108
"109",2523900517,109
"110",2523900517,110
"111",2523900517,111
"112",2523900517,112
"113",2523900517,113
"114",2523900517,114
"115",2523900517,115
"116",2523900517,116
"117",2523900517,117
"118",2523900517,118
"119",2523900517,119
"120",2523900517,120
"121",2523900517,121
"122",2523900517,122
"123",2523900517,123
"124",2523900517,124
"125",2523900517,125
"126",2523900517,126
"127",2523900517,127
"128",2523900517,128
"129",2523900517,129
"130",2523900517,130
"131",2523900517,131
"132",2523900517,132
"133",2523900517,133
"134",2523900517,134
"135",2523900517,135
"136",2523900517,136
"137",2523900517,137
"138",2523900517,138
"139",2523900517,139
"140",2523900517,140
"141",2523900517,141
"142",2523900517,142
"143",2523900517,143
"144",2523900517,144
"145",2523900517,145
"146",2523900517,146
"147",2523900517,147
"148",2523900517,148
"149",2523900517,149
"150",2523900517,150
"151",2523900517,151
"152",2523900517,152
"153",2523900517,153
"154",2523900517,154
"155",2523900517,155
"156",2523900517,156
"157",2523900517,157
"158",2523900517,158
"159",2523900517,159
"160",2523900517,160
"161",2523900517,161
"162",2523900517,162
"163",2523900517,163
"164",2523900517,164
"165",2523900517,165
"166",2523900517,166
"167",2523900517,167
"168",2523900517,168
"169",2523900517,169
"170",2523900517,170
"171",2523900517,171
"172",2523900517,172
"173",2523900517,173
"174",2523900517,174
"175",2523900517,175
"176",2523900517,176
"177",2523900517,177
"178",2523900517,178
"179",2523900517,179
"180",2523900517,180
"181",2523900517,181
"182",2523900517,182
"183",2523900517,183
"184",2523900517,184
"185",2523900517,185
"186",2523900517,186
"187",2523900517,187
"188",2523900517,188
"189",2523900517,189
"190",2523900517,190
"191",2523900517,191
"192",2523900517,192
"193",2523900517,193
"194",2523900517,194
"195",2523900517,195
"196",2523900517,196
"197",2523900517,197
"198",2523900517,198
"199",2523900517,199
"200",2523900517,200
"201",2523900517,201
"202",2523900517,202
"203",2523900517,203
"204",2523900517,204
"205",2484345510,205
"206",2484345510,206
"207",2484345510,207
"208",2484345510,208
"209",2484345510,209
"210",2484345510,210
"211",2484345510,211
"212",2484345510,212
"213",2484345510,213
"214",2484345510,214
"215",2484345510,215
"216",2484345510,216
"217",2484345510,217
"218",2484345510,218
"219",2484345510,219
"220",2484345510,220
"221",2484345510,221
"222",2484345510,222
"223",2484345510,223
"224",2484345510,224
"225",2484345510,225
"226",2484345510,226
"227",2484345510,227
"228",2484345510,228
"229",2484345510,229
"230",2484345510,230
"231",2484345510,231
"232",2484345510,232
"233",2484345510,233
"234",2484345510,234
"235",2484345510,235
"236",2484345510,236
"237",2484345510,237
"238",2484345510,238
"239",2484345510,239
"240",2484345510,240
"241",2484345510,241
"242",2484345510,242
"243",2484345510,243
"244",2484345510,244
"245",2484345510,245
"246",2484345510,246
"247",2484345510,247
"248",2484345510,248
"249",2484345510,249
"250",2484345510,250
"251",2484345510,251
"252",2484345510,252
"253",2484345510,253
"254",2484345510,254
"255",2484345510,255
"256",2484345510,256
"257",2484345510,257
"258",2484345510,258
"259",2484345510,259
"260",2484345510,260
"261",2484345510,261
"262",2484345510,262
"263",2484345510,263
"264",2484345510,264
"265",2484345510,265
"266",2484345510,266
"267",2484345510,267
"268",2484345510,268
"269",2484345510,269
"270",2484345510,270
"271",2484345510,271
"272",2484345510,272
"273",2484345510,273
"274",2484345510,274
"275",2484345510,275
"276",2484345510,276
"277",2484345510,277
"278",2484345510,278
"279",2484345510,279
"280",2484345510,280
"281",2484345510,281
"282",2484345510,282
"283",2484345510,283
"284",2484345510,284
"285",2484345510,285
"286",2484345510,286
"287",2484345510,287
"288",2484345510,288
"289",2484345510,289
"290",2484345510,290
"291",2484345510,291
"292",2484345510,292
"293",2484345510,293
"294",2484345510,294
"295",2484345510,295
"296",2484345510,296
"297",2484345510,297
"298",2484345510,298
"299",2484345510,299
"300",2484345510,300
"301",2484345510,301
"302",2484345510,302
"303",2484345510,303
"304",2484345510,304
"305",2484345510,305
"306",2484345510,306
"307",2484345510,307
"308",2484345510,308
"309",2484345510,309
"310",2484345510,310
"311",2484345510,311
"312",2484345510,312
"313",2484345510,313
"314",2484345510,314
"315",2484345510,315
"316",2484345510,316
"317",2484345510,317
"318",2484345510,318
"319",2484345510,319
"320",2484345510,320
"321",2484345510,321
"322",2484345510,322
"323",2484345510,323
"324",2484345510,324
"325",2484345510,325
"326",2484345510,326
"327",2484345510,327
"328",2484345510,328
"329",2484345510,329
"330",2484345510,330
"331",2484345510,331
"332",2484345510,332
"333",2484345510,333
"334",2484345510,334
"335",2484345510,335
"336",2484345510,336
"337",2484345510,337
"338",2484345510,338
"339",2484345510,339
"340",2484345510,340
"341",2484345510,341
"342",2484345510,342
"343",2484345510,343
"344",2484345510,344
"345",2484345510,345
"346",2484345510,346
"347",2484345510,347
"348",2484345510,348
"349",2484345510,349
"350",2484345510,350
"351",2484345510,351
"352",2484345510,352
"353",2484345510,353
"354",2484345510,354
"355",2484345510,355
"356",2484345510,356
"357",2484345510,357
"358",2484345510,358
"359",2484345510,359
"360",2484345510,360
"361",2484345510,361
"362",2484345510,362
"363",2484345510,363
"364",2484345510,364
"365",2484345510,365
"366",2484345510,366
"367",2484345510,367
"368",2484345510,368
"369",2484345510,369
"370",2484345510,370
"371",2484345510,371
"372",2484345510,372
"373",2484345510,373
"374",2484345510,374
"375",2484345510,375
"376",2484345510,376
"377",2484345510,377
"378",2484345510,378
"379",2484345510,379
"380",2484345510,380
"381",2484345510,381
"382",2484345510,382
"383",2484345510,383
"384",2484345510,384
"385",2484345510,385
"386",2484345510,386
"387",2484345510,387
"388",2484345510,388
"389",2484345510,389
"390",2484345510,390
"391",2484345510,391
"392",2484345510,392
"393",2484345510,393
"394",2484345510,394
"395",2484345510,395
"396",2484345510,396
"397",2484345510,397
"398",2484345510,398
"399",2484345510,399
"400",2484345510,400
"401",2484345510,401
"402",2484345510,402
"403",2484345510,403
"404",2484345510,404
"405",2484345510,405
"406",2484345510,406
"407",2484345510,407
"408",2484345510,408
"409",2484345510,409
"410",2484345510,410
"411",2484345510,411
"412",2484345510,412
"413",2484345510,413
"414",2484345510,414
"415",2484345510,415
"416",2484345510,416
"417",2484345510,417
"418",2484345510,418
"419",2484345510,419
"420",2484345510,420
"421",2484345510,421
"422",2484345510,422
"423",2484345510,423
"424",2484345510,424
"425",2484345510,425
"426",2484345510,426
"427",2484345510,427
"428",2484345510,428
"429",2484345510,429
"430",2484345510,430
"431",2484345510,431
"432",2484345510,432
"433",2484345510,433
"434",2484345510,434
"435",2484345510,435
"436",2484345510,436
"437",2484345510,437
"438",2484345510,438
"439",2484345510,439
"440",2484345510,440
"441",2484345510,441
"442",2484345510,442
"443",2484345510,443
"444",2484345510,444
"445",2484345510,445
"446",2484345510,446
"447",2484345510,447
"448",2484345510,448
"449",2484345510,449
"450",2484345510,450
"451",2484345510,451
"452",2484345510,452
"453",2484345510,453
"454",2484345510,454
"455",2484345510,455
"456",2484345510,456
"457",2484345510,457
"458",2484345510,458
"459",2484345510,459
"460",2484345510,460
"461",2484345510,461
"462",2484345510,462
"463",2484345510,463
"464",2484345510,464
"465",2484345510,465
"466",2484345510,466
"467",2484345510,467
"468",2484345510,468
"469",2484345510,469
"470",2484345510,470
"471",2484345510,471
"472",2484345510,472
"473",2484345510,473
"474",2484345510,474
"475",2484345510,475
"476",2484345510,476
"477",2484345510,477
"478",2484345510,478
"479",2484345510,479
"480",2484345510,480
"481",2484345510,481
"482",2484345510,482
"483",2484345510,483
"484",2484345510,484
"485",2484345510,485
"486",2484345510,486
"487",2484345510,487
"488",2484345510,488
"489",2484345510,489
"490",2484345510,490
"491",2484345510,491
"492",2484345510,492
"493",2484345510,493
"494",2484345510,494
"495",2484345510,495
"496",2484345510,496
"497",2484345510,497
"498",2484345510,498
"499",2484345510,499
"500",2484345510,500
"501",2484345510,501
"502",2484345510,502
"503",2484345510,503
"504",2484345510,504
"505",2484345510,505
"506",2484345510,506
"507",2484345510,507
"508",2484345510,508
"509",2484345510,509
"510",2484345510,510
"511",2484345510,511
"512",2484345510,512
"513",2484345510,513
"514",2484345510,514
"515",2484345510,515
"516",2484345510,516
"517",2484345510,517
"518",2484345510,518
"519",2484345510,519
"520",2484345510,520
"521",2484345510,521
"522",2484345510,522
"523",2484345510,523
"524",2484345510,524
"525",2484345510,525
"526",2484345510,526
