"","bestCostByT","temperatures"
"1",140143286,68773592,745
"2",139104788,68085856,81755
"3",139018787,67404998,2493745
"4",139177289,66730948,2668808
"5",138997175,66063638,784212
"6",140311751,65403002,3963698
"7",138973935,64748972,3724061
"8",139207782,64101482,6486821
"9",142902971,63460467,8221953
"10",141438603,62825863,1439733
"11",139023981,62197604,5125336
"12",139914238,61575628,4674082
"13",139801604,60959872,1827342
"14",139322038,60350273,4609068
"15",139106803,59746770,7262977
"16",139092623,59149303,0190348
"17",140201719,58557809,9888444
"18",140219619,57972231,888956
"19",139479192,57392509,5700664
"20",138992915,56818584,4743657
"21",138754513,56250398,6296221
"22",139487202,55687894,6433259
"23",139269933,55131015,6968926
"24",141107405,54579705,5399237
"25",141049597,54033908,4845244
"26",140692864,53493569,3996792
"27",139046781,52958633,7056824
"28",138720152,52429047,3686256
"29",139051983,51904756,8949393
"30",138943483,51385709,3259899
"31",138947664,50871852,23273
"32",138967837,50363133,7104027
"33",139449715,49859502,3732987
"34",145639775,49360907,3495657
"35",139187634,48867298,27607
"36",139266039,48378625,2933093
"37",139103602,47894839,0403763
"38",139569776,47415890,6499725
"39",138969420,46941731,7434728
"40",139083924,46472314,426038
"41",139453461,46007591,2817777
"42",138984259,45547515,3689599
"43",140005262,45092040,2152703
"44",139292573,44641119,8131176
"45",138949350,44194708,6149864
"46",139576171,43752761,5288365
"47",139037157,43315233,9135482
"48",141006630,42882081,5744127
"49",140400406,42453260,7586686
"50",142388089,42028728,1510819
"51",139047813,41608440,869571
"52",138970135,41192356,4608753
"53",138704008,40780432,8962666
"54",139290782,40372628,5673039
"55",139408700,39968902,2816309
"56",139116131,39569213,2588146
"57",139292940,39173521,1262264
"58",143156705,38781785,9149642
"59",143764133,38393968,0558145
"60",140272195,38010028,3752564
"61",139858655,37629928,0915038
"62",139055643,37253628,8105888
"63",139157792,36881092,5224829
"64",140608766,36512281,5972581
"65",139140027,36147158,7812855
"66",139013579,35785687,1934726
"67",140219627,35427830,3215379
"68",138972902,35073552,0183225
"69",138962023,34722816,4981393
"70",139173486,34375588,3331579
"71",139438043,34031832,4498263
"72",140838295,33691514,125328
"73",139091916,33354598,9840748
"74",140746465,33021052,994234
"75",139921976,32690842,4642917
"76",140386753,32363934,0396488
"77",139698716,32040294,6992523
"78",139841894,31719891,7522597
"79",139848255,31402692,8347371
"80",140520879,31088665,9063898
"81",139190379,30777779,2473259
"82",141744336,30470001,4548526
"83",139909009,30165301,4403041
"84",143693613,29863648,425901
"85",138985809,29565011,941642
"86",139053211,29269361,8222256
"87",139078015,28976668,2040034
"88",138941667,28686901,5219633
"89",139358262,28400032,5067437
"90",139333684,28116032,1816763
"91",139392473,27834871,8598595
"92",141043394,27556523,1412609
"93",139730649,27280957,9098483
"94",139041587,27008148,3307498
"95",141600970,26738066,8474423
"96",140496333,26470686,1789679
"97",138981098,26205979,3171782
"98",139134743,25943919,5240064
"99",138954165,25684480,3287664
"100",140156240,25427635,5254787
"101",143941838,25173359,1702239
"102",139531997,24921625,5785217
"103",139925576,24672409,3227365
"104",140030145,24425685,2295091
"105",143602942,24181428,377214
"106",139382721,23939614,0934419
"107",139240925,23700217,9525074
"108",140219085,23463215,7729824
"109",141776488,23228583,6152525
"110",138945358,22996297,7791
"111",139051939,22766334,801309
"112",141416573,22538671,4532959
"113",138952592,22313284,738763
"114",138977287,22090151,8913753
"115",142295257,21869250,3724616
"116",141053778,21650557,868737
"117",139098115,21434052,2900496
"118",138972963,21219711,7671491
"119",140048826,21007514,6494776
"120",139669269,20797439,5029828
"121",139479287,20589465,107953
"122",138990911,20383570,4568735
"123",139219798,20179734,7523047
"124",142148302,19977937,4047817
"125",139125962,19778158,0307339
"126",142849249,19580376,4504265
"127",139007343,19384572,6859223
"128",138985831,19190726,959063
"129",139009824,18998819,6894724
"130",140856680,18808831,4925777
"131",139041400,18620743,1776519
"132",139450565,18434535,7458754
"133",139038947,18250190,3884166
