"","bestCostByT","temperatures"
"1",138977910,68773592,745
"2",139271539,68085856,81755
"3",139141058,67404998,2493745
"4",139561426,66730948,2668808
"5",139270188,66063638,784212
"6",143798138,65403002,3963698
"7",139054975,64748972,3724061
"8",140512732,64101482,6486821
"9",139003992,63460467,8221953
"10",139017154,62825863,1439733
"11",139197736,62197604,5125336
"12",139191009,61575628,4674082
"13",140513886,60959872,1827342
"14",138986529,60350273,4609068
"15",139094028,59746770,7262977
"16",138982955,59149303,0190348
"17",140455455,58557809,9888444
"18",139110410,57972231,888956
"19",139358403,57392509,5700664
"20",139465409,56818584,4743657
"21",138956341,56250398,6296221
"22",139606600,55687894,6433259
"23",139538507,55131015,6968926
"24",139601193,54579705,5399237
"25",139706279,54033908,4845244
"26",141461860,53493569,3996792
"27",140812946,52958633,7056824
"28",138946237,52429047,3686256
"29",139834143,51904756,8949393
"30",138938149,51385709,3259899
"31",139370799,50871852,23273
"32",139696928,50363133,7104027
"33",138941837,49859502,3732987
"34",139736375,49360907,3495657
"35",139650683,48867298,27607
"36",139155887,48378625,2933093
"37",138936551,47894839,0403763
"38",139026294,47415890,6499725
"39",141149852,46941731,7434728
"40",138972677,46472314,426038
"41",140293917,46007591,2817777
"42",141118523,45547515,3689599
"43",140829265,45092040,2152703
"44",139245824,44641119,8131176
"45",141715614,44194708,6149864
"46",139423547,43752761,5288365
"47",139446636,43315233,9135482
"48",139166948,42882081,5744127
"49",139965025,42453260,7586686
"50",139836120,42028728,1510819
"51",138944227,41608440,869571
"52",139310692,41192356,4608753
"53",139528509,40780432,8962666
"54",140267667,40372628,5673039
"55",139075643,39968902,2816309
"56",139050299,39569213,2588146
"57",139033943,39173521,1262264
"58",139101596,38781785,9149642
"59",139084770,38393968,0558145
"60",139454822,38010028,3752564
"61",139142605,37629928,0915038
"62",142639182,37253628,8105888
"63",139097593,36881092,5224829
"64",139539149,36512281,5972581
"65",138989823,36147158,7812855
"66",138958643,35785687,1934726
"67",139006202,35427830,3215379
"68",139236397,35073552,0183225
"69",139070444,34722816,4981393
"70",139022420,34375588,3331579
"71",139615172,34031832,4498263
"72",141258585,33691514,125328
"73",139842220,33354598,9840748
"74",139087947,33021052,994234
"75",139779896,32690842,4642917
"76",138977267,32363934,0396488
"77",139340510,32040294,6992523
"78",139126188,31719891,7522597
"79",140603728,31402692,8347371
"80",140460294,31088665,9063898
"81",138936551,30777779,2473259
"82",140606422,30470001,4548526
"83",143125591,30165301,4403041
"84",138975167,29863648,425901
"85",138906045,29565011,941642
"86",139151269,29269361,8222256
"87",139729364,28976668,2040034
"88",141882272,28686901,5219633
"89",139509832,28400032,5067437
"90",141762402,28116032,1816763
"91",138979719,27834871,8598595
"92",139094851,27556523,1412609
"93",139033788,27280957,9098483
"94",138956196,27008148,3307498
"95",144218559,26738066,8474423
"96",139789771,26470686,1789679
"97",139195067,26205979,3171782
"98",139033056,25943919,5240064
"99",141645366,25684480,3287664
"100",139092766,25427635,5254787
"101",139159147,25173359,1702239
"102",139173384,24921625,5785217
"103",139083022,24672409,3227365
"104",139003496,24425685,2295091
"105",139068639,24181428,377214
"106",140057904,23939614,0934419
"107",140758610,23700217,9525074
"108",141985860,23463215,7729824
"109",139137075,23228583,6152525
"110",145074666,22996297,7791
"111",139215176,22766334,801309
"112",139002263,22538671,4532959
"113",141029554,22313284,738763
"114",139039265,22090151,8913753
"115",143416867,21869250,3724616
"116",139177546,21650557,868737
"117",139244272,21434052,2900496
"118",139298545,21219711,7671491
"119",150728802,21007514,6494776
"120",139039760,20797439,5029828
"121",138652404,20589465,107953
"122",140219856,20383570,4568735
"123",139022091,20179734,7523047
"124",139217686,19977937,4047817
"125",139037970,19778158,0307339
"126",139339845,19580376,4504265
"127",139431997,19384572,6859223
"128",143677131,19190726,959063
"129",140123290,18998819,6894724
"130",140067120,18808831,4925777
"131",140454597,18620743,1776519
"132",139233260,18434535,7458754
"133",140666467,18250190,3884166
"134",139592028,18067688,4845325
"135",139156883,17887011,5996872
"136",139489461,17708141,4836903
"137",139176549,17531060,0688534
"138",139866432,17355749,4681648
"139",139958279,17182191,9734832
"140",139013671,17010370,0537484
"141",139259259,16840266,3532109
"142",138959478,16671863,6896788
"143",138931265,16505145,052782
"144",140873701,16340093,6022542
"145",140854809,16176692,6662316
"146",139005219,16014925,7395693
"147",139040610,15854776,4821736
"148",139041471,15696228,7173519
"149",139633722,15539266,4301784
"150",140940858,15383873,7658766
"151",139277625,15230035,0282178
"152",139139915,15077734,6779356
"153",138967905,14926957,3311563
"154",138912205,14777687,7578447
"155",139158629,14629910,8802663
"156",139781430,14483611,7714636
"157",139773158,14338775,653749
"158",139195087,14195387,8972115
"159",140027453,14053434,0182394
"160",139731774,13912899,678057
"161",140340711,13773770,6812764
"162",140507787,13636032,9744636
"163",139016617,13499672,644719
"164",138984716,13364675,9182718
"165",139876598,13231029,1590891
"166",141725903,13098718,8674982
"167",139085403,12967731,6788232
"168",140375730,12838054,362035
"169",139815497,12709673,8184146
"170",139917778,12582577,0802305
"171",139018695,12456751,3094282
"172",141069451,12332183,7963339
"173",139297743,12208861,9583706
"174",139498316,12086773,3387869
"175",139102413,11965905,605399
"176",138954335,11846246,549345
"177",138482873,11727784,0838515
"178",139516049,11610506,243013
"179",140647346,11494401,1805829
"180",139073356,11379457,1687771
"181",139690405,11265662,5970893
"182",139172943,11153005,9711184
"183",141404857,11041475,9114072
"184",139414288,10931061,1522931
"185",139710876,10821750,5407702
"186",139233467,10713533,0353625
"187",139049843,10606397,7050089
"188",139186595,10500333,7279588
"189",138859254,10395330,3906792
"190",139348525,10291377,0867724
"191",140206540,10188463,3159047
"192",139786914,10086578,6827457
"193",138983425,9985712,89591819
"194",138983323,9885855,76695901
"195",140617316,9786997,20928942
"196",139774352,9689127,23719653
"197",139747309,9592235,96482456
"198",139599248,9496313,60517632
"199",138999840,9401350,46912455
"200",139844575,9307336,96443331
"201",138982579,9214263,59478898
"202",139450177,9122120,95884109
"203",139104320,9030899,74925268
"204",139095643,8940590,75176015
"205",139023368,8851184,84424255
"206",139040656,8762672,99580012
"207",139611430,8675046,26584212
"208",138947375,8588295,8031837
"209",139162648,8502412,84515186
"210",139000637,8417388,71670034
"211",139078438,8333214,82953334
"212",139182133,8249882,681238
"213",145502482,8167383,85442562
"214",145186916,8085710,01588137
"215",138954845,8004852,91572255
"216",140792351,7924804,38656533
"217",139089785,7845556,34269967
"218",141303195,7767100,77927268
"219",139929253,7689429,77147995
"220",139102133,7612535,47376515
"221",138936551,7536410,1190275
"222",141858213,7461046,01783722
"223",139317799,7386435,55765885
"224",139039925,7312571,20208226
"225",139555627,7239445,49006144
"226",139671590,7167051,03516083
"227",140760077,7095380,52480922
"228",138975031,7024426,71956113
"229",139404103,6954182,45236551
"230",138937085,6884640,62784186
"231",139097019,6815794,22156344
"232",139401511,6747636,27934781
"233",139525591,6680159,91655433
