"","bestCostByT","temperatures"
"1",149420114,9e+05
"2",149403415,810000
"3",148560057,729000
"4",148858265,656100
"5",148690441,590490
"6",147920099,531441
"7",148794180,478296,9
"8",149172914,430467,21
"9",147595535,387420,489
"10",148605669,348678,4401
"11",148696385,313810,59609
"12",149077069,282429,536481
"13",148747101,254186,5828329
"14",146976067,228767,92454961
"15",146976067,205891,132094649
"16",146976067,185302,018885184
"17",146976067,166771,816996666
"18",146976067,150094,635296999
"19",146976067,135085,171767299
"20",146976067,121576,654590569
"21",146976067,109418,989131512
"22",146976067,98477,0902183612
"23",147129421,88629,381196525
"24",147129421,79766,4430768725
"25",147129421,71789,7987691853
"26",147129421,64610,8188922668
"27",147129421,58149,7370030401
"28",147129421,52334,7633027361
"29",147129421,47101,2869724625
"30",147129421,42391,1582752162
"31",147129421,38152,0424476946
"32",147129421,34336,8382029251
"33",147129421,30903,1543826326
"34",147129421,27812,8389443694
"35",147129421,25031,5550499324
"36",147129421,22528,3995449392
"37",147129421,20275,5595904453
"38",147129421,18248,0036314007
"39",147129421,16423,2032682607
"40",147129421,14780,8829414346
"41",147129421,13302,7946472911
"42",147129421,11972,515182562
"43",146885568,10775,2636643058
"44",146885568,9697,73729787524
"45",146885568,8727,96356808772
"46",146885568,7855,16721127895
"47",146885568,7069,65049015105
"48",146885568,6362,68544113595
"49",146885568,5726,41689702235
"50",146885568,5153,77520732012
"51",146885568,4638,3976865881
"52",146885568,4174,55791792929
"53",146885568,3757,10212613637
"54",146885568,3381,39191352273
"55",146885568,3043,25272217046
"56",146885568,2738,92744995341
"57",146885568,2465,03470495807
"58",146885568,2218,53123446226
"59",146885568,1996,67811101604
"60",146885568,1797,01029991443
"61",146885568,1617,30926992299
"62",146885568,1455,57834293069
"63",146885568,1310,02050863762
"64",146885568,1179,01845777386
"65",146885568,1061,11661199647
"66",146885568,955,004950796826
