"","bestCostByT","temperatures"
"1",140746700,68773592,745
"2",139896883,68085856,81755
"3",138964574,67404998,2493745
"4",143162228,66730948,2668808
"5",139205707,66063638,784212
"6",139067680,65403002,3963698
"7",144267981,64748972,3724061
"8",139146562,64101482,6486821
"9",139147623,63460467,8221953
"10",139509065,62825863,1439733
"11",140419111,62197604,5125336
"12",139498646,61575628,4674082
"13",139006785,60959872,1827342
"14",138938746,60350273,4609068
"15",139145945,59746770,7262977
"16",138944135,59149303,0190348
"17",139338114,58557809,9888444
"18",139795431,57972231,888956
"19",138982599,57392509,5700664
"20",142410528,56818584,4743657
"21",139155106,56250398,6296221
"22",138966877,55687894,6433259
"23",139101030,55131015,6968926
"24",139232907,54579705,5399237
"25",139382594,54033908,4845244
"26",139541982,53493569,3996792
"27",141696121,52958633,7056824
"28",139290871,52429047,3686256
"29",139071252,51904756,8949393
"30",139151356,51385709,3259899
"31",142580434,50871852,23273
"32",141244220,50363133,7104027
"33",139855363,49859502,3732987
"34",138984797,49360907,3495657
"35",139286293,48867298,27607
"36",138228777,48378625,2933093
"37",140229337,47894839,0403763
"38",140649053,47415890,6499725
"39",138965472,46941731,7434728
"40",140296284,46472314,426038
"41",138864874,46007591,2817777
"42",139114090,45547515,3689599
"43",141841145,45092040,2152703
"44",141228458,44641119,8131176
"45",143823594,44194708,6149864
"46",141157120,43752761,5288365
"47",140746573,43315233,9135482
"48",139272032,42882081,5744127
"49",139362429,42453260,7586686
"50",139763485,42028728,1510819
"51",138936551,41608440,869571
"52",140666550,41192356,4608753
"53",139183902,40780432,8962666
"54",138955923,40372628,5673039
"55",139948363,39968902,2816309
"56",139961800,39569213,2588146
"57",138985580,39173521,1262264
"58",138979100,38781785,9149642
"59",144108248,38393968,0558145
"60",138987102,38010028,3752564
"61",139111603,37629928,0915038
"62",138998743,37253628,8105888
"63",140118368,36881092,5224829
"64",140639544,36512281,5972581
"65",139016167,36147158,7812855
"66",139208776,35785687,1934726
"67",139218418,35427830,3215379
"68",139351253,35073552,0183225
"69",139244181,34722816,4981393
"70",139653590,34375588,3331579
"71",139345653,34031832,4498263
"72",139095142,33691514,125328
"73",139188401,33354598,9840748
"74",139813124,33021052,994234
"75",138936551,32690842,4642917
"76",138877363,32363934,0396488
"77",139546639,32040294,6992523
"78",139079380,31719891,7522597
"79",139564288,31402692,8347371
"80",138985709,31088665,9063898
"81",138938977,30777779,2473259
"82",139313527,30470001,4548526
"83",140229990,30165301,4403041
"84",138930177,29863648,425901
"85",138825059,29565011,941642
"86",139609139,29269361,8222256
"87",140640171,28976668,2040034
"88",139241504,28686901,5219633
"89",142625750,28400032,5067437
"90",140323583,28116032,1816763
"91",139154728,27834871,8598595
"92",139121913,27556523,1412609
"93",140421170,27280957,9098483
"94",138955296,27008148,3307498
"95",139737280,26738066,8474423
"96",140127042,26470686,1789679
"97",139295258,26205979,3171782
"98",139066553,25943919,5240064
"99",140263170,25684480,3287664
"100",143363614,25427635,5254787
"101",140013293,25173359,1702239
"102",139125127,24921625,5785217
"103",145747474,24672409,3227365
"104",140219418,24425685,2295091
"105",142533313,24181428,377214
"106",139756038,23939614,0934419
"107",140108239,23700217,9525074
"108",140296927,23463215,7729824
"109",139614629,23228583,6152525
"110",138936551,22996297,7791
"111",140401329,22766334,801309
"112",139633388,22538671,4532959
"113",139060613,22313284,738763
"114",139030407,22090151,8913753
"115",139544272,21869250,3724616
"116",139054335,21650557,868737
"117",138931265,21434052,2900496
"118",139008203,21219711,7671491
"119",139994577,21007514,6494776
"120",139457446,20797439,5029828
"121",139154731,20589465,107953
"122",139557169,20383570,4568735
"123",138750991,20179734,7523047
"124",139001185,19977937,4047817
"125",142177454,19778158,0307339
"126",140141982,19580376,4504265
"127",139471052,19384572,6859223
"128",139294008,19190726,959063
"129",139165991,18998819,6894724
"130",140311494,18808831,4925777
"131",139085705,18620743,1776519
"132",139056330,18434535,7458754
"133",139079365,18250190,3884166
"134",139037167,18067688,4845325
"135",138941837,17887011,5996872
"136",139850031,17708141,4836903
"137",139537793,17531060,0688534
"138",139699627,17355749,4681648
"139",139008372,17182191,9734832
"140",141554685,17010370,0537484
"141",139054883,16840266,3532109
"142",138947664,16671863,6896788
"143",139786887,16505145,052782
"144",139328036,16340093,6022542
"145",141048704,16176692,6662316
"146",139151185,16014925,7395693
"147",144004472,15854776,4821736
"148",138956909,15696228,7173519
"149",141714781,15539266,4301784
"150",139165349,15383873,7658766
"151",138966324,15230035,0282178
"152",141379224,15077734,6779356
"153",138963214,14926957,3311563
"154",140651892,14777687,7578447
"155",139097896,14629910,8802663
"156",138936551,14483611,7714636
"157",139765053,14338775,653749
"158",140527788,14195387,8972115
"159",138964555,14053434,0182394
"160",139912988,13912899,678057
"161",139135125,13773770,6812764
"162",139737099,13636032,9744636
"163",138947596,13499672,644719
"164",140802360,13364675,9182718
"165",139558323,13231029,1590891
"166",139388376,13098718,8674982
"167",140400245,12967731,6788232
"168",139208871,12838054,362035
"169",141008018,12709673,8184146
"170",139743736,12582577,0802305
"171",139345862,12456751,3094282
"172",139712435,12332183,7963339
"173",139046029,12208861,9583706
"174",139306942,12086773,3387869
"175",138936551,11965905,605399
"176",139210474,11846246,549345
"177",138647360,11727784,0838515
"178",140112725,11610506,243013
"179",139555828,11494401,1805829
"180",138961692,11379457,1687771
"181",139781927,11265662,5970893
"182",138466369,11153005,9711184
"183",139157635,11041475,9114072
"184",142492883,10931061,1522931
"185",139736242,10821750,5407702
"186",139584006,10713533,0353625
"187",139557599,10606397,7050089
"188",139948474,10500333,7279588
"189",139007498,10395330,3906792
"190",139054552,10291377,0867724
"191",139748724,10188463,3159047
"192",139092399,10086578,6827457
"193",139981171,9985712,89591819
"194",140346451,9885855,76695901
"195",139648517,9786997,20928942
"196",139361251,9689127,23719653
"197",138972286,9592235,96482456
"198",139639292,9496313,60517632
"199",140039255,9401350,46912455
"200",138631209,9307336,96443331
"201",138959408,9214263,59478898
"202",140162203,9122120,95884109
"203",139097744,9030899,74925268
"204",141955204,8940590,75176015
"205",139051238,8851184,84424255
"206",140026705,8762672,99580012
"207",139410490,8675046,26584212
"208",140026657,8588295,8031837
"209",138900598,8502412,84515186
"210",139088356,8417388,71670034
"211",139258040,8333214,82953334
"212",139220867,8249882,681238
"213",139587303,8167383,85442562
"214",139225863,8085710,01588137
"215",139114270,8004852,91572255
"216",139219857,7924804,38656533
"217",139914957,7845556,34269967
"218",140776080,7767100,77927268
"219",139094006,7689429,77147995
"220",140962891,7612535,47376515
"221",138965095,7536410,1190275
"222",145221661,7461046,01783722
"223",139115387,7386435,55765885
"224",139306496,7312571,20208226
"225",139343958,7239445,49006144
"226",139135852,7167051,03516083
"227",139127599,7095380,52480922
"228",139177482,7024426,71956113
"229",140420963,6954182,45236551
"230",142520828,6884640,62784186
"231",138978855,6815794,22156344
"232",140945270,6747636,27934781
"233",139109402,6680159,91655433
"234",139440778,6613358,31738879
"235",139543791,6547224,7342149
"236",138943872,6481752,48687275
"237",138989761,6416934,96200402
"238",138948845,6352765,61238398
"239",138972507,6289237,95626014
"240",139185310,6226345,57669754
"241",138975899,6164082,12093056
"242",140849610,6102441,29972126
"243",140102480,6041416,88672404
"244",140741054,5981002,7178568
"245",140476725,5921192,69067824
"246",140242566,5861980,76377145
"247",140023801,5803360,95613374
"248",141392691,5745327,3465724
"249",139563100,5687874,07310668
"250",138988251,5630995,33237561
"251",139183265,5574685,37905185
"252",138978369,5518938,52526134
"253",139816502,5463749,14000872
"254",140787610,5409111,64860864
"255",138979741,5355020,53212255
"256",139061300,5301470,32680132
"257",140210780,5248455,62353331
"258",140141486,5195971,06729798
"259",139226500,5144011,356625
"260",139258831,5092571,24305875
"261",138807465,5041645,53062816
"262",140034680,4991229,07532188
"263",139004743,4941316,78456866
"264",139351939,4891903,61672297
"265",138987768,4842984,58055574
"266",139494851,4794554,73475019
"267",139207430,4746609,18740268
"268",140097475,4699143,09552866
"269",140390529,4652151,66457337
"270",138960749,4605630,14792764
"271",138821042,4559573,84644836
"272",140573786,4513978,10798388
