"","bestCostByT","temperatures"
"1",6581036668,990000
"2",6546544777,980100
"3",6505521661,970299
"4",6505521661,960596,01
"5",6505521661,950990,0499
"6",6505521661,941480,149401
"7",6505521661,932065,34790699
"8",6270394152,922744,69442792
"9",6270394152,913517,247483641
"10",6270394152,904382,075008804
"11",6270394152,895338,254258716
"12",6270394152,886384,871716129
"13",6270394152,877521,022998968
"14",6270394152,868745,812768978
"15",6270394152,860058,354641288
"16",6270394152,851457,771094875
"17",6270394152,842943,193383927
"18",6270394152,834513,761450087
"19",6270394152,826168,623835587
"20",6270394152,817906,937597231
"21",6270394152,809727,868221259
"22",6270394152,801630,589539046
"23",6270394152,793614,283643655
"24",6270394152,785678,140807219
"25",6270394152,777821,359399147
"26",6270394152,770043,145805155
"27",6270394152,762342,714347104
"28",6270394152,754719,287203633
"29",6270394152,747172,094331596
"30",6270394152,739700,37338828
"31",6270394152,732303,369654397
"32",6270394152,724980,335957853
"33",6270394152,717730,532598275
"34",6270394152,710553,227272292
"35",6270394152,703447,694999569
"36",6270394152,696413,218049573
"37",6270394152,689449,085869078
"38",6270394152,682554,595010387
"39",6270394152,675729,049060283
"40",6270394152,668971,75856968
"41",6270394152,662282,040983983
"42",6270394152,655659,220574143
"43",6270394152,649102,628368402
"44",6270394152,642611,602084718
"45",6270394152,636185,486063871
"46",6270394152,629823,631203232
"47",6270394152,623525,3948912
"48",6270394152,617290,140942288
"49",6270394152,611117,239532865
"50",6270394152,605006,067137536
"51",6270394152,598956,006466161
"52",6270394152,592966,446401499
"53",6270394152,587036,781937484
"54",6270394152,581166,414118109
"55",6270394152,575354,749976928
"56",6270394152,569601,202477159
"57",6270394152,563905,190452387
"58",6270394152,558266,138547863
"59",6270394152,552683,477162385
"60",6270394152,547156,642390761
"61",6270394152,541685,075966853
"62",6270394152,536268,225207185
"63",6270394152,530905,542955113
"64",6270394152,525596,487525562
"65",6270394152,520340,522650306
"66",6270394152,515137,117423803
"67",6270394152,509985,746249565
"68",6270394152,504885,888787069
"69",6270394152,499837,029899199
"70",6270394152,494838,659600207
"71",6270394152,489890,273004205
"72",6270394152,484991,370274163
"73",6270394152,480141,456571421
"74",6270394152,475340,042005707
"75",6270394152,470586,64158565
"76",6270394152,465880,775169793
"77",6270394152,461221,967418095
"78",6270394152,456609,747743914
"79",6270394152,452043,650266475
"80",6270394152,447523,21376381
"81",6270394152,443047,981626172
"82",6270394152,438617,501809911
"83",6270394152,434231,326791811
"84",6270394152,429889,013523893
"85",6270394152,425590,123388654
"86",6270394152,421334,222154768
"87",6270394152,417120,87993322
"88",6270394152,412949,671133888
"89",6270394152,408820,174422549
"90",6270394152,404731,972678324
"91",6270394152,400684,65295154
"92",6270394152,396677,806422025
"93",6270394152,392711,028357805
"94",6270394152,388783,918074227
"95",6270394152,384896,078893484
"96",6270394152,381047,118104549
"97",6270394152,377236,646923504
"98",6270394152,373464,280454269
"99",6270394152,369729,637649726
"100",6270394152,366032,341273229
"101",6270394152,362372,017860497
"102",6270394152,358748,297681892
"103",6270394152,355160,814705073
"104",6270394152,351609,206558022
"105",6270394152,348093,114492442
"106",6270394152,344612,183347517
"107",6270394152,341166,061514042
"108",6270394152,337754,400898902
"109",6270394152,334376,856889913
"110",6270394152,331033,088321014
"111",6270394152,327722,757437804
"112",6270394152,324445,529863426
"113",6270394152,321201,074564791
"114",6270394152,317989,063819143
"115",6270394152,314809,173180952
"116",6270394152,311661,081449142
"117",6270394152,308544,470634651
"118",6270394152,305459,025928305
"119",6270394152,302404,435669022
"120",6270394152,299380,391312331
"121",6270394152,296386,587399208
"122",6270394152,293422,721525216
"123",6270394152,290488,494309964
"124",6270394152,287583,609366864
"125",6270394152,284707,773273195
"126",6270394152,281860,695540463
"127",6270394152,279042,088585059
"128",6270394152,276251,667699208
"129",6270394152,273489,151022216
"130",6270394152,270754,259511994
"131",6270394152,268046,716916874
"132",6270394152,265366,249747705
"133",6270394152,262712,587250228
"134",6270394152,260085,461377726
"135",6270394152,257484,606763949
"136",6270394152,254909,760696309
"137",6270394152,252360,663089346
"138",6270394152,249837,056458453
"139",6270394152,247338,685893868
"140",6270394152,244865,299034929
"141",6270394152,242416,64604458
"142",6270394152,239992,479584134
"143",6270394152,237592,554788293
"144",6270394152,235216,62924041
"145",6270394152,232864,462948006
"146",6270394152,230535,818318526
"147",6270394152,228230,460135341
"148",6270394152,225948,155533987
"149",6270394152,223688,673978647
"150",6270394152,221451,787238861
"151",6270394152,219237,269366472
"152",6270394152,217044,896672808
"153",6270394152,214874,447706079
"154",6270394152,212725,703229019
"155",6270394152,210598,446196729
"156",6270394152,208492,461734761
"157",6270394152,206407,537117414
"158",6270394152,204343,461746239
"159",6270394152,202300,027128777
"160",6270394152,200277,026857489
"161",6270394152,198274,256588914
"162",6270394152,196291,514023025
"163",6270394152,194328,598882795
"164",6270394152,192385,312893967
"165",6270394152,190461,459765027
"166",6270394152,188556,845167377
"167",6270394152,186671,276715703
"168",6270394152,184804,563948546
"169",6270394152,182956,518309061
"170",6270394152,181126,95312597
"171",6270394152,179315,683594711
"172",6270394152,177522,526758763
"173",6270394152,175747,301491176
"174",6270394152,173989,828476264
"175",6270394152,172249,930191501
"176",6270394152,170527,430889586
"177",6270394152,168822,15658069
"178",6270394152,167133,935014884
"179",6270394152,165462,595664735
"180",6270394152,163807,969708087
"181",6270394152,162169,890011007
"182",6270394152,160548,191110896
"183",6270394152,158942,709199787
"184",6270394152,157353,28210779
"185",6270394152,155779,749286712
"186",6270394152,154221,951793845
"187",6270394152,152679,732275906
"188",6270394152,151152,934953147
"189",6270394152,149641,405603616
"190",6270394152,148144,991547579
"191",6270394152,146663,541632104
"192",6270394152,145196,906215783
"193",6270394152,143744,937153625
"194",6270394152,142307,487782088
"195",6270394152,140884,412904268
"196",6270394152,139475,568775225
"197",6270394152,138080,813087473
"198",6270394152,136700,004956598
"199",6270394152,135333,004907032
"200",6270394152,133979,674857962
"201",6270394152,132639,878109382
"202",6270394152,131313,479328288
"203",6270394152,130000,344535005
"204",6270394152,128700,341089655
"205",6270394152,127413,337678759
"206",6270394152,126139,204301971
"207",6270394152,124877,812258951
"208",6270394152,123629,034136362
"209",6270394152,122392,743794998
"210",6270394152,121168,816357048
"211",6270394152,119957,128193478
"212",6270394152,118757,556911543
"213",6270394152,117569,981342428
"214",6270394152,116394,281529003
"215",6270394152,115230,338713713
"216",6270394152,114078,035326576
"217",6270394152,112937,25497331
"218",6270394152,111807,882423577
"219",6270394152,110689,803599342
"220",6270394152,109582,905563348
"221",6270394152,108487,076507715
"222",6270394152,107402,205742637
"223",6270394152,106328,183685211
"224",6270394152,105264,901848359
"225",6270394152,104212,252829875
"226",6270394152,103170,130301577
"227",6270394152,102138,428998561
"228",6270394152,101117,044708575
"229",6270394152,100105,87426149
"230",6270394152,99104,8155188746
