"","bestCostByT","temperatures"
"1",138947060,68773592,745
"2",141584955,68085856,81755
"3",138988503,67404998,2493745
"4",139151078,66730948,2668808
"5",147091610,66063638,784212
"6",139605198,65403002,3963698
"7",141245196,64748972,3724061
"8",139216593,64101482,6486821
"9",138989975,63460467,8221953
"10",138973063,62825863,1439733
"11",139432439,62197604,5125336
"12",140064512,61575628,4674082
"13",140217495,60959872,1827342
"14",138569238,60350273,4609068
"15",138980042,59746770,7262977
"16",140503731,59149303,0190348
"17",139567439,58557809,9888444
"18",139373222,57972231,888956
"19",139780991,57392509,5700664
"20",141390794,56818584,4743657
"21",139264300,56250398,6296221
"22",139369830,55687894,6433259
"23",139524396,55131015,6968926
"24",140945498,54579705,5399237
"25",139474216,54033908,4845244
"26",138982829,53493569,3996792
"27",139155151,52958633,7056824
"28",140132516,52429047,3686256
"29",139083335,51904756,8949393
"30",139365860,51385709,3259899
"31",142472865,50871852,23273
"32",140602987,50363133,7104027
"33",139071087,49859502,3732987
"34",138991319,49360907,3495657
"35",138982651,48867298,27607
"36",139351744,48378625,2933093
"37",138941837,47894839,0403763
"38",139847716,47415890,6499725
"39",139909674,46941731,7434728
"40",140732489,46472314,426038
"41",139016922,46007591,2817777
"42",141173624,45547515,3689599
"43",137803674,45092040,2152703
"44",142604974,44641119,8131176
"45",139623088,44194708,6149864
"46",138754636,43752761,5288365
"47",139143274,43315233,9135482
"48",142465957,42882081,5744127
"49",139617075,42453260,7586686
"50",139962279,42028728,1510819
"51",140249804,41608440,869571
"52",139083929,41192356,4608753
"53",140555893,40780432,8962666
"54",138975305,40372628,5673039
"55",139040711,39968902,2816309
"56",138942091,39569213,2588146
"57",138980700,39173521,1262264
"58",139907874,38781785,9149642
"59",140722449,38393968,0558145
"60",142217971,38010028,3752564
"61",139105646,37629928,0915038
"62",138981511,37253628,8105888
"63",139253805,36881092,5224829
"64",139435825,36512281,5972581
"65",139921976,36147158,7812855
"66",142384254,35785687,1934726
"67",140776818,35427830,3215379
"68",139865598,35073552,0183225
"69",138972412,34722816,4981393
"70",138809369,34375588,3331579
"71",139747513,34031832,4498263
"72",139011001,33691514,125328
"73",139235227,33354598,9840748
"74",139204158,33021052,994234
"75",139262080,32690842,4642917
"76",140762345,32363934,0396488
"77",138936551,32040294,6992523
"78",139523695,31719891,7522597
"79",138942679,31402692,8347371
"80",138913874,31088665,9063898
"81",140367912,30777779,2473259
"82",139647127,30470001,4548526
"83",139222113,30165301,4403041
"84",140482074,29863648,425901
"85",138971458,29565011,941642
"86",141389294,29269361,8222256
"87",140854980,28976668,2040034
"88",139370939,28686901,5219633
"89",138978267,28400032,5067437
"90",139121474,28116032,1816763
"91",139537127,27834871,8598595
"92",139470162,27556523,1412609
"93",146376990,27280957,9098483
"94",138987702,27008148,3307498
"95",140538668,26738066,8474423
"96",140473296,26470686,1789679
"97",139026244,26205979,3171782
"98",140475334,25943919,5240064
"99",142746030,25684480,3287664
"100",139025335,25427635,5254787
"101",139196075,25173359,1702239
"102",139386688,24921625,5785217
"103",138994828,24672409,3227365
"104",140508863,24425685,2295091
"105",139186116,24181428,377214
"106",139328683,23939614,0934419
"107",138439197,23700217,9525074
"108",139104436,23463215,7729824
"109",139753473,23228583,6152525
"110",139340097,22996297,7791
"111",140221677,22766334,801309
"112",139858425,22538671,4532959
"113",138727367,22313284,738763
"114",139053755,22090151,8913753
"115",139357348,21869250,3724616
"116",139385393,21650557,868737
"117",139094670,21434052,2900496
"118",139020893,21219711,7671491
"119",139242556,21007514,6494776
"120",143792461,20797439,5029828
"121",139976953,20589465,107953
"122",138930944,20383570,4568735
"123",138948989,20179734,7523047
"124",139730273,19977937,4047817
"125",139052891,19778158,0307339
"126",139090815,19580376,4504265
"127",139912444,19384572,6859223
"128",138918983,19190726,959063
"129",138953245,18998819,6894724
"130",138989018,18808831,4925777
"131",138972795,18620743,1776519
"132",139038402,18434535,7458754
"133",139477519,18250190,3884166
"134",139029195,18067688,4845325
"135",138951168,17887011,5996872
"136",139032813,17708141,4836903
"137",138936263,17531060,0688534
"138",139275967,17355749,4681648
"139",139055994,17182191,9734832
"140",139719353,17010370,0537484
"141",139083641,16840266,3532109
"142",140427112,16671863,6896788
"143",139378907,16505145,052782
"144",139114101,16340093,6022542
"145",139491682,16176692,6662316
"146",138924161,16014925,7395693
"147",138971277,15854776,4821736
"148",140007822,15696228,7173519
"149",143426323,15539266,4301784
"150",141088755,15383873,7658766
"151",141238402,15230035,0282178
"152",139059539,15077734,6779356
"153",149294766,14926957,3311563
"154",139515059,14777687,7578447
"155",139111006,14629910,8802663
"156",140144533,14483611,7714636
"157",139779388,14338775,653749
"158",139914201,14195387,8972115
"159",139179973,14053434,0182394
"160",139234380,13912899,678057
"161",142031816,13773770,6812764
"162",139203147,13636032,9744636
"163",141174422,13499672,644719
"164",138947123,13364675,9182718
"165",138970904,13231029,1590891
"166",141424888,13098718,8674982
"167",138944698,12967731,6788232
"168",143052457,12838054,362035
"169",138478710,12709673,8184146
