"","bestCostByT","temperatures"
"1",138952409,62521447,95
"2",138996588,56269303,155
"3",140416448,50642372,8395
"4",138981505,45578135,55555
"5",139603331,41020321,999995
"6",142180686,36918289,7999955
"7",141188417,33226460,819996
"8",139369993,29903814,7379964
"9",139544079,26913433,2641967
"10",138859230,24222089,9377771
"11",142013811,21799880,9439994
"12",139314754,19619892,8495994
"13",139206771,17657903,5646395
"14",138942294,15892113,2081755
"15",139177017,14302901,887358
"16",139461829,12872611,6986222
"17",139224873,11585350,52876
"18",140593142,10426815,475884
"19",139790041,9384133,92829557
"20",139076431,8445720,53546601
"21",140086541,7601148,48191941
"22",139455561,6841033,63372747
"23",138951719,6156930,27035472
"24",140689888,5541237,24331925
"25",138956135,4987113,51898733
"26",139540216,4488402,16708859
"27",139239655,4039561,95037973
"28",139319592,3635605,75534176
"29",138995996,3272045,17980758
"30",140514032,2944840,66182683
"31",139038043,2650356,59564414
"32",141783499,2385320,93607973
"33",139111493,2146788,84247176
"34",144333886,1932109,95822458
"35",138902178,1738898,96240212
"36",138956601,1565009,06616191
"37",139026278,1408508,15954572
"38",139404229,1267657,34359115
"39",139021752,1140891,60923203
"40",139095965,1026802,44830883
"41",139197396,924122,203477947
"42",140313590,831709,983130152
"43",139251769,748538,984817137
"44",138944227,673685,086335423
"45",139660102,606316,577701881
"46",138948275,545684,919931693
"47",139249838,491116,427938524
"48",139524740,442004,785144671
"49",138941171,397804,306630204
"50",138660901,358023,875967184
"51",139178451,322221,488370465
"52",139603928,289999,339533419
"53",138968335,260999,405580077
"54",138975686,234899,465022069
"55",138987117,211409,518519862
"56",138799928,190268,566667876
"57",138959117,171241,710001088
"58",139108852,154117,53900098
"59",138995210,138705,785100882
"60",138933057,124835,206590793
"61",139032864,112351,685931714
"62",138936551,101116,517338543
"63",138988478,91004,8656046884
"64",138944876,81904,3790442196
"65",138939281,73713,9411397977
"66",138936551,66342,5470258179
"67",138595022,59708,2923232361
"68",138595022,53737,4630909125
"69",138595022,48363,7167818212
"70",138595022,43527,3451036391
"71",138309413,39174,6105932752
"72",138309413,35257,1495339477
"73",138309413,31731,4345805529
"74",138309413,28558,2911224976
"75",138238382,25702,4620102479
"76",138238382,23132,2158092231
"77",138238382,20818,9942283008
"78",138238382,18737,0948054707
"79",138238382,16863,3853249236
"80",138238382,15177,0467924313
"81",138056982,13659,3421131881
"82",137879425,12293,4079018693
"83",137879425,11064,0671116824
"84",137879425,9957,66040051415
"85",137879425,8961,89436046274
"86",137879425,8065,70492441646
"87",137879425,7259,13443197482
"88",137879425,6533,22098877734
"89",137879425,5879,8988898996
"90",137879425,5291,90900090964
"91",137879425,4762,71810081868
"92",137879425,4286,44629073681
"93",137879425,3857,80166166313
"94",137879425,3472,02149549682
"95",137879425,3124,81934594714
"96",137879425,2812,33741135242
"97",137879425,2531,10367021718
"98",137879425,2277,99330319546
"99",137879425,2050,19397287592
"100",137879425,1845,17457558832
"101",137879425,1660,65711802949
"102",137879425,1494,59140622654
"103",137879425,1345,13226560389
"104",137879425,1210,6190390435
"105",137879425,1089,55713513915
"106",137879425,980,601421625234
"107",137879425,882,541279462711
"108",137879425,794,28715151644
"109",137879425,714,858436364796
"110",137879425,643,372592728316
"111",137879425,579,035333455485
"112",137879425,521,131800109936
"113",137879425,469,018620098943
"114",137879425,422,116758089048
"115",137879425,379,905082280144
"116",137879425,341,914574052129
"117",137879425,307,723116646916
"118",137879425,276,950804982225
"119",137879425,249,255724484002
"120",137879425,224,330152035602
"121",137879425,201,897136832042
"122",137879425,181,707423148838
"123",137879425,163,536680833954
"124",137879425,147,183012750558
"125",137879425,132,464711475503
"126",137879425,119,218240327952
"127",137879425,107,296416295157
"128",137879425,96,5667746656414
"129",137879425,86,9100971990773
"130",137879425,78,2190874791696
"131",137879425,70,3971787312526
"132",137879425,63,3574608581273
"133",137879425,57,0217147723146
"134",137879425,51,3195432950832
"135",137879425,46,1875889655748
"136",137879425,41,5688300690174
"137",137879425,37,4119470621156
"138",137879425,33,6707523559041
"139",137879425,30,3036771203137
"140",137879425,27,2733094082823
"141",137879425,24,5459784674541
"142",137879425,22,0913806207087
"143",137879425,19,8822425586378
"144",137879425,17,894018302774
"145",137879425,16,1046164724966
"146",137879425,14,494154825247
"147",137879425,13,0447393427223
"148",137879425,11,74026540845
"149",137879425,10,566238867605
"150",137879425,9,50961498084453
