"","bestCostByT","temperatures"
"1",140682280,68773592,745
"2",139026201,68085856,81755
"3",139584307,67404998,2493745
"4",139574087,66730948,2668808
"5",140152587,66063638,784212
"6",139341046,65403002,3963698
"7",139478642,64748972,3724061
"8",139585304,64101482,6486821
"9",138675145,63460467,8221953
"10",140320514,62825863,1439733
"11",138974380,62197604,5125336
"12",140781557,61575628,4674082
"13",137395524,60959872,1827342
"14",140493064,60350273,4609068
"15",140177248,59746770,7262977
"16",138970735,59149303,0190348
"17",139932575,58557809,9888444
"18",138984676,57972231,888956
"19",139574154,57392509,5700664
"20",138970095,56818584,4743657
"21",138539659,56250398,6296221
"22",139242708,55687894,6433259
"23",139162647,55131015,6968926
"24",138582425,54579705,5399237
"25",138949764,54033908,4845244
"26",139253614,53493569,3996792
"27",139608615,52958633,7056824
"28",140457693,52429047,3686256
"29",139096198,51904756,8949393
"30",138935905,51385709,3259899
"31",139110793,50871852,23273
"32",138986285,50363133,7104027
"33",139039754,49859502,3732987
"34",143057529,49360907,3495657
"35",139197906,48867298,27607
"36",139688628,48378625,2933093
"37",138964857,47894839,0403763
"38",138982457,47415890,6499725
"39",140052907,46941731,7434728
"40",138992270,46472314,426038
"41",139673997,46007591,2817777
"42",140898623,45547515,3689599
"43",142345584,45092040,2152703
"44",139689200,44641119,8131176
"45",139197681,44194708,6149864
"46",139206905,43752761,5288365
"47",140402827,43315233,9135482
"48",138963534,42882081,5744127
"49",139399792,42453260,7586686
"50",142716319,42028728,1510819
"51",138982234,41608440,869571
"52",141889171,41192356,4608753
"53",139547168,40780432,8962666
"54",139395034,40372628,5673039
"55",139322423,39968902,2816309
"56",139995194,39569213,2588146
"57",139720613,39173521,1262264
"58",139715039,38781785,9149642
"59",139000382,38393968,0558145
"60",140135933,38010028,3752564
"61",139125745,37629928,0915038
"62",139316895,37253628,8105888
"63",142560579,36881092,5224829
"64",138975702,36512281,5972581
"65",139607735,36147158,7812855
"66",139463097,35785687,1934726
"67",140066471,35427830,3215379
"68",139088529,35073552,0183225
"69",140725350,34722816,4981393
"70",139656285,34375588,3331579
"71",139521416,34031832,4498263
"72",139010376,33691514,125328
"73",138986000,33354598,9840748
"74",139481661,33021052,994234
"75",140259240,32690842,4642917
"76",138940565,32363934,0396488
"77",143791639,32040294,6992523
"78",139850036,31719891,7522597
"79",138992603,31402692,8347371
"80",143299334,31088665,9063898
"81",138947186,30777779,2473259
"82",138969744,30470001,4548526
"83",139070540,30165301,4403041
"84",139883178,29863648,425901
"85",138978678,29565011,941642
"86",138271496,29269361,8222256
"87",139426919,28976668,2040034
"88",139091033,28686901,5219633
"89",138875447,28400032,5067437
"90",143036258,28116032,1816763
"91",139570787,27834871,8598595
"92",139012707,27556523,1412609
"93",139192634,27280957,9098483
"94",138949267,27008148,3307498
"95",141321524,26738066,8474423
"96",141046006,26470686,1789679
"97",141173125,26205979,3171782
"98",139338066,25943919,5240064
"99",139118157,25684480,3287664
"100",138811699,25427635,5254787
"101",139443018,25173359,1702239
"102",141731071,24921625,5785217
"103",141530114,24672409,3227365
"104",141436470,24425685,2295091
"105",139020142,24181428,377214
"106",140241548,23939614,0934419
"107",139349585,23700217,9525074
"108",139091836,23463215,7729824
"109",139212338,23228583,6152525
"110",139364791,22996297,7791
"111",139969092,22766334,801309
"112",139414101,22538671,4532959
"113",139568181,22313284,738763
"114",138948911,22090151,8913753
"115",139424916,21869250,3724616
"116",139038111,21650557,868737
"117",139068442,21434052,2900496
"118",139462019,21219711,7671491
"119",139449009,21007514,6494776
"120",139727558,20797439,5029828
"121",139063189,20589465,107953
"122",139740385,20383570,4568735
"123",139116829,20179734,7523047
"124",139144290,19977937,4047817
"125",139711730,19778158,0307339
"126",138955173,19580376,4504265
"127",142799253,19384572,6859223
"128",141026387,19190726,959063
"129",140979404,18998819,6894724
"130",138973741,18808831,4925777
"131",138993216,18620743,1776519
"132",139553696,18434535,7458754
"133",141184506,18250190,3884166
"134",139208950,18067688,4845325
"135",139860665,17887011,5996872
"136",138975809,17708141,4836903
"137",140543809,17531060,0688534
"138",139552267,17355749,4681648
"139",139192992,17182191,9734832
"140",141191048,17010370,0537484
"141",139205961,16840266,3532109
"142",141439367,16671863,6896788
"143",140195830,16505145,052782
"144",139109431,16340093,6022542
"145",139813569,16176692,6662316
"146",139705394,16014925,7395693
"147",139892130,15854776,4821736
"148",140840955,15696228,7173519
"149",139045255,15539266,4301784
"150",141489890,15383873,7658766
"151",139028253,15230035,0282178
"152",138947175,15077734,6779356
"153",139028989,14926957,3311563
"154",138959395,14777687,7578447
"155",139632446,14629910,8802663
"156",142565106,14483611,7714636
"157",140989113,14338775,653749
"158",140549897,14195387,8972115
"159",139328964,14053434,0182394
"160",139024609,13912899,678057
"161",139905495,13773770,6812764
"162",141238850,13636032,9744636
"163",138989483,13499672,644719
"164",139027661,13364675,9182718
"165",139544003,13231029,1590891
"166",139115911,13098718,8674982
"167",139007961,12967731,6788232
"168",139401895,12838054,362035
"169",139044759,12709673,8184146
"170",141488488,12582577,0802305
"171",139922950,12456751,3094282
"172",138979346,12332183,7963339
"173",141027563,12208861,9583706
"174",139693677,12086773,3387869
"175",138981881,11965905,605399
"176",139059392,11846246,549345
"177",139104761,11727784,0838515
"178",139574511,11610506,243013
"179",139127989,11494401,1805829
"180",138952763,11379457,1687771
"181",139384734,11265662,5970893
"182",139711486,11153005,9711184
"183",139121927,11041475,9114072
"184",139598333,10931061,1522931
"185",138887268,10821750,5407702
"186",138936278,10713533,0353625
"187",138960148,10606397,7050089
"188",139105059,10500333,7279588
"189",141048289,10395330,3906792
"190",145593667,10291377,0867724
"191",139116822,10188463,3159047
"192",138952592,10086578,6827457
"193",138515871,9985712,89591819
"194",139232855,9885855,76695901
"195",139022581,9786997,20928942
"196",139079642,9689127,23719653
"197",139170775,9592235,96482456
"198",139803753,9496313,60517632
"199",138957799,9401350,46912455
"200",139082382,9307336,96443331
"201",139408291,9214263,59478898
"202",138960859,9122120,95884109
"203",139183336,9030899,74925268
"204",142923736,8940590,75176015
"205",139413234,8851184,84424255
"206",138542220,8762672,99580012
"207",141654805,8675046,26584212
"208",138997871,8588295,8031837
"209",139744205,8502412,84515186
"210",139232140,8417388,71670034
"211",139305260,8333214,82953334
"212",140038532,8249882,681238
"213",139009927,8167383,85442562
"214",139858018,8085710,01588137
"215",139930679,8004852,91572255
"216",139639957,7924804,38656533
"217",138969404,7845556,34269967
"218",140426176,7767100,77927268
"219",139029804,7689429,77147995
"220",139316322,7612535,47376515
"221",139063082,7536410,1190275
"222",139011271,7461046,01783722
"223",146488513,7386435,55765885
"224",139029908,7312571,20208226
"225",142942180,7239445,49006144
"226",139196515,7167051,03516083
"227",139432008,7095380,52480922
"228",139710613,7024426,71956113
"229",139769941,6954182,45236551
"230",138591376,6884640,62784186
"231",139428306,6815794,22156344
"232",142214717,6747636,27934781
"233",139519702,6680159,91655433
"234",139945218,6613358,31738879
"235",139072925,6547224,7342149
"236",139084059,6481752,48687275
"237",139085625,6416934,96200402
"238",138889751,6352765,61238398
"239",139422617,6289237,95626014
"240",139244280,6226345,57669754
"241",139123891,6164082,12093056
"242",139263656,6102441,29972126
"243",139037607,6041416,88672404
"244",139305523,5981002,7178568
"245",138993911,5921192,69067824
"246",138978489,5861980,76377145
"247",139258830,5803360,95613374
"248",139211580,5745327,3465724
"249",139417167,5687874,07310668
"250",139027124,5630995,33237561
"251",138945501,5574685,37905185
"252",138985151,5518938,52526134
"253",139888337,5463749,14000872
"254",139991741,5409111,64860864
"255",139179929,5355020,53212255
"256",139190558,5301470,32680132
"257",139499239,5248455,62353331
"258",138984135,5195971,06729798
"259",138972753,5144011,356625
"260",140223843,5092571,24305875
"261",140133239,5041645,53062816
"262",138958941,4991229,07532188
"263",139260763,4941316,78456866
"264",138953836,4891903,61672297
"265",139940318,4842984,58055574
"266",139218962,4794554,73475019
"267",139100298,4746609,18740268
"268",139890202,4699143,09552866
"269",139476922,4652151,66457337
"270",139415974,4605630,14792764
"271",139815024,4559573,84644836
"272",140116586,4513978,10798388
"273",139278375,4468838,32690404
"274",140510088,4424149,943635
"275",139873125,4379908,44419865
"276",139029110,4336109,35975666
"277",143538771,4292748,26615909
"278",139914842,4249820,7834975
"279",139158180,4207322,57566253
"280",139125692,4165249,3499059
"281",139676189,4123596,85640684
"282",138972874,4082360,88784277
"283",139045487,4041537,27896435
"284",139199280,4001121,9061747
"285",138957867,3961110,68711295
"286",139043804,3921499,58024183
"287",138969202,3882284,58443941
"288",139029345,3843461,73859501
"289",140545554,3805027,12120906
"290",139533898,3766976,84999697
"291",139293694,3729307,081497
"292",139478786,3692014,01068203
"293",143190352,3655093,87057521
"294",139389784,3618542,93186946
"295",141200512,3582357,50255077
"296",139196535,3546533,92752526
"297",139219336,3511068,58825001
"298",139638238,3475957,90236751
"299",138929087,3441198,32334383
"300",139039156,3406786,34011039
"301",138970329,3372718,47670929
"302",141187310,3338991,2919422
"303",139146296,3305601,37902277
"304",139185995,3272545,36523254
"305",139210855,3239819,91158022
"306",139491348,3207421,71246442
"307",140017333,3175347,49533977
"308",139848522,3143594,02038638
"309",138988578,3112158,08018251
"310",138969597,3081036,49938069
"311",139001105,3050226,13438688
"312",139810246,3019723,87304301
"313",141534902,2989526,63431258
"314",139393799,2959631,36796946
"315",140154572,2930035,05428976
"316",139244973,2900734,70374686
"317",138941251,2871727,35670939
"318",139035495,2843010,0831423
"319",139161887,2814579,98231088
"320",139588441,2786434,18248777
"321",139425443,2758569,84066289
"322",139026704,2730984,14225626
"323",139107176,2703674,3008337
"324",138755377,2676637,55782536
"325",139100917,2649871,18224711
"326",139467556,2623372,47042464
"327",140267001,2597138,74572039
"328",139194638,2571167,35826319
"329",140353696,2545455,68468056
"330",139338047,2520001,12783375
"331",139093398,2494801,11655541
"332",140293786,2469853,10538986
"333",138987424,2445154,57433596
"334",139400632,2420703,0285926
"335",140034575,2396495,99830667
"336",139219978,2372531,03832361
"337",139400302,2348805,72794037
"338",138172429,2325317,67066097
"339",139690739,2302064,49395436
"340",138791551,2279043,84901481
"341",139590162,2256253,41052467
"342",140558303,2233690,87641942
"343",139223217,2211353,96765523
"344",141707777,2189240,42797867
"345",142510906,2167348,02369889
"346",140266158,2145674,5434619
"347",138948677,2124217,79802728
"348",139199125,2102975,62004701
"349",139467837,2081945,86384654
"350",139156960,2061126,40520807
"351",141658371,2040515,14115599
"352",139000411,2020109,98974443
"353",138976247,1999908,88984699
"354",139020987,1979909,80094852
"355",139022567,1960110,70293903
"356",139363212,1940509,59590964
"357",138983482,1921104,49995054
"358",139541988,1901893,45495104
"359",139747531,1882874,52040153
"360",139886612,1864045,77519751
"361",139905939,1845405,31744554
"362",139136231,1826951,26427108
"363",138942438,1808681,75162837
"364",139291109,1790594,93411209
"365",139356132,1772688,98477097
"366",139162341,1754962,09492326
"367",139049863,1737412,47397402
"368",139034628,1720038,34923428
"369",138774668,1702837,96574194
"370",143224086,1685809,58608452
"371",139023030,1668951,49022368
"372",138978263,1652261,97532144
"373",138665423,1635739,35556822
"374",139073083,1619381,96201254
"375",140475704,1603188,14239242
"376",139299911,1587156,26096849
"377",139393315,1571284,69835881
"378",139089258,1555571,85137522
"379",139016424,1540016,13286147
"380",139121841,1524615,97153285
"381",139223568,1509369,81181752
"382",138994853,1494276,11369935
"383",138238807,1479333,35256236
"384",138951067,1464540,01903673
"385",138932548,1449894,61884637
"386",139132025,1435395,6726579
"387",139033415,1421041,71593132
"388",139043922,1406831,29877201
"389",138986135,1392762,98578429
"390",139784676,1378835,35592645
"391",139790086,1365047,00236718
"392",139032462,1351396,53234351
"393",139052837,1337882,56702007
"394",138898849,1324503,74134987
"395",138965609,1311258,70393637
"396",139146192,1298146,11689701
"397",138941837,1285164,65572804
"398",139017023,1272313,00917076
"399",139242092,1259589,87907905
"400",139045715,1246993,98028826
"401",139252793,1234524,04048538
"402",140300232,1222178,80008053
"403",139224828,1209957,01207972
"404",138968535,1197857,44195892
"405",139836786,1185878,86753933
"406",139206017,1174020,07886394
"407",139270929,1162279,8780753
"408",138981131,1150657,07929455
"409",138954186,1139150,5085016
"410",138961605,1127759,00341659
"411",139049999,1116481,41338242
"412",140477591,1105316,5992486
"413",140448713,1094263,43325611
"414",139720934,1083320,79892355
"415",139164743,1072487,59093431
"416",138615661,1061762,71502497
"417",139140582,1051145,08787472
"418",139061684,1040633,63699597
"419",139004602,1030227,30062601
"420",138052792,1019925,02761975
"421",139521630,1009725,77734356
"422",139094847,999628,51957012
"423",138958567,989632,234374419
"424",138946271,979735,912030675
"425",138628200,969938,552910368
"426",139393656,960239,167381265
"427",138989931,950636,775707452
"428",138962969,941130,407950377
"429",138972222,931719,103870874
"430",139150206,922401,912832165
"431",139467491,913177,893703843
"432",138948177,904046,114766805
"433",139513068,895005,653619137
"434",139427590,886055,597082945
"435",138997505,877195,041112116
"436",138941479,868423,090700995
"437",139176544,859738,859793985
"438",138985803,851141,471196045
"439",138927268,842630,056484085
"440",139053676,834203,755919244
"441",138966718,825861,718360051
"442",139185933,817603,101176451
"443",138979367,809427,070164686
"444",139795307,801332,799463039
"445",139342492,793319,471468409
"446",139094280,785386,276753725
"447",139011095,777532,413986188
"448",139295993,769757,089846326
"449",138997908,762059,518947862
"450",138939279,754438,923758384
"451",139702667,746894,5345208
"452",139837552,739425,589175592
"453",139125465,732031,333283836
"454",138976748,724711,019950998
"455",139109991,717463,909751488
"456",138966966,710289,270653973
"457",138978072,703186,377947433
"458",139018237,696154,514167959
"459",139032813,689192,969026279
"460",139813300,682301,039336016
"461",139162288,675478,028942656
"462",139080179,668723,24865323
"463",139009333,662036,016166697
"464",138952765,655415,65600503
"465",139364472,648861,49944498
"466",138960384,642372,88445053
"467",139381648,635949,155606025
"468",139109659,629589,664049965
"469",139432476,623293,767409465
"470",139532537,617060,82973537
"471",141920039,610890,221438017
"472",139040259,604781,319223636
"473",138947949,598733,5060314
"474",139048321,592746,170971086
"475",139198286,586818,709261375
"476",138982353,580950,522168761
"477",139228458,575141,016947074
"478",139014736,569389,606777603
"479",138710192,563695,710709827
"480",139071324,558058,753602729
"481",138955752,552478,166066701
"482",139244201,546953,384406034
"483",139040163,541483,850561974
"484",138899986,536069,012056354
"485",139223464,530708,321935791
"486",138977627,525401,238716433
"487",138730947,520147,226329268
"488",139192529,514945,754065976
"489",139383876,509796,296525316
"490",139084003,504698,333560063
"491",139264082,499651,350224462
"492",138952965,494654,836722218
"493",139788015,489708,288354995
"494",139109627,484811,205471445
"495",138994983,479963,093416731
"496",139168954,475163,462482564
"497",138943331,470411,827857738
"498",139097219,465707,709579161
"499",138952630,461050,632483369
"500",138966875,456440,126158535
"501",139287976,451875,72489695
"502",139058646,447356,96764798
"503",139541753,442883,397971501
"504",139189588,438454,563991786
"505",138942951,434070,018351868
"506",139079833,429729,318168349
"507",139172176,425432,024986666
"508",138980342,421177,704736799
"509",138869342,416965,927689431
"510",138969951,412796,268412537
"511",139734683,408668,305728411
"512",139258974,404581,622671127
"513",139099221,400535,806444416
"514",138697031,396530,448379972
"515",139094694,392565,143896172
"516",139274300,388639,49245721
"517",138892415,384753,097532638
"518",138976032,380905,566557312
"519",138948434,377096,510891739
"520",139241022,373325,545782821
"521",139159642,369592,290324993
"522",138977627,365896,367421743
"523",138934790,362237,403747526
"524",139139919,358615,029710051
"525",138857981,355028,87941295
"526",139323221,351478,590618821
"527",139038339,347963,804712632
"528",138433729,344484,166665506
"529",139231258,341039,324998851
"530",138942519,337628,931748862
"531",139081155,334252,642431374
"532",139076498,330910,11600706
"533",138962859,327601,014846989
"534",139065412,324325,00469852
"535",139288931,321081,754651534
"536",139142936,317870,937105019
"537",138995537,314692,227733969
"538",139035383,311545,305456629
"539",138986905,308429,852402063
"540",138960551,305345,553878042
"541",138954464,302292,098339262
"542",138956589,299269,177355869
"543",138971443,296276,485582311
"544",139171189,293313,720726487
"545",139157302,290380,583519223
"546",139048760,287476,77768403
"547",139347180,284602,00990719
"548",139394845,281755,989808118
"549",139106810,278938,429910037
"550",138499951,276149,045610937
"551",138123175,273387,555154827
"552",138123175,270653,679603279
"553",138123175,267947,142807246
"554",138123175,265267,671379174
"555",139226896,262614,994665382
"556",138719945,259988,844718728
"557",138719945,257388,956271541
"558",138974703,254815,066708825
"559",138936941,252266,916041737
"560",138254053,249744,24688132
"561",139006485,247246,804412507
"562",138938505,244774,336368382
"563",138962360,242326,593004698
"564",138973466,239903,327074651
"565",138630963,237504,293803904
"566",138960749,235129,250865865
"567",139053735,232777,958357207
"568",139107380,230450,178773634
"569",138269010,228145,676985898
"570",138939747,225864,220216039
"571",138965707,223605,578013879
"572",139323899,221369,52223374
"573",138421753,219155,827011403
"574",138421753,216964,268741289
"575",138421753,214794,626053876
"576",139262603,212646,679793337
"577",138954091,210520,212995404
"578",139129062,208415,010865449
"579",138996025,206330,860756795
"580",138982443,204267,552149227
"581",139006853,202224,876627735
"582",138939786,200202,627861457
"583",138590729,198200,601582843
"584",138590729,196218,595567014
"585",138590729,194256,409611344
"586",138749509,192313,845515231
"587",138975296,190390,707060079
