"","bestCostByT","temperatures"
"1",138933229,65994861,725
"2",139082412,62695118,63875
"3",139783157,59560362,7068125
"4",139310948,56582344,5714719
"5",138969678,53753227,3428983
"6",139153655,51065565,9757534
"7",140173095,48512287,6769657
"8",139164782,46086673,2931174
"9",139752760,43782339,6284615
"10",138987950,41593222,6470384
"11",140215760,39513561,5146865
"12",138940955,37537883,4389522
"13",138944972,35660989,2670046
"14",139666250,33877939,8036544
"15",139201480,32184042,8134716
"16",139266754,30574840,672798
"17",140064234,29046098,6391581
"18",139326522,27593793,7072002
"19",141277914,26214104,0218402
"20",139544203,24903398,8207482
"21",138970101,23658228,8797108
"22",139069346,22475317,4357253
"23",139066547,21351551,563939
"24",139150753,20283973,985742
"25",139099111,19269775,2864549
"26",138952337,18306286,5221322
"27",140412279,17390972,1960256
"28",139302144,16521423,5862243
"29",140655800,15695352,4069131
"30",139420299,14910584,7865674
"31",140337079,14165055,5472391
"32",139011362,13456802,7698771
"33",138937893,12783962,6313832
"34",138934776,12144764,4998141
"35",139088209,11537526,2748234
"36",140943967,10960649,9610822
"37",139986121,10412617,4630281
"38",139411400,9891986,58987669
"39",142419387,9397387,26038286
"40",139089476,8927517,89736371
"41",139319814,8481142,00249553
"42",141256740,8057084,90237075
"43",139272511,7654230,65725221
"44",139412018,7271519,1243896
"45",138846505,6907943,16817012
"46",139490459,6562546,00976162
"47",140408907,6234418,70927353
"48",138951875,5922697,77380986
"49",138946060,5626562,88511936
"50",138945064,5345234,7408634
"51",138947123,5077973,00382023
"52",139157292,4824074,35362921
"53",139109401,4582870,63594775
"54",139091241,4353727,10415037
"55",139185142,4136040,74894285
"56",140279064,3929238,7114957
"57",140802440,3732776,77592092
"58",139520356,3546137,93712487
"59",139068651,3368831,04026863
"60",139419458,3200389,4882552
"61",139093199,3040370,01384244
"62",139270861,2888351,51315031
"63",139110441,2743933,9374928
"64",139152378,2606737,24061816
"65",138945413,2476400,37858725
"66",139105228,2352580,35965789
"67",139698103,2234951,34167499
"68",139421761,2123203,77459124
"69",138373749,2017043,58586168
"70",139002481,1916191,4065686
"71",138936827,1820381,83624017
"72",139064161,1729362,74442816
"73",139306313,1642894,60720675
"74",139186652,1560749,87684641
"75",139590645,1482712,38300409
"76",139018106,1408576,76385389
"77",139167191,1338147,92566119
"78",139513695,1271240,52937813
"79",139067056,1207678,50290923
"80",139305796,1147294,57776377
"81",139418896,1089929,84887558
"82",138951942,1035433,3564318
"83",139168372,983661,688610208
"84",139114106,934478,604179698
"85",138953901,887754,673970713
"86",139288735,843366,940272177
"87",139287871,801198,593258568
"88",139034157,761138,66359564
"89",138992135,723081,730415858
"90",138987071,686927,643895065
"91",139684384,652581,261700312
"92",139001726,619952,198615296
"93",139727249,588954,588684531
"94",139127703,559506,859250305
"95",139076340,531531,516287789
"96",138984359,504954,9404734
"97",139050277,479707,19344973
"98",139091727,455721,833777243
"99",139003443,432935,742088381
"100",139234856,411288,954983962
"101",138988461,390724,507234764
"102",138957250,371188,281873026
"103",138950022,352628,867779374
"104",138718913,334997,424390406
"105",139139640,318247,553170885
"106",138133597,302335,175512341
"107",138133597,287218,416736724
"108",138992433,272857,495899888
"109",139112378,259214,621104893
"110",138971997,246253,890049649
"111",139171451,233941,195547166
"112",139024666,222244,135769808
"113",139081591,211131,928981318
"114",138712497,200575,332532252
"115",139113033,190546,565905639
"116",139326210,181019,237610357
"117",139111197,171968,275729839
"118",139101735,163369,861943347
"119",139185935,155201,36884618
"120",138957023,147441,300403871
"121",139046011,140069,235383677
"122",138979467,133065,773614493
"123",138979673,126412,484933769
"124",138577782,120091,86068708
"125",138375019,114087,267652726
"126",138375019,108382,90427009
"127",138375019,102963,759056585
"128",138375019,97815,5711037562
"129",138375019,92924,7925485684
"130",138237466,88278,55292114
"131",138237466,83864,625275083
"132",138237466,79671,3940113288
"133",138237466,75687,8243107624
"134",138237466,71903,4330952242
"135",138237466,68308,261440463
"136",138237466,64892,8483684399
"137",138237466,61648,2059500179
"138",138313555,58565,795652517
"139",138313555,55637,5058698911
"140",138313555,52855,6305763966
"141",138313555,50212,8490475767
"142",138313555,47702,2065951979
"143",138313555,45317,096265438
"144",138313555,43051,2414521661
"145",138313555,40898,6793795578
"146",138313555,38853,7454105799
"147",138313555,36911,0581400509
"148",138313555,35065,5052330484
"149",138313555,33312,2299713959
"150",138313555,31646,6184728261
"151",138269284,30064,2875491848
"152",138269284,28561,0731717256
"153",138269284,27133,0195131393
"154",138269284,25776,3685374823
"155",138269284,24487,5501106082
"156",138269284,23263,1726050778
"157",138269284,22100,0139748239
"158",138269284,20995,0132760827
"159",138269284,19945,2626122786
"160",138269284,18947,9994816647
"161",138269284,18000,5995075814
"162",137793540,17100,5695322023
"163",137793540,16245,5410555922
"164",137793540,15433,2640028126
"165",137793540,14661,600802672
"166",137793540,13928,5207625384
"167",137793540,13232,0947244115
"168",137793540,12570,4899881909
"169",137793540,11941,9654887813
"170",137793540,11344,8672143423
"171",137793540,10777,6238536252
"172",137793540,10238,7426609439
"173",137793540,9726,80552789671
