"","costs","x"
"1",196889747,1
"2",196619878,2
"3",197928293,3
"4",199355028,4
"5",198423867,5
"6",199075641,6
"7",196930403,7
"8",197795717,8
"9",197795717,9
"10",196624394,10
"11",196624394,11
"12",198269666,12
"13",196736686,13
"14",196736686,14
"15",196780482,15
"16",201029954,16
"17",196822557,17
"18",197052158,18
"19",196889604,19
"20",196647132,20
"21",197630519,21
"22",197120750,22
"23",198275564,23
"24",204473687,24
"25",197019464,25
"26",201230943,26
"27",198412198,27
"28",197253554,28
"29",196603213,29
"30",199819514,30
"31",198503859,31
"32",197277553,32
"33",196595357,33
"34",196912169,34
"35",196693527,35
"36",201970829,36
"37",196862838,37
"38",197999577,38
"39",199370441,39
"40",201685474,40
"41",198331265,41
"42",197765695,42
"43",197974620,43
"44",197041104,44
"45",200362307,45
"46",201214950,46
"47",197104456,47
"48",199851536,48
"49",196638639,49
"50",196647480,50
"51",197923804,51
"52",197073945,52
"53",200312447,53
"54",196752665,54
"55",201307257,55
"56",198156273,56
"57",202189067,57
"58",196664774,58
"59",200630669,59
"60",198393946,60
"61",196806526,61
"62",198522236,62
"63",200469554,63
"64",199351165,64
"65",200633242,65
"66",196684414,66
"67",197337870,67
"68",196851520,68
"69",196668971,69
"70",196891888,70
"71",196805026,71
"72",200191468,72
"73",198552583,73
"74",196426729,74
"75",199257881,75
"76",201023029,76
"77",197276811,77
"78",196531173,78
"79",197191208,79
"80",196765551,80
"81",198009216,81
"82",197742298,82
"83",197981605,83
"84",197596406,84
"85",200417787,85
"86",198041922,86
"87",199971385,87
"88",197733839,88
"89",199143678,89
"90",196563600,90
"91",196566248,91
"92",197258335,92
"93",196593966,93
"94",200356581,94
"95",199330443,95
"96",199330443,96
"97",197899937,97
"98",197050384,98
"99",202815816,99
"100",196747266,100
"101",197426494,101
"102",198898508,102
"103",200464759,103
"104",198757907,104
"105",197501683,105
"106",197574432,106
"107",199942984,107
"108",199942984,108
"109",197079284,109
"110",200022365,110
"111",198187048,111
"112",199214243,112
"113",196599292,113
"114",195730388,114
"115",204508187,115
"116",196773593,116
"117",199310978,117
"118",198350947,118
"119",197251847,119
"120",195663725,120
"121",200141334,121
"122",197104629,122
"123",198606755,123
"124",199729474,124
"125",197517289,125
"126",197206596,126
"127",196615864,127
"128",198160288,128
"129",196615008,129
"130",196615008,130
"131",194593392,131
"132",194593392,132
"133",199321423,133
"134",196630662,134
"135",196505532,135
"136",197691807,136
"137",197674944,137
"138",199735622,138
"139",196638966,139
"140",196955392,140
"141",198279435,141
"142",196988936,142
"143",197226159,143
"144",198662273,144
"145",196759292,145
"146",197342437,146
"147",197190767,147
"148",196859063,148
"149",196661453,149
"150",196786795,150
"151",197450606,151
"152",197450606,152
"153",196597993,153
"154",200774789,154
"155",196852181,155
"156",197804226,156
"157",197804226,157
"158",196798679,158
"159",198780790,159
"160",196846480,160
"161",197721214,161
"162",199502074,162
"163",196627527,163
"164",196760945,164
"165",202183185,165
"166",200314247,166
"167",195498436,167
"168",196535150,168
"169",197534330,169
"170",197527013,170
"171",196960204,171
"172",197616327,172
"173",198858762,173
"174",196776753,174
"175",197578819,175
"176",197044282,176
"177",197261078,177
"178",196970453,178
"179",198006585,179
"180",198293622,180
"181",197592369,181
"182",199777394,182
"183",197234519,183
"184",197670443,184
"185",196615187,185
"186",210003102,186
"187",200193889,187
"188",196972341,188
"189",198212253,189
"190",197615649,190
"191",200676695,191
"192",197999424,192
"193",197913368,193
"194",200490501,194
"195",196788932,195
"196",197043570,196
"197",199158133,197
"198",199906174,198
"199",198217430,199
"200",199252064,200
"201",197414706,201
"202",199559835,202
"203",197103144,203
"204",204710301,204
"205",198276950,205
"206",196842486,206
"207",197076029,207
"208",199672577,208
"209",196805436,209
"210",197152735,210
"211",196241593,211
"212",196831459,212
"213",198170900,213
"214",196702587,214
"215",197664603,215
"216",199875774,216
"217",203520227,217
"218",198232780,218
"219",198132038,219
"220",197525657,220
"221",197525657,221
"222",196683703,222
"223",195948717,223
"224",196861231,224
"225",196587626,225
"226",196587626,226
"227",200649401,227
"228",199905882,228
"229",196978386,229
"230",196978386,230
"231",198296101,231
"232",199280760,232
"233",200441434,233
"234",201036792,234
"235",196758251,235
"236",194890558,236
"237",201005336,237
"238",196876218,238
"239",197984402,239
"240",196688162,240
"241",196951188,241
"242",196951188,242
"243",197744106,243
"244",201920403,244
"245",198067020,245
"246",197020985,246
"247",197271735,247
"248",196591790,248
"249",199195912,249
"250",197467642,250
"251",197467642,251
"252",197104054,252
"253",196722499,253
"254",196722499,254
"255",201334928,255
"256",200079077,256
"257",198771225,257
"258",196685533,258
"259",196594319,259
"260",200832583,260
"261",197484215,261
"262",196844635,262
"263",196806124,263
"264",196581405,264
"265",197001945,265
"266",197134184,266
"267",197648282,267
"268",196811421,268
"269",196807909,269
"270",199157262,270
"271",198864072,271
"272",197709493,272
"273",200225116,273
"274",196808632,274
"275",198236043,275
"276",201181187,276
"277",196729974,277
"278",196729974,278
"279",198541860,279
"280",197733170,280
"281",198243464,281
"282",200233860,282
"283",200233860,283
"284",196678448,284
"285",196649566,285
"286",197969366,286
"287",199141551,287
"288",197636289,288
"289",196745851,289
"290",199712156,290
"291",199587963,291
"292",198179105,292
"293",200781158,293
"294",198244773,294
"295",198252856,295
"296",203454539,296
"297",196677098,297
"298",198559043,298
"299",198826671,299
"300",196637062,300
"301",196646905,301
"302",199387670,302
"303",196260868,303
"304",199326081,304
"305",199326081,305
"306",197668792,306
"307",197341048,307
"308",196984026,308
"309",197036617,309
"310",197336011,310
"311",198100928,311
"312",200049813,312
"313",198405296,313
"314",197717971,314
"315",199944907,315
"316",197059661,316
"317",197831581,317
"318",197524069,318
"319",197752145,319
"320",197191795,320
"321",197163673,321
"322",196779846,322
"323",200788352,323
"324",197599470,324
"325",198280450,325
"326",199772340,326
"327",199508365,327
"328",196669535,328
"329",196669535,329
"330",196956174,330
"331",197572559,331
"332",197574968,332
"333",198746384,333
"334",196762482,334
"335",200102486,335
"336",201557440,336
"337",197114291,337
"338",197653082,338
"339",196117615,339
"340",196773230,340
"341",197285758,341
"342",198490269,342
"343",199420068,343
"344",197622876,344
"345",196801371,345
"346",197074073,346
"347",197074073,347
"348",197160595,348
"349",196590586,349
"350",196823408,350
"351",196823408,351
"352",198544437,352
"353",197515297,353
"354",197237262,354
"355",197550025,355
"356",197550025,356
"357",197381737,357
"358",197042972,358
"359",197627456,359
"360",197645808,360
"361",198456507,361
"362",197990173,362
"363",197519422,363
"364",199196303,364
"365",198842320,365
"366",196623668,366
"367",198646507,367
"368",196684105,368
"369",200520928,369
"370",198323052,370
"371",198391632,371
"372",205593821,372
"373",198287559,373
"374",199094043,374
"375",196804102,375
"376",197389335,376
"377",202362011,377
"378",211413955,378
"379",200500940,379
"380",196744138,380
"381",200313494,381
"382",197164468,382
"383",199717257,383
"384",197635904,384
"385",197104745,385
"386",196604948,386
"387",200128705,387
"388",199800443,388
"389",198229587,389
"390",200090909,390
"391",196799291,391
"392",198654264,392
"393",197519972,393
"394",199888699,394
"395",197195287,395
"396",196495300,396
"397",196722913,397
"398",198282208,398
"399",201985179,399
"400",196886460,400
"401",196769130,401
"402",197144131,402
"403",197662158,403
"404",198013127,404
"405",197264610,405
"406",198209625,406
"407",197405691,407
"408",196810618,408
"409",197118031,409
"410",197118031,410
"411",197118031,411
"412",200456911,412
"413",203711909,413
"414",198149013,414
"415",196890654,415
"416",197412412,416
"417",196869738,417
"418",196575896,418
"419",198947359,419
"420",198582171,420
"421",198582171,421
"422",197819503,422
"423",196545800,423
"424",197368834,424
"425",200605040,425
"426",196716331,426
"427",197194195,427
"428",198333433,428
"429",198589809,429
"430",196610436,430
"431",197508871,431
"432",200614856,432
"433",198609920,433
"434",197479233,434
"435",197479233,435
"436",197449168,436
"437",197094894,437
"438",196686134,438
"439",196650754,439
"440",196236562,440
"441",196236562,441
"442",199342993,442
"443",197194332,443
"444",197726785,444
"445",196399616,445
"446",196854121,446
"447",198857348,447
"448",200034430,448
"449",198292592,449
"450",197148413,450
"451",200079382,451
"452",197219529,452
"453",197901728,453
"454",197338563,454
"455",196654842,455
"456",196928585,456
"457",198741011,457
"458",197695860,458
"459",196602969,459
"460",196562658,460
"461",198795419,461
"462",197526930,462
"463",205857378,463
"464",203286054,464
"465",197594542,465
"466",196624612,466
"467",200751027,467
"468",200017304,468
"469",196842214,469
"470",196552374,470
"471",197009752,471
"472",196797818,472
"473",199817738,473
"474",196800468,474
"475",197220258,475
"476",196800596,476
"477",196800596,477
"478",198057534,478
"479",196396914,479
"480",199853226,480
"481",196541736,481
"482",196541736,482
"483",197950709,483
"484",197456279,484
"485",196519666,485
"486",198092576,486
"487",197093422,487
"488",198006481,488
"489",196626454,489
"490",197464720,490
"491",197176773,491
"492",197374722,492
"493",197604052,493
"494",197421105,494
"495",197421105,495
"496",197034274,496
"497",198858364,497
"498",201726476,498
"499",197301091,499
"500",196098334,500
"501",197719316,501
"502",196548434,502
"503",197086271,503
"504",197423391,504
"505",198267909,505
"506",199818575,506
"507",196585270,507
"508",196585270,508
"509",197014303,509
"510",199431186,510
"511",197668957,511
"512",196627695,512
"513",196627695,513
"514",196616470,514
"515",196853853,515
"516",197788312,516
"517",196677420,517
"518",198958037,518
"519",196872184,519
"520",199415358,520
"521",196446039,521
"522",200957144,522
"523",197957832,523
"524",196889550,524
"525",196889550,525
"526",196889550,526
"527",198572140,527
"528",196583347,528
"529",196583347,529
"530",199377896,530
"531",196592987,531
"532",196685250,532
"533",196164978,533
"534",198472834,534
"535",197080287,535
"536",197037701,536
"537",197496233,537
"538",200528294,538
"539",196759649,539
"540",197126472,540
"541",196615508,541
"542",201293527,542
"543",196883404,543
"544",198446843,544
"545",198137804,545
"546",198957386,546
"547",199066567,547
"548",196965361,548
"549",197254036,549
"550",196750574,550
"551",197983477,551
"552",199696113,552
"553",198081541,553
"554",196653299,554
"555",197678657,555
"556",197210630,556
"557",195339892,557
"558",197558793,558
"559",197992858,559
"560",200751686,560
"561",197193682,561
"562",196627981,562
