"","bestCostByT","temperatures"
"1",2569636682,9e+05
"2",2569636682,810000
"3",2569636682,729000
"4",2569636682,656100
"5",2569636682,590490
"6",2569636682,531441
"7",2569636682,478296,9
"8",2569636682,430467,21
"9",2569636682,387420,489
"10",2569636682,348678,4401
"11",2568336800,313810,59609
"12",2568336800,282429,536481
"13",2568336800,254186,5828329
"14",2497235023,228767,92454961
"15",2497235023,205891,132094649
"16",2497235023,185302,018885184
"17",2497235023,166771,816996666
"18",2497235023,150094,635296999
"19",2497235023,135085,171767299
"20",2497235023,121576,654590569
"21",2497235023,109418,989131512
"22",2497235023,98477,0902183612
"23",2497235023,88629,381196525
"24",2497235023,79766,4430768725
"25",2497235023,71789,7987691853
"26",2497235023,64610,8188922668
"27",2497235023,58149,7370030401
"28",2497235023,52334,7633027361
"29",2497235023,47101,2869724625
"30",2497235023,42391,1582752162
"31",2497235023,38152,0424476946
"32",2497235023,34336,8382029251
"33",2497235023,30903,1543826326
"34",2497235023,27812,8389443694
"35",2497235023,25031,5550499324
"36",2497235023,22528,3995449392
"37",2497235023,20275,5595904453
"38",2497235023,18248,0036314007
"39",2497235023,16423,2032682607
"40",2304972121,14780,8829414346
"41",2304972121,13302,7946472911
"42",2304972121,11972,515182562
"43",2304972121,10775,2636643058
"44",2304972121,9697,73729787524
