"","bestCostByT","temperatures"
"1",197236229,9e+05
"2",196811136,810000
"3",196661806,729000
"4",196619165,656100
"5",196638371,590490
"6",196566918,531441
"7",196394081,478296,9
"8",195916932,430467,21
"9",195916932,387420,489
"10",196596676,348678,4401
"11",196584486,313810,59609
"12",196669576,282429,536481
"13",196632660,254186,5828329
"14",196667722,228767,92454961
"15",196702375,205891,132094649
"16",196227912,185302,018885184
"17",196609141,166771,816996666
"18",196406689,150094,635296999
"19",196619501,135085,171767299
"20",196591370,121576,654590569
"21",194130283,109418,989131512
"22",194130283,98477,0902183612
"23",194130283,88629,381196525
"24",194130283,79766,4430768725
"25",194130283,71789,7987691853
"26",194130283,64610,8188922668
"27",194130283,58149,7370030401
"28",194130283,52334,7633027361
"29",194130283,47101,2869724625
"30",194130283,42391,1582752162
"31",191833172,38152,0424476946
"32",191833172,34336,8382029251
"33",191833172,30903,1543826326
"34",191833172,27812,8389443694
"35",191833172,25031,5550499324
"36",191833172,22528,3995449392
"37",191833172,20275,5595904453
"38",191833172,18248,0036314007
"39",191833172,16423,2032682607
"40",191833172,14780,8829414346
"41",191833172,13302,7946472911
"42",191833172,11972,515182562
"43",191833172,10775,2636643058
"44",191833172,9697,73729787524
