"","bestCostByT","temperatures"
"1",148862394,9e+05
"2",149192780,810000
"3",149018367,729000
"4",148722553,656100
"5",148866328,590490
"6",148593073,531441
"7",148663191,478296,9
"8",148855222,430467,21
"9",148690784,387420,489
"10",149145692,348678,4401
"11",149297211,313810,59609
"12",148638797,282429,536481
"13",149185403,254186,5828329
"14",148439026,228767,92454961
"15",148686825,205891,132094649
"16",149059539,185302,018885184
"17",148666546,166771,816996666
"18",148682702,150094,635296999
"19",148786043,135085,171767299
"20",148591972,121576,654590569
"21",148591972,109418,989131512
"22",148564187,98477,0902183612
"23",148673025,88629,381196525
"24",148707488,79766,4430768725
"25",148799638,71789,7987691853
"26",148021817,64610,8188922668
"27",148021817,58149,7370030401
"28",148021817,52334,7633027361
"29",148021817,47101,2869724625
"30",148021817,42391,1582752162
"31",148021817,38152,0424476946
"32",148021817,34336,8382029251
"33",148021817,30903,1543826326
"34",148021817,27812,8389443694
"35",148021817,25031,5550499324
"36",147464279,22528,3995449392
"37",147464279,20275,5595904453
"38",147464279,18248,0036314007
"39",147464279,16423,2032682607
"40",147464279,14780,8829414346
"41",147464279,13302,7946472911
"42",147464279,11972,515182562
"43",147464279,10775,2636643058
"44",147464279,9697,73729787524
"45",147464279,8727,96356808772
"46",147464279,7855,16721127895
"47",147464279,7069,65049015105
"48",147464279,6362,68544113595
"49",147464279,5726,41689702235
"50",147464279,5153,77520732012
"51",147464279,4638,3976865881
"52",147464279,4174,55791792929
"53",147464279,3757,10212613637
"54",147464279,3381,39191352273
"55",147464279,3043,25272217046
"56",147464279,2738,92744995341
"57",147464279,2465,03470495807
"58",147464279,2218,53123446226
"59",147362723,1996,67811101604
"60",147362723,1797,01029991443
"61",147362723,1617,30926992299
"62",147362723,1455,57834293069
"63",147362723,1310,02050863762
"64",147362723,1179,01845777386
"65",147362723,1061,11661199647
"66",147362723,955,004950796826
