"","bestCostByT","temperatures"
"1",148788213,9e+05
"2",148980239,810000
"3",148692136,729000
"4",148683408,656100
"5",148870537,590490
"6",148806788,531441
"7",148587559,478296,9
"8",149188588,430467,21
"9",148685745,387420,489
"10",150155801,348678,4401
"11",149602095,313810,59609
"12",148873767,282429,536481
"13",148828296,254186,5828329
"14",148703096,228767,92454961
"15",148702418,205891,132094649
"16",149032584,185302,018885184
"17",148831347,166771,816996666
"18",148685246,150094,635296999
"19",148685246,135085,171767299
"20",148709323,121576,654590569
"21",148679025,109418,989131512
"22",148914479,98477,0902183612
"23",148734793,88629,381196525
"24",148704388,79766,4430768725
"25",148688491,71789,7987691853
"26",148693517,64610,8188922668
"27",148636702,58149,7370030401
"28",147579150,52334,7633027361
"29",147579150,47101,2869724625
"30",147579150,42391,1582752162
"31",147579150,38152,0424476946
"32",147579150,34336,8382029251
"33",147579150,30903,1543826326
"34",147579150,27812,8389443694
"35",147579150,25031,5550499324
"36",147579150,22528,3995449392
"37",147579150,20275,5595904453
"38",147579150,18248,0036314007
"39",147579150,16423,2032682607
"40",147579150,14780,8829414346
"41",147579150,13302,7946472911
"42",147579150,11972,515182562
"43",147579150,10775,2636643058
"44",147579150,9697,73729787524
"45",147579150,8727,96356808772
"46",147579150,7855,16721127895
"47",147579150,7069,65049015105
"48",147579150,6362,68544113595
"49",147579150,5726,41689702235
"50",147579150,5153,77520732012
"51",147579150,4638,3976865881
"52",147579150,4174,55791792929
"53",147579150,3757,10212613637
"54",147579150,3381,39191352273
"55",146287410,3043,25272217046
"56",146287410,2738,92744995341
"57",146287410,2465,03470495807
"58",146287410,2218,53123446226
"59",146287410,1996,67811101604
"60",146287410,1797,01029991443
"61",146287410,1617,30926992299
"62",146287410,1455,57834293069
"63",146287410,1310,02050863762
"64",146287410,1179,01845777386
"65",146287410,1061,11661199647
"66",146287410,955,004950796826
