"","bestCostByT","temperatures"
"1",140879281,65994861,725
"2",139468212,62695118,63875
"3",145644430,59560362,7068125
"4",141361426,56582344,5714719
"5",138946267,53753227,3428983
"6",139126766,51065565,9757534
"7",139055668,48512287,6769657
"8",139687077,46086673,2931174
"9",141435378,43782339,6284615
"10",139039608,41593222,6470384
"11",140354682,39513561,5146865
"12",139516567,37537883,4389522
"13",139678038,35660989,2670046
"14",140490232,33877939,8036544
"15",141972365,32184042,8134716
"16",138943331,30574840,672798
"17",138853265,29046098,6391581
"18",139169588,27593793,7072002
"19",141582619,26214104,0218402
"20",141538977,24903398,8207482
"21",139564026,23658228,8797108
"22",138975113,22475317,4357253
"23",139116728,21351551,563939
"24",139063615,20283973,985742
"25",139316196,19269775,2864549
"26",138974075,18306286,5221322
"27",139874232,17390972,1960256
"28",149612001,16521423,5862243
"29",142515171,15695352,4069131
"30",140832433,14910584,7865674
"31",141158633,14165055,5472391
"32",139069415,13456802,7698771
"33",140946197,12783962,6313832
"34",140265525,12144764,4998141
"35",138984774,11537526,2748234
"36",139524116,10960649,9610822
"37",138958872,10412617,4630281
"38",140117411,9891986,58987669
"39",141191979,9397387,26038286
"40",138629930,8927517,89736371
"41",140469418,8481142,00249553
"42",139022005,8057084,90237075
"43",140357102,7654230,65725221
"44",138990604,7271519,1243896
"45",139391859,6907943,16817012
"46",143042748,6562546,00976162
"47",139391725,6234418,70927353
"48",139193085,5922697,77380986
"49",140377625,5626562,88511936
"50",139397236,5345234,7408634
"51",139825197,5077973,00382023
"52",139104320,4824074,35362921
"53",138982396,4582870,63594775
"54",138973493,4353727,10415037
"55",139704746,4136040,74894285
"56",139658597,3929238,7114957
"57",139371579,3732776,77592092
"58",139084814,3546137,93712487
"59",138914955,3368831,04026863
"60",140082336,3200389,4882552
"61",139094572,3040370,01384244
"62",140050801,2888351,51315031
"63",139033762,2743933,9374928
"64",139147769,2606737,24061816
"65",138975643,2476400,37858725
"66",139091650,2352580,35965789
"67",139201611,2234951,34167499
"68",140967311,2123203,77459124
"69",139297838,2017043,58586168
"70",139107513,1916191,4065686
"71",140061261,1820381,83624017
"72",140111274,1729362,74442816
"73",139061591,1642894,60720675
"74",139161711,1560749,87684641
"75",140468428,1482712,38300409
"76",139011271,1408576,76385389
"77",139142002,1338147,92566119
"78",139974430,1271240,52937813
"79",139652978,1207678,50290923
"80",139517739,1147294,57776377
"81",138955343,1089929,84887558
"82",140935666,1035433,3564318
"83",139086141,983661,688610208
"84",139271903,934478,604179698
"85",139792961,887754,673970713
"86",139631344,843366,940272177
"87",139023377,801198,593258568
"88",139549915,761138,66359564
"89",138954883,723081,730415858
"90",139562776,686927,643895065
"91",139110066,652581,261700312
"92",138959037,619952,198615296
"93",139029017,588954,588684531
"94",139015212,559506,859250305
"95",139410631,531531,516287789
"96",139000379,504954,9404734
"97",138850511,479707,19344973
"98",139229959,455721,833777243
"99",138936551,432935,742088381
"100",139014377,411288,954983962
"101",139042570,390724,507234764
"102",139041827,371188,281873026
"103",139069642,352628,867779374
"104",138943412,334997,424390406
"105",139052779,318247,553170885
"106",139048431,302335,175512341
"107",138962221,287218,416736724
"108",138936551,272857,495899888
"109",138931265,259214,621104893
"110",139042991,246253,890049649
"111",139047580,233941,195547166
"112",138967378,222244,135769808
"113",138355069,211131,928981318
"114",139050583,200575,332532252
"115",138517844,190546,565905639
"116",138517844,181019,237610357
"117",138517844,171968,275729839
"118",138681315,163369,861943347
"119",138997741,155201,36884618
"120",139053380,147441,300403871
"121",137959838,140069,235383677
"122",137959838,133065,773614493
"123",137959838,126412,484933769
"124",137959838,120091,86068708
"125",137959838,114087,267652726
"126",137959838,108382,90427009
"127",137959838,102963,759056585
"128",137959838,97815,5711037562
"129",137959838,92924,7925485684
"130",137959838,88278,55292114
"131",137959838,83864,625275083
"132",137959838,79671,3940113288
"133",137959838,75687,8243107624
"134",137959838,71903,4330952242
"135",137959838,68308,261440463
"136",137959838,64892,8483684399
"137",137959838,61648,2059500179
"138",137959838,58565,795652517
"139",137959838,55637,5058698911
"140",137959838,52855,6305763966
"141",137959838,50212,8490475767
"142",137959838,47702,2065951979
"143",137959838,45317,096265438
"144",137959838,43051,2414521661
"145",137959838,40898,6793795578
"146",137959838,38853,7454105799
"147",137959838,36911,0581400509
"148",137959838,35065,5052330484
"149",137959838,33312,2299713959
"150",137959838,31646,6184728261
"151",137959838,30064,2875491848
"152",137959838,28561,0731717256
"153",137959838,27133,0195131393
"154",137959838,25776,3685374823
"155",137959838,24487,5501106082
"156",137959838,23263,1726050778
"157",137959838,22100,0139748239
"158",137959838,20995,0132760827
"159",137959838,19945,2626122786
"160",137959838,18947,9994816647
"161",137959838,18000,5995075814
"162",137959838,17100,5695322023
"163",137959838,16245,5410555922
"164",137959838,15433,2640028126
"165",137959838,14661,600802672
"166",137959838,13928,5207625384
"167",137959838,13232,0947244115
"168",137959838,12570,4899881909
"169",137959838,11941,9654887813
"170",137959838,11344,8672143423
"171",137959838,10777,6238536252
"172",137959838,10238,7426609439
"173",137959838,9726,80552789671
"174",137959838,9240,46525150188
"175",137959838,8778,44198892678
"176",137959838,8339,51988948044
"177",137959838,7922,54389500642
"178",137959838,7526,4167002561
"179",137959838,7150,09586524329
"180",137959838,6792,59107198113
"181",137959838,6452,96151838207
"182",137959838,6130,31344246297
"183",137959838,5823,79777033982
"184",137959838,5532,60788182283
"185",137959838,5255,97748773169
"186",137959838,4993,1786133451
"187",137959838,4743,51968267785
"188",137959838,4506,34369854395
"189",137959838,4281,02651361676
"190",137959838,4066,97518793592
"191",137959838,3863,62642853912
"192",137959838,3670,44510711217
"193",137959838,3486,92285175656
"194",137959838,3312,57670916873
"195",137959838,3146,94787371029
"196",137959838,2989,60048002478
"197",137959838,2840,12045602354
"198",137959838,2698,11443322236
"199",137959838,2563,20871156124
"200",137959838,2435,04827598318
"201",137959838,2313,29586218402
"202",137959838,2197,63106907482
"203",137959838,2087,74951562108
"204",137959838,1983,36203984003
"205",137959838,1884,19393784802
"206",137959838,1789,98424095562
"207",137959838,1700,48502890784
"208",137959838,1615,46077746245
"209",137959838,1534,68773858933
"210",137959838,1457,95335165986
"211",137959838,1385,05568407687
"212",137959838,1315,80289987302
"213",137959838,1250,01275487937
"214",137959838,1187,5121171354
"215",137959838,1128,13651127863
"216",137959838,1071,7296857147
"217",137959838,1018,14320142897
"218",137959838,967,236041357519
"219",137959838,918,874239289643
"220",137959838,872,93052732516
"221",137959838,829,284000958902
"222",137959838,787,819800910957
"223",137959838,748,428810865409
"224",137959838,711,007370322139
"225",137959838,675,457001806032
"226",137959838,641,68415171573
"227",137959838,609,599944129944
"228",137959838,579,119946923446
"229",137959838,550,163949577274
"230",137959838,522,65575209841
"231",137959838,496,52296449349
"232",137959838,471,696816268815
"233",137959838,448,111975455375
"234",137959838,425,706376682606
"235",137959838,404,421057848475
"236",137959838,384,200004956052
"237",137959838,364,990004708249
"238",137959838,346,740504472837
"239",137959838,329,403479249195
"240",137959838,312,933305286735
"241",137959838,297,286640022398
"242",137959838,282,422308021278
"243",137959838,268,301192620214
"244",137959838,254,886132989204
"245",137959838,242,141826339743
"246",137959838,230,034735022756
"247",137959838,218,532998271618
"248",137959838,207,606348358038
"249",137959838,197,226030940136
"250",137959838,187,364729393129
"251",137959838,177,996492923472
"252",137514167,169,096668277299
"253",137514167,160,641834863434
"254",137514167,152,609743120262
"255",137514167,144,979255964249
"256",137514167,137,730293166037
"257",137514167,130,843778507735
"258",137514167,124,301589582348
"259",137514167,118,086510103231
"260",137514167,112,182184598069
"261",137514167,106,573075368166
"262",137514167,101,244421599757
"263",137514167,96,1822005197694
