"","bestCostByT","temperatures"
"1",140324679,65994861,725
"2",139888859,62695118,63875
"3",138747131,59560362,7068125
"4",142942196,56582344,5714719
"5",139105269,53753227,3428983
"6",138971493,51065565,9757534
"7",140723759,48512287,6769657
"8",139581213,46086673,2931174
"9",139240942,43782339,6284615
"10",140015231,41593222,6470384
"11",139329039,39513561,5146865
"12",139189493,37537883,4389522
"13",144052862,35660989,2670046
"14",139997054,33877939,8036544
"15",142994154,32184042,8134716
"16",141305997,30574840,672798
"17",138997195,29046098,6391581
"18",138939660,27593793,7072002
"19",139399226,26214104,0218402
"20",139870571,24903398,8207482
"21",139924028,23658228,8797108
"22",139288151,22475317,4357253
"23",139411245,21351551,563939
"24",139159455,20283973,985742
"25",138964823,19269775,2864549
"26",145304562,18306286,5221322
"27",139022719,17390972,1960256
"28",139144519,16521423,5862243
"29",138983857,15695352,4069131
"30",141090491,14910584,7865674
"31",139533815,14165055,5472391
"32",140046757,13456802,7698771
"33",139191896,12783962,6313832
"34",140837705,12144764,4998141
"35",138962981,11537526,2748234
"36",138962448,10960649,9610822
"37",140089236,10412617,4630281
"38",139043552,9891986,58987669
"39",139058880,9397387,26038286
"40",141359797,8927517,89736371
"41",138860725,8481142,00249553
"42",139830502,8057084,90237075
"43",139271907,7654230,65725221
"44",139010855,7271519,1243896
"45",140147750,6907943,16817012
"46",139940458,6562546,00976162
"47",139948494,6234418,70927353
"48",139064275,5922697,77380986
"49",140071100,5626562,88511936
"50",140482139,5345234,7408634
"51",140347653,5077973,00382023
"52",139589836,4824074,35362921
"53",138973841,4582870,63594775
"54",139625644,4353727,10415037
"55",139398666,4136040,74894285
"56",140031405,3929238,7114957
"57",139599415,3732776,77592092
"58",139355999,3546137,93712487
"59",141417955,3368831,04026863
"60",138936551,3200389,4882552
"61",139007152,3040370,01384244
"62",139189455,2888351,51315031
"63",138941983,2743933,9374928
"64",139182896,2606737,24061816
"65",138962089,2476400,37858725
"66",138953705,2352580,35965789
"67",139185993,2234951,34167499
"68",139613861,2123203,77459124
"69",139031203,2017043,58586168
"70",138948608,1916191,4065686
"71",139286695,1820381,83624017
"72",138791519,1729362,74442816
"73",138991946,1642894,60720675
"74",139464261,1560749,87684641
"75",139224034,1482712,38300409
"76",139150804,1408576,76385389
"77",140445377,1338147,92566119
"78",139287501,1271240,52937813
"79",139663070,1207678,50290923
"80",139148552,1147294,57776377
"81",139931201,1089929,84887558
"82",138979402,1035433,3564318
"83",139069883,983661,688610208
"84",139130470,934478,604179698
"85",139258060,887754,673970713
"86",138121027,843366,940272177
"87",138967778,801198,593258568
"88",139694045,761138,66359564
"89",139184706,723081,730415858
"90",139288731,686927,643895065
"91",139086685,652581,261700312
"92",139047214,619952,198615296
"93",139046665,588954,588684531
"94",139095597,559506,859250305
"95",139073027,531531,516287789
"96",139075593,504954,9404734
"97",139453323,479707,19344973
"98",139097295,455721,833777243
"99",139015681,432935,742088381
"100",139430732,411288,954983962
"101",139170257,390724,507234764
"102",139164436,371188,281873026
"103",139282860,352628,867779374
"104",138969743,334997,424390406
"105",138999911,318247,553170885
"106",139174446,302335,175512341
"107",138972058,287218,416736724
"108",138800399,272857,495899888
"109",138832182,259214,621104893
"110",138832182,246253,890049649
"111",138889982,233941,195547166
"112",138986961,222244,135769808
"113",138472628,211131,928981318
"114",139155093,200575,332532252
"115",138954554,190546,565905639
"116",139290177,181019,237610357
"117",138979958,171968,275729839
"118",138190492,163369,861943347
"119",138190492,155201,36884618
"120",138190492,147441,300403871
"121",138410316,140069,235383677
"122",138496393,133065,773614493
"123",138476866,126412,484933769
"124",138476866,120091,86068708
"125",138476866,114087,267652726
"126",138476866,108382,90427009
"127",138476866,102963,759056585
"128",138476866,97815,5711037562
"129",138476866,92924,7925485684
"130",138476866,88278,55292114
"131",138476866,83864,625275083
"132",138476866,79671,3940113288
"133",138476866,75687,8243107624
"134",138476866,71903,4330952242
"135",138476866,68308,261440463
"136",138476866,64892,8483684399
"137",138476866,61648,2059500179
"138",138476866,58565,795652517
"139",138476866,55637,5058698911
"140",138476866,52855,6305763966
"141",138476866,50212,8490475767
"142",138476866,47702,2065951979
"143",138456434,45317,096265438
"144",138200379,43051,2414521661
"145",138200379,40898,6793795578
"146",138200379,38853,7454105799
"147",138200379,36911,0581400509
"148",138200379,35065,5052330484
"149",138200379,33312,2299713959
"150",138200379,31646,6184728261
"151",138200379,30064,2875491848
"152",138200379,28561,0731717256
"153",138200379,27133,0195131393
"154",138200379,25776,3685374823
"155",138200379,24487,5501106082
"156",138200379,23263,1726050778
"157",138200379,22100,0139748239
"158",138200379,20995,0132760827
"159",138200379,19945,2626122786
"160",138200379,18947,9994816647
"161",138200379,18000,5995075814
"162",138200379,17100,5695322023
"163",138200379,16245,5410555922
"164",138200379,15433,2640028126
"165",138200379,14661,600802672
"166",138200379,13928,5207625384
"167",138200379,13232,0947244115
"168",138200379,12570,4899881909
"169",138135164,11941,9654887813
"170",138135164,11344,8672143423
"171",138135164,10777,6238536252
"172",138135164,10238,7426609439
"173",138135164,9726,80552789671
