"","bestCostByT","temperatures"
"1",194064285,950000
"2",194058790,902500
"3",193989903,857375
"4",193368895,814506,25
"5",194082313,773780,9375
"6",194134645,735091,890625
"7",194357851,698337,29609375
"8",194128868,663420,431289062
"9",194161794,630249,409724609
"10",194057279,598736,939238379
"11",194293870,568800,09227646
"12",194076583,540360,087662637
"13",193918336,513342,083279505
"14",194252207,487674,97911553
"15",194240451,463291,230159753
"16",194606153,440126,668651765
"17",194141318,418120,335219177
"18",194157613,397214,318458218
"19",194050490,377353,602535307
"20",194114891,358485,922408542
"21",194062304,340561,626288115
"22",194093457,323533,544973709
"23",193298657,307356,867725024
"24",194362191,291989,024338772
"25",194112662,277389,573121834
"26",193941418,263520,094465742
"27",194109550,250344,089742455
"28",193612768,237826,885255332
"29",193612768,225935,540992566
"30",194364882,214638,763942937
"31",193615297,203906,82574579
"32",193615297,193711,484458501
"33",193511078,184025,910235576
"34",193511078,174824,614723797
"35",193511078,166083,383987607
"36",192812666,157779,214788227
"37",192812666,149890,254048815
"38",192812666,142395,741346375
"39",192812666,135275,954279056
"40",192812666,128512,156565103
"41",192812666,122086,548736848
"42",192812666,115982,221300006
"43",192812666,110183,110235005
"44",192812666,104673,954723255
"45",192812666,99440,2569870922
