"","bestCostByT","temperatures"
"1",139595605,68773592,745
"2",138981742,68085856,81755
"3",138878246,67404998,2493745
"4",139283877,66730948,2668808
"5",139228249,66063638,784212
"6",138988355,65403002,3963698
"7",138998231,64748972,3724061
"8",140358326,64101482,6486821
"9",139104071,63460467,8221953
"10",139819171,62825863,1439733
"11",139039719,62197604,5125336
"12",139334095,61575628,4674082
"13",139672165,60959872,1827342
"14",143086717,60350273,4609068
"15",139770602,59746770,7262977
"16",140597087,59149303,0190348
"17",142920859,58557809,9888444
"18",138940584,57972231,888956
"19",138971328,57392509,5700664
"20",139747179,56818584,4743657
"21",138998760,56250398,6296221
"22",139126446,55687894,6433259
"23",139244562,55131015,6968926
"24",138940969,54579705,5399237
"25",142446791,54033908,4845244
"26",139194539,53493569,3996792
"27",140069221,52958633,7056824
"28",139374266,52429047,3686256
"29",139383233,51904756,8949393
"30",138977973,51385709,3259899
"31",139140970,50871852,23273
"32",139706854,50363133,7104027
"33",139012482,49859502,3732987
"34",139058779,49360907,3495657
"35",139023815,48867298,27607
"36",139056107,48378625,2933093
"37",139053071,47894839,0403763
"38",138941171,47415890,6499725
"39",138960021,46941731,7434728
"40",139596758,46472314,426038
"41",139944839,46007591,2817777
"42",139261156,45547515,3689599
"43",139736622,45092040,2152703
"44",139381720,44641119,8131176
"45",139881785,44194708,6149864
"46",140032694,43752761,5288365
"47",138946891,43315233,9135482
"48",138940911,42882081,5744127
"49",139423335,42453260,7586686
"50",139421794,42028728,1510819
"51",139171459,41608440,869571
"52",141254235,41192356,4608753
"53",139677533,40780432,8962666
"54",140445053,40372628,5673039
"55",139558738,39968902,2816309
"56",139539033,39569213,2588146
"57",140700335,39173521,1262264
"58",141989063,38781785,9149642
"59",138914951,38393968,0558145
"60",139093830,38010028,3752564
"61",139383416,37629928,0915038
"62",139562582,37253628,8105888
"63",139386274,36881092,5224829
"64",140719804,36512281,5972581
"65",139285628,36147158,7812855
"66",142456722,35785687,1934726
"67",139174649,35427830,3215379
"68",139006599,35073552,0183225
"69",140057892,34722816,4981393
"70",140042640,34375588,3331579
"71",139232907,34031832,4498263
"72",140739610,33691514,125328
"73",139073708,33354598,9840748
"74",141200143,33021052,994234
"75",140522035,32690842,4642917
"76",139177418,32363934,0396488
"77",140510398,32040294,6992523
"78",138979653,31719891,7522597
"79",139022920,31402692,8347371
"80",138937999,31088665,9063898
"81",142675688,30777779,2473259
"82",139835344,30470001,4548526
"83",139625725,30165301,4403041
"84",140274126,29863648,425901
"85",142906927,29565011,941642
"86",139371001,29269361,8222256
"87",140249007,28976668,2040034
"88",145082271,28686901,5219633
"89",139180653,28400032,5067437
"90",140278272,28116032,1816763
"91",139450227,27834871,8598595
"92",138946349,27556523,1412609
"93",141441318,27280957,9098483
"94",139006132,27008148,3307498
"95",138804406,26738066,8474423
"96",138939281,26470686,1789679
"97",139452196,26205979,3171782
"98",138809646,25943919,5240064
"99",139530662,25684480,3287664
"100",139728580,25427635,5254787
"101",139046429,25173359,1702239
"102",140737812,24921625,5785217
"103",139368561,24672409,3227365
"104",143378144,24425685,2295091
"105",139110778,24181428,377214
"106",138947873,23939614,0934419
"107",137870620,23700217,9525074
"108",139864934,23463215,7729824
"109",139497673,23228583,6152525
"110",139372186,22996297,7791
"111",139516997,22766334,801309
"112",139283962,22538671,4532959
"113",139263334,22313284,738763
"114",139923681,22090151,8913753
"115",139015253,21869250,3724616
"116",139028334,21650557,868737
"117",139304914,21434052,2900496
"118",138963567,21219711,7671491
"119",140988590,21007514,6494776
"120",140070779,20797439,5029828
"121",139018390,20589465,107953
"122",138941394,20383570,4568735
"123",143087709,20179734,7523047
"124",139300688,19977937,4047817
"125",138969315,19778158,0307339
"126",139045458,19580376,4504265
"127",139770497,19384572,6859223
"128",139307046,19190726,959063
"129",138965338,18998819,6894724
"130",140248015,18808831,4925777
"131",138946720,18620743,1776519
"132",144178319,18434535,7458754
"133",138960281,18250190,3884166
"134",139525461,18067688,4845325
"135",139479010,17887011,5996872
"136",139261575,17708141,4836903
"137",139737898,17531060,0688534
"138",139189798,17355749,4681648
"139",139531400,17182191,9734832
"140",139027545,17010370,0537484
"141",139653012,16840266,3532109
"142",140592160,16671863,6896788
"143",139005887,16505145,052782
"144",139061658,16340093,6022542
"145",139836234,16176692,6662316
"146",139894272,16014925,7395693
"147",139602214,15854776,4821736
"148",139991493,15696228,7173519
"149",139009189,15539266,4301784
"150",140234808,15383873,7658766
"151",139075704,15230035,0282178
"152",139094888,15077734,6779356
"153",139216314,14926957,3311563
"154",138896970,14777687,7578447
"155",139275216,14629910,8802663
"156",139956617,14483611,7714636
"157",142457819,14338775,653749
"158",139171895,14195387,8972115
"159",139763007,14053434,0182394
"160",139290157,13912899,678057
"161",138937507,13773770,6812764
"162",141157308,13636032,9744636
"163",141361269,13499672,644719
"164",139478822,13364675,9182718
"165",139130917,13231029,1590891
"166",139035733,13098718,8674982
"167",138948119,12967731,6788232
"168",139151631,12838054,362035
"169",139443540,12709673,8184146
"170",139094487,12582577,0802305
"171",138944521,12456751,3094282
"172",139773586,12332183,7963339
"173",139932504,12208861,9583706
"174",138971953,12086773,3387869
"175",138934418,11965905,605399
"176",139089318,11846246,549345
"177",138981210,11727784,0838515
"178",138941479,11610506,243013
"179",139086376,11494401,1805829
"180",139767802,11379457,1687771
"181",139447938,11265662,5970893
"182",142804935,11153005,9711184
"183",139206612,11041475,9114072
"184",139278277,10931061,1522931
"185",139017267,10821750,5407702
"186",138927767,10713533,0353625
"187",139202095,10606397,7050089
"188",140803989,10500333,7279588
"189",140088839,10395330,3906792
"190",139813920,10291377,0867724
"191",139252879,10188463,3159047
"192",138968431,10086578,6827457
"193",138963747,9985712,89591819
"194",138493147,9885855,76695901
"195",139111709,9786997,20928942
"196",139883840,9689127,23719653
"197",139274013,9592235,96482456
"198",138959931,9496313,60517632
"199",138974242,9401350,46912455
"200",139465072,9307336,96443331
"201",145210886,9214263,59478898
"202",140054456,9122120,95884109
"203",138068906,9030899,74925268
"204",139869001,8940590,75176015
"205",139786290,8851184,84424255
"206",139362684,8762672,99580012
"207",139441950,8675046,26584212
"208",138942793,8588295,8031837
"209",138840249,8502412,84515186
"210",139473527,8417388,71670034
"211",139080191,8333214,82953334
"212",140222823,8249882,681238
"213",138936407,8167383,85442562
"214",138988325,8085710,01588137
"215",139898812,8004852,91572255
"216",138927669,7924804,38656533
"217",139138409,7845556,34269967
"218",140905987,7767100,77927268
"219",139266015,7689429,77147995
"220",139266767,7612535,47376515
"221",144093038,7536410,1190275
"222",139015165,7461046,01783722
"223",140508751,7386435,55765885
"224",139629564,7312571,20208226
"225",139051024,7239445,49006144
"226",138540492,7167051,03516083
"227",142468206,7095380,52480922
"228",139850363,7024426,71956113
"229",139130588,6954182,45236551
"230",140098324,6884640,62784186
