"","bestCostByT","temperatures"
"1",196595964,9e+05
"2",196707144,810000
"3",197104507,729000
"4",196684706,656100
"5",197973274,590490
"6",196016521,531441
"7",197291629,478296,9
"8",196603025,430467,21
"9",197043936,387420,489
"10",196862241,348678,4401
"11",196092974,313810,59609
"12",196591152,282429,536481
"13",196726262,254186,5828329
"14",196584740,228767,92454961
"15",196215840,205891,132094649
"16",195296495,185302,018885184
"17",195296495,166771,816996666
"18",195296495,150094,635296999
"19",195296495,135085,171767299
"20",195296495,121576,654590569
"21",195296495,109418,989131512
"22",195296495,98477,0902183612
