"","bestCostByT","temperatures"
"1",146424260,62521447,95
"2",139607212,56269303,155
"3",138973803,50642372,8395
"4",139838377,45578135,55555
"5",139492554,41020321,999995
"6",139749432,36918289,7999955
"7",140444119,33226460,819996
"8",139055663,29903814,7379964
"9",139489503,26913433,2641967
"10",138976067,24222089,9377771
"11",139872899,21799880,9439994
"12",139559132,19619892,8495994
"13",139158442,17657903,5646395
"14",139322818,15892113,2081755
"15",138961470,14302901,887358
"16",140418141,12872611,6986222
"17",139415070,11585350,52876
"18",138927767,10426815,475884
"19",141535010,9384133,92829557
"20",140135310,8445720,53546601
"21",139257234,7601148,48191941
"22",138962141,6841033,63372747
"23",139513171,6156930,27035472
"24",141784423,5541237,24331925
"25",138979431,4987113,51898733
"26",142169200,4488402,16708859
"27",139225742,4039561,95037973
"28",139685532,3635605,75534176
"29",139553432,3272045,17980758
"30",138943625,2944840,66182683
"31",139247305,2650356,59564414
"32",139072777,2385320,93607973
"33",139158695,2146788,84247176
"34",139565247,1932109,95822458
"35",138999085,1738898,96240212
"36",139755919,1565009,06616191
"37",138947123,1408508,15954572
"38",139303812,1267657,34359115
"39",139327605,1140891,60923203
"40",140337019,1026802,44830883
"41",139264850,924122,203477947
"42",138909618,831709,983130152
"43",139434806,748538,984817137
"44",139006495,673685,086335423
"45",139283856,606316,577701881
"46",139038328,545684,919931693
"47",139080086,491116,427938524
"48",139061915,442004,785144671
"49",139021831,397804,306630204
"50",139061465,358023,875967184
"51",138601286,322221,488370465
"52",138936818,289999,339533419
"53",139233564,260999,405580077
"54",138934813,234899,465022069
"55",138339677,211409,518519862
"56",138339677,190268,566667876
"57",138339677,171241,710001088
"58",138339677,154117,53900098
"59",138339677,138705,785100882
"60",138339677,124835,206590793
"61",138339677,112351,685931714
"62",138339677,101116,517338543
"63",138339677,91004,8656046884
"64",138339677,81904,3790442196
"65",138339677,73713,9411397977
"66",138339677,66342,5470258179
"67",138339677,59708,2923232361
"68",138339677,53737,4630909125
"69",138179495,48363,7167818212
"70",138179495,43527,3451036391
"71",138179495,39174,6105932752
"72",138179495,35257,1495339477
"73",138179495,31731,4345805529
"74",138179495,28558,2911224976
"75",138179495,25702,4620102479
"76",138179495,23132,2158092231
"77",138168229,20818,9942283008
"78",138168229,18737,0948054707
"79",138168229,16863,3853249236
"80",138168229,15177,0467924313
"81",138168229,13659,3421131881
"82",138168229,12293,4079018693
"83",138168229,11064,0671116824
"84",138168229,9957,66040051415
