"","bestCostByT","temperatures"
"1",139237568,62521447,95
"2",139958627,56269303,155
"3",139181776,50642372,8395
"4",141797864,45578135,55555
"5",139367651,41020321,999995
"6",139129568,36918289,7999955
"7",139467405,33226460,819996
"8",141528856,29903814,7379964
"9",139081176,26913433,2641967
"10",139056393,24222089,9377771
"11",139016309,21799880,9439994
"12",139088712,19619892,8495994
"13",139010557,17657903,5646395
"14",138936551,15892113,2081755
"15",139710068,14302901,887358
"16",140121348,12872611,6986222
"17",139872794,11585350,52876
"18",138701372,10426815,475884
"19",139066578,9384133,92829557
"20",141141260,8445720,53546601
"21",139045428,7601148,48191941
"22",140353022,6841033,63372747
"23",139350739,6156930,27035472
"24",139311265,5541237,24331925
"25",138966551,4987113,51898733
"26",138968570,4488402,16708859
"27",139737515,4039561,95037973
"28",138986155,3635605,75534176
"29",139151561,3272045,17980758
"30",138961016,2944840,66182683
"31",138954628,2650356,59564414
"32",139637849,2385320,93607973
"33",139486032,2146788,84247176
"34",139340081,1932109,95822458
"35",140247958,1738898,96240212
"36",139205848,1565009,06616191
"37",138997535,1408508,15954572
"38",139214290,1267657,34359115
"39",139199234,1140891,60923203
"40",139006018,1026802,44830883
"41",138782084,924122,203477947
"42",139082717,831709,983130152
"43",138893867,748538,984817137
"44",138989033,673685,086335423
"45",138845917,606316,577701881
"46",139301544,545684,919931693
"47",139363482,491116,427938524
"48",138970829,442004,785144671
"49",139646884,397804,306630204
"50",138606714,358023,875967184
"51",139012475,322221,488370465
"52",139158434,289999,339533419
"53",139258331,260999,405580077
"54",139040402,234899,465022069
"55",138966312,211409,518519862
"56",139003073,190268,566667876
"57",138950844,171241,710001088
"58",138953105,154117,53900098
"59",139012104,138705,785100882
"60",138931400,124835,206590793
"61",139003201,112351,685931714
"62",138755454,101116,517338543
"63",138755454,91004,8656046884
"64",138672332,81904,3790442196
"65",138672332,73713,9411397977
"66",138672332,66342,5470258179
"67",138672332,59708,2923232361
"68",138672332,53737,4630909125
"69",138672332,48363,7167818212
"70",138672332,43527,3451036391
"71",138672332,39174,6105932752
"72",138672332,35257,1495339477
"73",138651983,31731,4345805529
"74",138651983,28558,2911224976
"75",138329411,25702,4620102479
"76",138329411,23132,2158092231
"77",138329411,20818,9942283008
"78",138329411,18737,0948054707
"79",138329411,16863,3853249236
"80",138329411,15177,0467924313
"81",138329411,13659,3421131881
"82",138329411,12293,4079018693
"83",138329411,11064,0671116824
"84",138329411,9957,66040051415
"85",138329411,8961,89436046274
"86",138329411,8065,70492441646
"87",138329411,7259,13443197482
"88",138329411,6533,22098877734
"89",138329411,5879,8988898996
"90",138329411,5291,90900090964
"91",138329411,4762,71810081868
"92",138329411,4286,44629073681
"93",138329411,3857,80166166313
"94",138329411,3472,02149549682
"95",138329411,3124,81934594714
"96",138329411,2812,33741135242
"97",138329411,2531,10367021718
"98",138178495,2277,99330319546
"99",138178495,2050,19397287592
"100",138178495,1845,17457558832
"101",138178495,1660,65711802949
"102",138178495,1494,59140622654
"103",138178495,1345,13226560389
"104",138178495,1210,6190390435
"105",138178495,1089,55713513915
"106",138178495,980,601421625234
"107",137969270,882,541279462711
"108",137969270,794,28715151644
"109",137969270,714,858436364796
"110",137969270,643,372592728316
"111",137969270,579,035333455485
"112",137969270,521,131800109936
"113",137969270,469,018620098943
"114",137969270,422,116758089048
"115",137969270,379,905082280144
"116",137969270,341,914574052129
"117",137969270,307,723116646916
"118",137969270,276,950804982225
"119",137969270,249,255724484002
"120",137969270,224,330152035602
"121",137969270,201,897136832042
"122",137969270,181,707423148838
"123",137969270,163,536680833954
"124",137969270,147,183012750558
"125",137969270,132,464711475503
"126",137969270,119,218240327952
"127",137969270,107,296416295157
"128",137969270,96,5667746656414
