"","bestCostByT","temperatures"
"1",196667402,9e+05
"2",196587626,810000
"3",198088520,729000
"4",197555344,656100
"5",196546195,590490
"6",196521476,531441
"7",197098509,478296,9
"8",196417522,430467,21
"9",196601495,387420,489
"10",196717215,348678,4401
"11",196736012,313810,59609
"12",196590431,282429,536481
"13",197015805,254186,5828329
"14",196607991,228767,92454961
"15",196601098,205891,132094649
"16",196682216,185302,018885184
"17",196969540,166771,816996666
"18",196613783,150094,635296999
"19",196174419,135085,171767299
"20",196174419,121576,654590569
"21",196174419,109418,989131512
"22",196174419,98477,0902183612
"23",196174419,88629,381196525
"24",196174419,79766,4430768725
"25",196174419,71789,7987691853
"26",194769035,64610,8188922668
"27",194769035,58149,7370030401
"28",194769035,52334,7633027361
"29",194769035,47101,2869724625
"30",194769035,42391,1582752162
"31",194769035,38152,0424476946
"32",194769035,34336,8382029251
"33",194769035,30903,1543826326
"34",194769035,27812,8389443694
"35",194769035,25031,5550499324
"36",194769035,22528,3995449392
"37",194769035,20275,5595904453
"38",194769035,18248,0036314007
"39",194769035,16423,2032682607
"40",194769035,14780,8829414346
"41",194769035,13302,7946472911
"42",194769035,11972,515182562
"43",194769035,10775,2636643058
"44",194769035,9697,73729787524
"45",194769035,8727,96356808772
"46",194769035,7855,16721127895
"47",194769035,7069,65049015105
"48",194769035,6362,68544113595
"49",194416660,5726,41689702235
"50",194416660,5153,77520732012
"51",194416660,4638,3976865881
"52",194416660,4174,55791792929
"53",194416660,3757,10212613637
"54",194416660,3381,39191352273
"55",194416660,3043,25272217046
"56",194416660,2738,92744995341
"57",194416660,2465,03470495807
"58",194416660,2218,53123446226
"59",194416660,1996,67811101604
"60",194416660,1797,01029991443
"61",194416660,1617,30926992299
"62",194416660,1455,57834293069
"63",194416660,1310,02050863762
"64",194416660,1179,01845777386
"65",194416660,1061,11661199647
"66",194416660,955,004950796826
