"","bestCostByT","temperatures"
"1",139303401,68773592,745
"2",140991179,68085856,81755
"3",139219109,67404998,2493745
"4",138973859,66730948,2668808
"5",139308055,66063638,784212
"6",139017814,65403002,3963698
"7",139213884,64748972,3724061
"8",138419615,64101482,6486821
"9",139031167,63460467,8221953
"10",139559573,62825863,1439733
"11",138943331,62197604,5125336
"12",139251724,61575628,4674082
"13",139255026,60959872,1827342
"14",139489001,60350273,4609068
"15",141882409,59746770,7262977
"16",139888639,59149303,0190348
"17",140764828,58557809,9888444
"18",138980035,57972231,888956
"19",139141989,57392509,5700664
"20",139118848,56818584,4743657
"21",139544436,56250398,6296221
"22",139171534,55687894,6433259
"23",143984099,55131015,6968926
"24",138975593,54579705,5399237
"25",139132899,54033908,4845244
"26",139214603,53493569,3996792
"27",138979067,52958633,7056824
"28",139325218,52429047,3686256
"29",139351379,51904756,8949393
"30",140738103,51385709,3259899
"31",139562106,50871852,23273
"32",139069377,50363133,7104027
"33",138957130,49859502,3732987
"34",141239239,49360907,3495657
"35",139036017,48867298,27607
"36",139066164,48378625,2933093
"37",143873615,47894839,0403763
"38",139243243,47415890,6499725
"39",139494789,46941731,7434728
"40",139117642,46472314,426038
"41",139033472,46007591,2817777
"42",139628784,45547515,3689599
"43",145221970,45092040,2152703
"44",139238783,44641119,8131176
"45",139068898,44194708,6149864
"46",140977374,43752761,5288365
"47",139625507,43315233,9135482
"48",141315639,42882081,5744127
"49",141258311,42453260,7586686
"50",140861813,42028728,1510819
"51",140634029,41608440,869571
"52",140083624,41192356,4608753
"53",139001185,40780432,8962666
"54",139118055,40372628,5673039
"55",139315249,39968902,2816309
"56",139031876,39569213,2588146
"57",139352498,39173521,1262264
"58",140182707,38781785,9149642
"59",140059382,38393968,0558145
"60",140852355,38010028,3752564
"61",140704781,37629928,0915038
"62",141969728,37253628,8105888
"63",138988969,36881092,5224829
"64",139002080,36512281,5972581
"65",139702530,36147158,7812855
"66",139092864,35785687,1934726
"67",139395710,35427830,3215379
"68",139313361,35073552,0183225
"69",139004791,34722816,4981393
"70",139132241,34375588,3331579
"71",139170323,34031832,4498263
"72",139271999,33691514,125328
"73",139124023,33354598,9840748
"74",138968780,33021052,994234
"75",139320000,32690842,4642917
"76",139140989,32363934,0396488
"77",144704271,32040294,6992523
"78",139088230,31719891,7522597
"79",139188709,31402692,8347371
"80",143273104,31088665,9063898
"81",139320428,30777779,2473259
"82",139179435,30470001,4548526
"83",147354254,30165301,4403041
"84",139026674,29863648,425901
"85",143787890,29565011,941642
"86",139947418,29269361,8222256
"87",139009997,28976668,2040034
"88",139251791,28686901,5219633
"89",138945209,28400032,5067437
"90",139104791,28116032,1816763
"91",138750684,27834871,8598595
"92",139452020,27556523,1412609
"93",142496125,27280957,9098483
"94",139285811,27008148,3307498
"95",140246955,26738066,8474423
"96",140073238,26470686,1789679
"97",139845124,26205979,3171782
"98",139567974,25943919,5240064
"99",139220073,25684480,3287664
"100",138934399,25427635,5254787
"101",138963401,25173359,1702239
"102",141593468,24921625,5785217
"103",139172227,24672409,3227365
"104",139347044,24425685,2295091
"105",139181765,24181428,377214
"106",139441967,23939614,0934419
"107",139359253,23700217,9525074
"108",140794838,23463215,7729824
"109",141153919,23228583,6152525
"110",139145031,22996297,7791
"111",139296950,22766334,801309
"112",139561731,22538671,4532959
"113",138994974,22313284,738763
"114",138989268,22090151,8913753
"115",139000463,21869250,3724616
"116",138982066,21650557,868737
"117",139082771,21434052,2900496
"118",140019214,21219711,7671491
"119",139063789,21007514,6494776
"120",138950852,20797439,5029828
"121",141343473,20589465,107953
"122",139043788,20383570,4568735
"123",142516624,20179734,7523047
"124",139872169,19977937,4047817
"125",139386443,19778158,0307339
"126",139266589,19580376,4504265
"127",139582139,19384572,6859223
"128",141158743,19190726,959063
"129",139110277,18998819,6894724
"130",142343234,18808831,4925777
"131",140104245,18620743,1776519
"132",139068781,18434535,7458754
"133",140247195,18250190,3884166
"134",138975656,18067688,4845325
"135",138945679,17887011,5996872
"136",139245640,17708141,4836903
"137",139001451,17531060,0688534
"138",140223677,17355749,4681648
"139",138985591,17182191,9734832
"140",139532917,17010370,0537484
"141",139538333,16840266,3532109
"142",139289252,16671863,6896788
"143",139320825,16505145,052782
"144",141123814,16340093,6022542
"145",139684634,16176692,6662316
"146",138957419,16014925,7395693
"147",139637489,15854776,4821736
"148",139538623,15696228,7173519
"149",139202356,15539266,4301784
"150",140507730,15383873,7658766
"151",139971304,15230035,0282178
"152",138935903,15077734,6779356
"153",140905253,14926957,3311563
"154",139934245,14777687,7578447
"155",141908686,14629910,8802663
"156",139033740,14483611,7714636
"157",138964683,14338775,653749
"158",140536047,14195387,8972115
"159",138986406,14053434,0182394
"160",139073222,13912899,678057
"161",139593365,13773770,6812764
"162",140850791,13636032,9744636
"163",139574809,13499672,644719
"164",139009271,13364675,9182718
"165",141573316,13231029,1590891
"166",138874791,13098718,8674982
"167",138974995,12967731,6788232
"168",139397471,12838054,362035
"169",138802184,12709673,8184146
"170",139157800,12582577,0802305
"171",139113850,12456751,3094282
"172",141745311,12332183,7963339
"173",140124051,12208861,9583706
"174",139383902,12086773,3387869
"175",138602939,11965905,605399
"176",139438791,11846246,549345
"177",140351654,11727784,0838515
"178",140327735,11610506,243013
"179",139826982,11494401,1805829
"180",139890321,11379457,1687771
"181",139070768,11265662,5970893
"182",138964630,11153005,9711184
"183",139354553,11041475,9114072
"184",139226112,10931061,1522931
"185",139111253,10821750,5407702
"186",138899442,10713533,0353625
"187",140073240,10606397,7050089
"188",139064707,10500333,7279588
"189",139683253,10395330,3906792
"190",138993497,10291377,0867724
"191",138979601,10188463,3159047
"192",139807579,10086578,6827457
"193",139079562,9985712,89591819
"194",139699995,9885855,76695901
"195",139211083,9786997,20928942
"196",139532685,9689127,23719653
"197",138936551,9592235,96482456
"198",141169968,9496313,60517632
"199",139587241,9401350,46912455
"200",140553795,9307336,96443331
"201",139072112,9214263,59478898
"202",139292258,9122120,95884109
"203",139113174,9030899,74925268
"204",139117010,8940590,75176015
"205",140395983,8851184,84424255
"206",139027979,8762672,99580012
"207",138917239,8675046,26584212
"208",138758232,8588295,8031837
"209",139106333,8502412,84515186
"210",139330306,8417388,71670034
"211",139227965,8333214,82953334
"212",139035608,8249882,681238
"213",138951551,8167383,85442562
"214",139109737,8085710,01588137
"215",139314872,8004852,91572255
"216",140392376,7924804,38656533
"217",140029641,7845556,34269967
"218",139370311,7767100,77927268
"219",138951072,7689429,77147995
"220",139036611,7612535,47376515
"221",138945907,7536410,1190275
"222",138962055,7461046,01783722
"223",139515992,7386435,55765885
"224",139298261,7312571,20208226
"225",139032215,7239445,49006144
"226",138953997,7167051,03516083
"227",139781294,7095380,52480922
"228",139676551,7024426,71956113
"229",141393487,6954182,45236551
"230",138995549,6884640,62784186
"231",139190421,6815794,22156344
"232",139208300,6747636,27934781
"233",138941837,6680159,91655433
"234",140940454,6613358,31738879
"235",138947664,6547224,7342149
"236",140685603,6481752,48687275
"237",141821972,6416934,96200402
"238",140660267,6352765,61238398
"239",139420819,6289237,95626014
"240",138989868,6226345,57669754
"241",139164799,6164082,12093056
"242",139070442,6102441,29972126
"243",139216589,6041416,88672404
"244",139596375,5981002,7178568
"245",141435504,5921192,69067824
"246",141497798,5861980,76377145
"247",139486272,5803360,95613374
"248",139821927,5745327,3465724
"249",139381259,5687874,07310668
"250",139981931,5630995,33237561
"251",139920474,5574685,37905185
"252",143722762,5518938,52526134
"253",140364358,5463749,14000872
"254",138975250,5409111,64860864
"255",138961451,5355020,53212255
"256",139684224,5301470,32680132
"257",139001042,5248455,62353331
"258",140091624,5195971,06729798
"259",141019702,5144011,356625
"260",138989234,5092571,24305875
"261",139536993,5041645,53062816
"262",142522752,4991229,07532188
"263",142684252,4941316,78456866
"264",139004661,4891903,61672297
"265",139243441,4842984,58055574
"266",139079249,4794554,73475019
"267",139092282,4746609,18740268
"268",138956887,4699143,09552866
"269",140210428,4652151,66457337
"270",138895058,4605630,14792764
"271",138967255,4559573,84644836
"272",138962060,4513978,10798388
"273",143075238,4468838,32690404
"274",139080633,4424149,943635
"275",138994291,4379908,44419865
"276",138946721,4336109,35975666
"277",139445039,4292748,26615909
"278",139162945,4249820,7834975
"279",140378845,4207322,57566253
"280",139235858,4165249,3499059
"281",139092027,4123596,85640684
"282",141371709,4082360,88784277
"283",139258937,4041537,27896435
"284",141622030,4001121,9061747
"285",138564321,3961110,68711295
"286",139564592,3921499,58024183
"287",138986086,3882284,58443941
"288",139078653,3843461,73859501
"289",139001872,3805027,12120906
"290",139202929,3766976,84999697
"291",138779649,3729307,081497
"292",138961890,3692014,01068203
"293",139173362,3655093,87057521
"294",139080281,3618542,93186946
"295",139345562,3582357,50255077
"296",138924269,3546533,92752526
"297",139021692,3511068,58825001
"298",138600711,3475957,90236751
"299",142799262,3441198,32334383
"300",139215159,3406786,34011039
"301",139088179,3372718,47670929
"302",139641672,3338991,2919422
"303",138957714,3305601,37902277
"304",139402294,3272545,36523254
"305",139831892,3239819,91158022
"306",139246834,3207421,71246442
"307",139613004,3175347,49533977
"308",139348813,3143594,02038638
"309",139685721,3112158,08018251
"310",139318654,3081036,49938069
"311",138960328,3050226,13438688
"312",138967304,3019723,87304301
"313",141387486,2989526,63431258
"314",138924539,2959631,36796946
"315",138975250,2930035,05428976
"316",140112266,2900734,70374686
"317",138941351,2871727,35670939
"318",139494278,2843010,0831423
"319",139912519,2814579,98231088
"320",142644989,2786434,18248777
"321",139273962,2758569,84066289
"322",138653994,2730984,14225626
"323",139694061,2703674,3008337
"324",139049342,2676637,55782536
"325",139450711,2649871,18224711
"326",139479254,2623372,47042464
"327",139037179,2597138,74572039
"328",138966561,2571167,35826319
"329",146576619,2545455,68468056
"330",140496737,2520001,12783375
"331",139669145,2494801,11655541
"332",138941479,2469853,10538986
"333",139337007,2445154,57433596
"334",139104026,2420703,0285926
"335",139078703,2396495,99830667
"336",139278257,2372531,03832361
"337",139148599,2348805,72794037
"338",139315798,2325317,67066097
"339",138951787,2302064,49395436
"340",138989115,2279043,84901481
"341",139010095,2256253,41052467
"342",138975001,2233690,87641942
"343",139019791,2211353,96765523
"344",138833923,2189240,42797867
"345",140205804,2167348,02369889
"346",139016920,2145674,5434619
"347",139223977,2124217,79802728
"348",138954471,2102975,62004701
"349",139306565,2081945,86384654
"350",139001352,2061126,40520807
"351",139765451,2040515,14115599
"352",139021162,2020109,98974443
"353",139340336,1999908,88984699
"354",139055507,1979909,80094852
"355",139212007,1960110,70293903
"356",141572914,1940509,59590964
"357",139216419,1921104,49995054
"358",139453327,1901893,45495104
"359",139402591,1882874,52040153
"360",140358255,1864045,77519751
"361",139274985,1845405,31744554
"362",139192715,1826951,26427108
"363",139335225,1808681,75162837
"364",139265917,1790594,93411209
"365",138959642,1772688,98477097
"366",138959477,1754962,09492326
"367",139886669,1737412,47397402
"368",139209351,1720038,34923428
"369",139374463,1702837,96574194
"370",138567430,1685809,58608452
"371",138993180,1668951,49022368
"372",139208219,1652261,97532144
"373",139495467,1635739,35556822
"374",138957325,1619381,96201254
"375",138942047,1603188,14239242
"376",138919252,1587156,26096849
"377",139381273,1571284,69835881
"378",139284517,1555571,85137522
"379",138953127,1540016,13286147
"380",138943648,1524615,97153285
"381",138940592,1509369,81181752
"382",139004387,1494276,11369935
"383",142093733,1479333,35256236
"384",139576828,1464540,01903673
"385",139835064,1449894,61884637
"386",139252381,1435395,6726579
"387",139509159,1421041,71593132
"388",138823444,1406831,29877201
"389",139875190,1392762,98578429
"390",139578855,1378835,35592645
"391",139048801,1365047,00236718
"392",139065850,1351396,53234351
"393",139046906,1337882,56702007
"394",139139872,1324503,74134987
"395",139761415,1311258,70393637
"396",139207811,1298146,11689701
"397",138388557,1285164,65572804
"398",138941479,1272313,00917076
"399",139045295,1259589,87907905
"400",139096584,1246993,98028826
"401",139041732,1234524,04048538
"402",139298907,1222178,80008053
"403",139052173,1209957,01207972
"404",139176296,1197857,44195892
"405",139010491,1185878,86753933
"406",139052865,1174020,07886394
"407",138950699,1162279,8780753
"408",139295351,1150657,07929455
"409",139002855,1139150,5085016
"410",139215634,1127759,00341659
"411",138999462,1116481,41338242
"412",139102140,1105316,5992486
"413",139010895,1094263,43325611
"414",139571258,1083320,79892355
"415",139125064,1072487,59093431
"416",138963503,1061762,71502497
"417",138593756,1051145,08787472
"418",139235161,1040633,63699597
"419",139542058,1030227,30062601
"420",139007087,1019925,02761975
"421",139389356,1009725,77734356
"422",138591568,999628,51957012
"423",139057002,989632,234374419
"424",139582804,979735,912030675
"425",139418936,969938,552910368
"426",139010439,960239,167381265
"427",139202480,950636,775707452
"428",138980903,941130,407950377
"429",139070357,931719,103870874
"430",138931767,922401,912832165
"431",138949303,913177,893703843
"432",138957735,904046,114766805
"433",139791436,895005,653619137
"434",138946349,886055,597082945
"435",139804788,877195,041112116
"436",139482675,868423,090700995
"437",139033972,859738,859793985
"438",138969857,851141,471196045
"439",139002421,842630,056484085
"440",139088648,834203,755919244
"441",139087734,825861,718360051
"442",138992962,817603,101176451
"443",139000324,809427,070164686
"444",139262895,801332,799463039
"445",139005143,793319,471468409
"446",139018327,785386,276753725
"447",139076562,777532,413986188
"448",138780282,769757,089846326
"449",139018874,762059,518947862
"450",139240810,754438,923758384
"451",139045112,746894,5345208
