"","bestCostByT","temperatures"
"1",2619151959,990000
"2",2594584751,980100
"3",2594584751,970299
"4",2594584751,960596,01
"5",2594584751,950990,0499
"6",2520499037,941480,149401
"7",2520499037,932065,34790699
"8",2520499037,922744,69442792
"9",2520499037,913517,247483641
"10",2520499037,904382,075008804
"11",2520499037,895338,254258716
"12",2520499037,886384,871716129
"13",2520499037,877521,022998968
"14",2520499037,868745,812768978
"15",2520499037,860058,354641288
"16",2520499037,851457,771094875
"17",2520499037,842943,193383927
"18",2520499037,834513,761450087
"19",2520499037,826168,623835587
"20",2520499037,817906,937597231
"21",2520499037,809727,868221259
"22",2520499037,801630,589539046
"23",2520499037,793614,283643655
"24",2520499037,785678,140807219
"25",2520499037,777821,359399147
"26",2520499037,770043,145805155
"27",2520499037,762342,714347104
"28",2520499037,754719,287203633
"29",2520499037,747172,094331596
"30",2520499037,739700,37338828
"31",2520499037,732303,369654397
"32",2520499037,724980,335957853
"33",2520499037,717730,532598275
"34",2520499037,710553,227272292
"35",2520499037,703447,694999569
"36",2520499037,696413,218049573
"37",2520499037,689449,085869078
"38",2410174920,682554,595010387
"39",2410174920,675729,049060283
"40",2410174920,668971,75856968
"41",2410174920,662282,040983983
"42",2410174920,655659,220574143
"43",2410174920,649102,628368402
"44",2410174920,642611,602084718
"45",2410174920,636185,486063871
"46",2410174920,629823,631203232
"47",2410174920,623525,3948912
"48",2410174920,617290,140942288
"49",2410174920,611117,239532865
"50",2410174920,605006,067137536
"51",2410174920,598956,006466161
"52",2410174920,592966,446401499
"53",2410174920,587036,781937484
"54",2410174920,581166,414118109
"55",2410174920,575354,749976928
"56",2410174920,569601,202477159
"57",2410174920,563905,190452387
"58",2410174920,558266,138547863
"59",2410174920,552683,477162385
"60",2410174920,547156,642390761
"61",2410174920,541685,075966853
"62",2410174920,536268,225207185
"63",2410174920,530905,542955113
"64",2410174920,525596,487525562
"65",2410174920,520340,522650306
"66",2410174920,515137,117423803
"67",2410174920,509985,746249565
"68",2410174920,504885,888787069
"69",2410174920,499837,029899199
"70",2410174920,494838,659600207
"71",2410174920,489890,273004205
"72",2410174920,484991,370274163
"73",2410174920,480141,456571421
"74",2410174920,475340,042005707
"75",2410174920,470586,64158565
"76",2410174920,465880,775169793
"77",2410174920,461221,967418095
"78",2410174920,456609,747743914
"79",2410174920,452043,650266475
"80",2176554900,447523,21376381
"81",2176554900,443047,981626172
"82",2176554900,438617,501809911
"83",2176554900,434231,326791811
"84",2176554900,429889,013523893
"85",2176554900,425590,123388654
"86",2176554900,421334,222154768
"87",2176554900,417120,87993322
"88",2176554900,412949,671133888
"89",2176554900,408820,174422549
"90",2176554900,404731,972678324
"91",2176554900,400684,65295154
"92",2176554900,396677,806422025
"93",2176554900,392711,028357805
"94",2176554900,388783,918074227
"95",2176554900,384896,078893484
"96",2176554900,381047,118104549
"97",2176554900,377236,646923504
"98",2176554900,373464,280454269
"99",2176554900,369729,637649726
"100",2176554900,366032,341273229
"101",2176554900,362372,017860497
"102",2176554900,358748,297681892
"103",2176554900,355160,814705073
"104",2176554900,351609,206558022
"105",2176554900,348093,114492442
"106",2176554900,344612,183347517
