"","bestCostByT","temperatures"
"1",139338497,68773592,745
"2",139021672,68085856,81755
"3",139037499,67404998,2493745
"4",139019818,66730948,2668808
"5",139714991,66063638,784212
"6",139015720,65403002,3963698
"7",139821695,64748972,3724061
"8",140091031,64101482,6486821
"9",139866922,63460467,8221953
"10",145470701,62825863,1439733
"11",139254330,62197604,5125336
"12",139175313,61575628,4674082
"13",139300801,60959872,1827342
"14",139653051,60350273,4609068
"15",139446115,59746770,7262977
"16",141059102,59149303,0190348
"17",139008615,58557809,9888444
"18",139035970,57972231,888956
"19",140760878,57392509,5700664
"20",138959057,56818584,4743657
"21",140846309,56250398,6296221
"22",139427009,55687894,6433259
"23",138903125,55131015,6968926
"24",139486376,54579705,5399237
"25",139306596,54033908,4845244
"26",139081055,53493569,3996792
"27",139026432,52958633,7056824
"28",139149398,52429047,3686256
"29",139646595,51904756,8949393
"30",139271593,51385709,3259899
"31",138931265,50871852,23273
"32",139102431,50363133,7104027
"33",140282063,49859502,3732987
"34",139240661,49360907,3495657
"35",140723219,48867298,27607
"36",139252680,48378625,2933093
"37",138955577,47894839,0403763
"38",138978258,47415890,6499725
"39",142729409,46941731,7434728
"40",140033582,46472314,426038
"41",138913697,46007591,2817777
"42",139471552,45547515,3689599
"43",138992006,45092040,2152703
"44",139042619,44641119,8131176
"45",142300789,44194708,6149864
"46",139540945,43752761,5288365
"47",138995821,43315233,9135482
"48",138962049,42882081,5744127
"49",139073696,42453260,7586686
"50",139364527,42028728,1510819
"51",139147230,41608440,869571
"52",139195710,41192356,4608753
"53",139011943,40780432,8962666
"54",140436641,40372628,5673039
"55",143179940,39968902,2816309
"56",138967255,39569213,2588146
"57",139347446,39173521,1262264
"58",143941715,38781785,9149642
"59",139952308,38393968,0558145
"60",138937845,38010028,3752564
"61",139997501,37629928,0915038
"62",139115270,37253628,8105888
"63",139745649,36881092,5224829
"64",139726723,36512281,5972581
"65",139023311,36147158,7812855
"66",139462543,35785687,1934726
"67",140027855,35427830,3215379
"68",138968316,35073552,0183225
"69",139881536,34722816,4981393
"70",139401735,34375588,3331579
"71",139218606,34031832,4498263
"72",139263926,33691514,125328
"73",138952409,33354598,9840748
"74",139944491,33021052,994234
"75",139200135,32690842,4642917
"76",139043430,32363934,0396488
"77",138872101,32040294,6992523
"78",139119933,31719891,7522597
"79",138998164,31402692,8347371
"80",139210231,31088665,9063898
"81",139024208,30777779,2473259
"82",139616192,30470001,4548526
"83",139026607,30165301,4403041
"84",139433708,29863648,425901
"85",139440801,29565011,941642
"86",138951335,29269361,8222256
"87",139384430,28976668,2040034
"88",139127126,28686901,5219633
"89",140604125,28400032,5067437
"90",140851646,28116032,1816763
"91",140060412,27834871,8598595
"92",140559909,27556523,1412609
"93",139007452,27280957,9098483
"94",138962333,27008148,3307498
"95",139621973,26738066,8474423
"96",139193846,26470686,1789679
"97",139484931,26205979,3171782
"98",139359180,25943919,5240064
"99",140962339,25684480,3287664
"100",139059866,25427635,5254787
"101",140026547,25173359,1702239
"102",139980276,24921625,5785217
"103",139265392,24672409,3227365
"104",139399009,24425685,2295091
"105",139147846,24181428,377214
"106",140031337,23939614,0934419
"107",139040740,23700217,9525074
"108",139831745,23463215,7729824
"109",141170599,23228583,6152525
"110",140213525,22996297,7791
"111",138909370,22766334,801309
"112",138957695,22538671,4532959
"113",138957930,22313284,738763
"114",139362000,22090151,8913753
"115",138994663,21869250,3724616
"116",140516263,21650557,868737
"117",141215136,21434052,2900496
"118",139227781,21219711,7671491
"119",139159178,21007514,6494776
"120",139016498,20797439,5029828
"121",143361075,20589465,107953
"122",138961163,20383570,4568735
"123",139127433,20179734,7523047
"124",142017922,19977937,4047817
"125",139413106,19778158,0307339
"126",139040221,19580376,4504265
"127",139679154,19384572,6859223
"128",138960511,19190726,959063
"129",139696857,18998819,6894724
"130",139034373,18808831,4925777
"131",138962740,18620743,1776519
"132",140527772,18434535,7458754
"133",139441714,18250190,3884166
"134",141001395,18067688,4845325
"135",139068055,17887011,5996872
"136",139077772,17708141,4836903
"137",139304542,17531060,0688534
"138",139141270,17355749,4681648
"139",144214821,17182191,9734832
"140",139805892,17010370,0537484
"141",138984164,16840266,3532109
"142",138940306,16671863,6896788
"143",139402181,16505145,052782
"144",140275807,16340093,6022542
"145",138299375,16176692,6662316
"146",140680662,16014925,7395693
"147",138821411,15854776,4821736
"148",139623536,15696228,7173519
"149",140005017,15539266,4301784
"150",139050411,15383873,7658766
"151",144379440,15230035,0282178
"152",139136959,15077734,6779356
"153",141320687,14926957,3311563
"154",140322202,14777687,7578447
"155",141470860,14629910,8802663
"156",140613342,14483611,7714636
"157",139657387,14338775,653749
"158",139565503,14195387,8972115
"159",139129595,14053434,0182394
"160",139072534,13912899,678057
"161",142677302,13773770,6812764
"162",138985151,13636032,9744636
"163",139554591,13499672,644719
"164",139457168,13364675,9182718
"165",139461472,13231029,1590891
"166",143429423,13098718,8674982
"167",139025898,12967731,6788232
"168",139262962,12838054,362035
"169",140827823,12709673,8184146
"170",140180900,12582577,0802305
"171",139122513,12456751,3094282
"172",139195479,12332183,7963339
"173",143442147,12208861,9583706
"174",139956129,12086773,3387869
"175",139961600,11965905,605399
"176",141201961,11846246,549345
"177",138950496,11727784,0838515
"178",139499214,11610506,243013
"179",142299499,11494401,1805829
"180",141581912,11379457,1687771
"181",139327124,11265662,5970893
"182",139846495,11153005,9711184
"183",139545578,11041475,9114072
"184",139636269,10931061,1522931
"185",137858422,10821750,5407702
"186",139490484,10713533,0353625
"187",139178587,10606397,7050089
"188",139702759,10500333,7279588
"189",139155698,10395330,3906792
"190",139004360,10291377,0867724
"191",139914672,10188463,3159047
"192",139139232,10086578,6827457
"193",141129844,9985712,89591819
"194",144330672,9885855,76695901
"195",139549055,9786997,20928942
"196",139471160,9689127,23719653
"197",140102337,9592235,96482456
"198",139054353,9496313,60517632
"199",139563517,9401350,46912455
"200",139327473,9307336,96443331
"201",140102342,9214263,59478898
"202",138973493,9122120,95884109
"203",140536266,9030899,74925268
"204",139052050,8940590,75176015
"205",139094758,8851184,84424255
"206",139075816,8762672,99580012
"207",138946237,8675046,26584212
"208",144172275,8588295,8031837
"209",139350715,8502412,84515186
"210",139524678,8417388,71670034
"211",138820979,8333214,82953334
"212",139827050,8249882,681238
"213",139216134,8167383,85442562
"214",139109175,8085710,01588137
"215",140334666,8004852,91572255
"216",140397612,7924804,38656533
"217",139020355,7845556,34269967
"218",139149053,7767100,77927268
"219",139113404,7689429,77147995
"220",138681655,7612535,47376515
"221",138982391,7536410,1190275
"222",139964378,7461046,01783722
"223",138978587,7386435,55765885
"224",138999224,7312571,20208226
"225",139164377,7239445,49006144
"226",138131403,7167051,03516083
"227",139071853,7095380,52480922
"228",139099760,7024426,71956113
"229",140345078,6954182,45236551
"230",139955358,6884640,62784186
"231",141542539,6815794,22156344
"232",139381103,6747636,27934781
"233",139501519,6680159,91655433
"234",139460569,6613358,31738879
"235",141228013,6547224,7342149
"236",140058911,6481752,48687275
"237",138967908,6416934,96200402
"238",139256524,6352765,61238398
"239",139131524,6289237,95626014
"240",139064372,6226345,57669754
"241",139070915,6164082,12093056
"242",140978219,6102441,29972126
"243",139212311,6041416,88672404
"244",139903641,5981002,7178568
"245",139046255,5921192,69067824
"246",139448140,5861980,76377145
"247",139112680,5803360,95613374
"248",143572377,5745327,3465724
"249",139863368,5687874,07310668
"250",138995766,5630995,33237561
"251",139013735,5574685,37905185
"252",138954254,5518938,52526134
"253",140608857,5463749,14000872
"254",139086572,5409111,64860864
"255",139254938,5355020,53212255
"256",140486756,5301470,32680132
"257",139136754,5248455,62353331
"258",139205473,5195971,06729798
"259",139453417,5144011,356625
"260",139224196,5092571,24305875
"261",139047751,5041645,53062816
"262",138967477,4991229,07532188
"263",139084047,4941316,78456866
"264",140407460,4891903,61672297
"265",139335345,4842984,58055574
"266",139185636,4794554,73475019
"267",139838380,4746609,18740268
"268",140114479,4699143,09552866
"269",139300871,4652151,66457337
"270",139374860,4605630,14792764
"271",139206522,4559573,84644836
"272",139006809,4513978,10798388
"273",139171577,4468838,32690404
"274",139213494,4424149,943635
"275",139299932,4379908,44419865
