"","costs","x"
"1",2571994655,1
"2",2572055650,2
"3",2572055650,3
"4",2572055650,4
"5",2776097527,5
"6",2776097527,6
"7",2572055650,7
"8",2558075222,8
"9",2576189295,9
"10",2813918518,10
"11",2625675967,11
"12",2572055650,12
"13",2572509586,13
"14",2572055650,14
"15",2574447354,15
"16",2618592215,16
"17",2572055650,17
"18",2572055650,18
"19",2594883697,19
"20",2572055650,20
"21",2572055650,21
"22",2572055650,22
"23",2572055650,23
"24",2576241826,24
"25",2572055650,25
"26",2572055650,26
"27",2572055650,27
"28",2576919525,28
"29",2572055650,29
"30",2572055650,30
"31",2583589036,31
"32",2572055650,32
"33",2572055650,33
"34",2572055650,34
"35",2572055650,35
"36",2836502791,36
"37",2758383765,37
"38",2758383765,38
"39",2572055650,39
"40",2688838326,40
"41",2572055650,41
"42",2896295129,42
"43",2589202273,43
"44",2572055650,44
"45",2158825727,45
"46",2685248229,46
"47",2574002985,47
"48",2631834216,48
"49",2572055650,49
"50",2572055650,50
"51",2629767017,51
"52",2647349415,52
"53",2561082809,53
"54",2572055650,54
"55",2572055650,55
"56",2572055650,56
"57",2575136088,57
"58",2652530788,58
"59",2572457422,59
"60",2572055650,60
"61",2572055650,61
"62",2572055650,62
"63",2572055650,63
"64",2572055650,64
"65",2572055650,65
"66",2631543121,66
"67",2609642450,67
"68",2572055650,68
"69",2915166640,69
"70",2572055650,70
"71",2566425394,71
"72",2572055650,72
"73",2572055650,73
"74",2572055650,74
"75",2572055650,75
"76",2572055650,76
"77",2772806111,77
"78",2572055650,78
"79",2675320667,79
"80",2572055650,80
"81",2607188118,81
"82",2578618156,82
"83",2572055650,83
"84",2572055650,84
"85",2572055650,85
"86",2572055650,86
"87",2572055650,87
"88",2604670607,88
"89",2572055650,89
"90",2572055650,90
"91",2572055650,91
"92",2610412587,92
"93",2626991696,93
"94",2535568909,94
"95",2647886261,95
"96",2572055650,96
"97",2572055650,97
"98",2572055650,98
"99",2572055650,99
"100",2572055650,100
"101",2572055650,101
"102",2648898622,102
"103",2572055650,103
"104",2629582267,104
"105",2572055650,105
"106",2572055650,106
"107",2572055650,107
"108",2572055650,108
"109",2559192363,109
"110",2572055650,110
"111",2603491286,111
"112",2632614797,112
"113",2647688516,113
"114",2596853757,114
"115",2575315637,115
"116",2572055650,116
