"","bestCostByT","temperatures"
"1",138999536,68773592,745
"2",138960435,68085856,81755
"3",139211424,67404998,2493745
"4",141933105,66730948,2668808
"5",139169046,66063638,784212
"6",139321269,65403002,3963698
"7",140619244,64748972,3724061
"8",139130514,64101482,6486821
"9",139073298,63460467,8221953
"10",139797311,62825863,1439733
"11",139081630,62197604,5125336
"12",139024221,61575628,4674082
"13",140040840,60959872,1827342
"14",139193666,60350273,4609068
"15",139004498,59746770,7262977
"16",139188055,59149303,0190348
"17",138969752,58557809,9888444
"18",144619842,57972231,888956
"19",145518577,57392509,5700664
"20",140334394,56818584,4743657
"21",139240598,56250398,6296221
"22",139273649,55687894,6433259
"23",138944371,55131015,6968926
"24",138947201,54579705,5399237
"25",139119674,54033908,4845244
"26",139256250,53493569,3996792
"27",139725319,52958633,7056824
"28",140619742,52429047,3686256
"29",139673376,51904756,8949393
"30",139002002,51385709,3259899
"31",138943829,50871852,23273
"32",140209405,50363133,7104027
"33",139472288,49859502,3732987
"34",139571578,49360907,3495657
"35",142195929,48867298,27607
"36",140374250,48378625,2933093
"37",139719628,47894839,0403763
"38",139382437,47415890,6499725
"39",139215545,46941731,7434728
"40",139048585,46472314,426038
"41",140779540,46007591,2817777
"42",139271597,45547515,3689599
"43",139598228,45092040,2152703
"44",140257463,44641119,8131176
"45",142984286,44194708,6149864
"46",138967403,43752761,5288365
"47",138951788,43315233,9135482
"48",139143161,42882081,5744127
"49",138985943,42453260,7586686
"50",139044173,42028728,1510819
"51",139570168,41608440,869571
"52",138942413,41192356,4608753
"53",141729320,40780432,8962666
"54",139582628,40372628,5673039
"55",145181844,39968902,2816309
"56",139030946,39569213,2588146
"57",139391429,39173521,1262264
"58",138994971,38781785,9149642
"59",139575040,38393968,0558145
"60",139038469,38010028,3752564
"61",139199952,37629928,0915038
"62",143339247,37253628,8105888
"63",139377947,36881092,5224829
"64",138937538,36512281,5972581
"65",139067073,36147158,7812855
"66",140072426,35785687,1934726
"67",138936551,35427830,3215379
"68",139044945,35073552,0183225
"69",139022914,34722816,4981393
"70",139029193,34375588,3331579
"71",140412043,34031832,4498263
"72",139099192,33691514,125328
"73",139544462,33354598,9840748
"74",139712473,33021052,994234
"75",139531431,32690842,4642917
"76",139510571,32363934,0396488
"77",139011720,32040294,6992523
"78",139030546,31719891,7522597
"79",140288519,31402692,8347371
"80",141940917,31088665,9063898
"81",140339231,30777779,2473259
"82",138965990,30470001,4548526
"83",139119653,30165301,4403041
"84",138372309,29863648,425901
"85",140077602,29565011,941642
"86",138991686,29269361,8222256
"87",139380314,28976668,2040034
"88",139187448,28686901,5219633
"89",139358141,28400032,5067437
"90",138943350,28116032,1816763
"91",142006429,27834871,8598595
"92",143577372,27556523,1412609
"93",139046157,27280957,9098483
"94",138959237,27008148,3307498
"95",138976575,26738066,8474423
"96",139553099,26470686,1789679
"97",138964894,26205979,3171782
"98",144975174,25943919,5240064
"99",138950039,25684480,3287664
"100",139548838,25427635,5254787
"101",139051061,25173359,1702239
"102",139573644,24921625,5785217
"103",139103216,24672409,3227365
"104",141393822,24425685,2295091
"105",139912200,24181428,377214
"106",139052461,23939614,0934419
"107",138985743,23700217,9525074
"108",138947547,23463215,7729824
"109",139138105,23228583,6152525
"110",139359778,22996297,7791
"111",139506587,22766334,801309
"112",139901292,22538671,4532959
"113",139095472,22313284,738763
"114",139043430,22090151,8913753
"115",139138960,21869250,3724616
