"","bestCostByT","temperatures"
"1",6542559732,990000
"2",6542559732,980100
"3",6542559732,970299
"4",6542559732,960596,01
"5",6542559732,950990,0499
"6",6498846956,941480,149401
"7",6481267699,932065,34790699
"8",6481267699,922744,69442792
"9",6481267699,913517,247483641
"10",6481267699,904382,075008804
"11",6481267699,895338,254258716
"12",6481267699,886384,871716129
"13",6481267699,877521,022998968
"14",6481267699,868745,812768978
"15",6481267699,860058,354641288
"16",6481267699,851457,771094875
"17",6481267699,842943,193383927
"18",6481267699,834513,761450087
"19",6481267699,826168,623835587
"20",6481267699,817906,937597231
"21",6481267699,809727,868221259
"22",6481267699,801630,589539046
"23",6481267699,793614,283643655
"24",6481267699,785678,140807219
"25",6481267699,777821,359399147
"26",6481267699,770043,145805155
"27",6481267699,762342,714347104
"28",6481267699,754719,287203633
"29",6481267699,747172,094331596
"30",6481267699,739700,37338828
"31",6481267699,732303,369654397
"32",6481267699,724980,335957853
"33",6463370503,717730,532598275
"34",6463370503,710553,227272292
"35",6463370503,703447,694999569
"36",6463370503,696413,218049573
"37",6463370503,689449,085869078
"38",6463370503,682554,595010387
"39",6463370503,675729,049060283
"40",6463370503,668971,75856968
"41",6463370503,662282,040983983
"42",6463370503,655659,220574143
"43",6463370503,649102,628368402
"44",6463370503,642611,602084718
"45",6463370503,636185,486063871
"46",6463370503,629823,631203232
"47",6463370503,623525,3948912
"48",6463370503,617290,140942288
"49",6463370503,611117,239532865
"50",6463370503,605006,067137536
"51",6463370503,598956,006466161
"52",6463370503,592966,446401499
"53",6463370503,587036,781937484
"54",6463370503,581166,414118109
"55",6463370503,575354,749976928
"56",6463370503,569601,202477159
"57",6463370503,563905,190452387
"58",6463370503,558266,138547863
"59",6463370503,552683,477162385
"60",6299118330,547156,642390761
"61",6299118330,541685,075966853
"62",6299118330,536268,225207185
"63",6299118330,530905,542955113
"64",6299118330,525596,487525562
"65",6299118330,520340,522650306
"66",6299118330,515137,117423803
"67",6299118330,509985,746249565
"68",6299118330,504885,888787069
"69",6299118330,499837,029899199
"70",6299118330,494838,659600207
"71",6299118330,489890,273004205
"72",6299118330,484991,370274163
"73",6299118330,480141,456571421
"74",6299118330,475340,042005707
"75",6299118330,470586,64158565
"76",6299118330,465880,775169793
"77",6299118330,461221,967418095
"78",6299118330,456609,747743914
"79",6299118330,452043,650266475
"80",6299118330,447523,21376381
"81",6299118330,443047,981626172
"82",6299118330,438617,501809911
"83",6299118330,434231,326791811
"84",6299118330,429889,013523893
"85",6299118330,425590,123388654
"86",6299118330,421334,222154768
"87",6299118330,417120,87993322
"88",6299118330,412949,671133888
"89",6299118330,408820,174422549
"90",6299118330,404731,972678324
"91",6299118330,400684,65295154
"92",6299118330,396677,806422025
"93",6299118330,392711,028357805
"94",6299118330,388783,918074227
"95",6299118330,384896,078893484
"96",6299118330,381047,118104549
"97",6299118330,377236,646923504
"98",6299118330,373464,280454269
"99",6299118330,369729,637649726
"100",6299118330,366032,341273229
"101",6299118330,362372,017860497
"102",6299118330,358748,297681892
"103",6299118330,355160,814705073
"104",6299118330,351609,206558022
"105",6299118330,348093,114492442
"106",6299118330,344612,183347517
"107",6299118330,341166,061514042
"108",6299118330,337754,400898902
"109",6299118330,334376,856889913
"110",6299118330,331033,088321014
"111",6299118330,327722,757437804
"112",6299118330,324445,529863426
"113",6299118330,321201,074564791
"114",6299118330,317989,063819143
"115",6299118330,314809,173180952
"116",6299118330,311661,081449142
"117",6299118330,308544,470634651
"118",6299118330,305459,025928305
"119",6299118330,302404,435669022
"120",6299118330,299380,391312331
"121",6299118330,296386,587399208
"122",6299118330,293422,721525216
"123",6299118330,290488,494309964
"124",6299118330,287583,609366864
"125",6299118330,284707,773273195
"126",6299118330,281860,695540463
"127",6299118330,279042,088585059
"128",6299118330,276251,667699208
"129",6299118330,273489,151022216
"130",6299118330,270754,259511994
"131",6299118330,268046,716916874
"132",6299118330,265366,249747705
"133",6299118330,262712,587250228
"134",6299118330,260085,461377726
"135",6299118330,257484,606763949
"136",6299118330,254909,760696309
"137",6299118330,252360,663089346
"138",6299118330,249837,056458453
"139",6299118330,247338,685893868
"140",6299118330,244865,299034929
"141",6299118330,242416,64604458
"142",6299118330,239992,479584134
"143",6299118330,237592,554788293
"144",6299118330,235216,62924041
"145",6299118330,232864,462948006
"146",6299118330,230535,818318526
"147",6299118330,228230,460135341
"148",6299118330,225948,155533987
"149",6299118330,223688,673978647
"150",6299118330,221451,787238861
"151",6299118330,219237,269366472
"152",6299118330,217044,896672808
"153",6299118330,214874,447706079
"154",6299118330,212725,703229019
"155",6299118330,210598,446196729
"156",6299118330,208492,461734761
"157",6299118330,206407,537117414
"158",6299118330,204343,461746239
"159",6299118330,202300,027128777
"160",6299118330,200277,026857489
"161",6299118330,198274,256588914
"162",6299118330,196291,514023025
"163",6299118330,194328,598882795
"164",6299118330,192385,312893967
"165",6299118330,190461,459765027
"166",6299118330,188556,845167377
"167",6299118330,186671,276715703
"168",6299118330,184804,563948546
"169",6299118330,182956,518309061
"170",6299118330,181126,95312597
"171",6299118330,179315,683594711
"172",6299118330,177522,526758763
"173",6299118330,175747,301491176
"174",6299118330,173989,828476264
"175",6299118330,172249,930191501
"176",6299118330,170527,430889586
"177",6299118330,168822,15658069
"178",6299118330,167133,935014884
"179",6299118330,165462,595664735
"180",6299118330,163807,969708087
"181",6299118330,162169,890011007
"182",6299118330,160548,191110896
"183",6299118330,158942,709199787
"184",6299118330,157353,28210779
"185",6299118330,155779,749286712
"186",6299118330,154221,951793845
"187",6299118330,152679,732275906
"188",6299118330,151152,934953147
"189",6299118330,149641,405603616
"190",6299118330,148144,991547579
"191",6299118330,146663,541632104
"192",6299118330,145196,906215783
"193",6299118330,143744,937153625
"194",6299118330,142307,487782088
"195",6299118330,140884,412904268
"196",6299118330,139475,568775225
"197",6299118330,138080,813087473
"198",6299118330,136700,004956598
"199",6299118330,135333,004907032
"200",6299118330,133979,674857962
"201",6299118330,132639,878109382
"202",6299118330,131313,479328288
"203",6299118330,130000,344535005
"204",6299118330,128700,341089655
"205",6299118330,127413,337678759
"206",6299118330,126139,204301971
"207",6299118330,124877,812258951
"208",6299118330,123629,034136362
"209",6299118330,122392,743794998
"210",6299118330,121168,816357048
"211",6299118330,119957,128193478
"212",6299118330,118757,556911543
"213",6299118330,117569,981342428
"214",6299118330,116394,281529003
"215",6299118330,115230,338713713
"216",6299118330,114078,035326576
"217",6299118330,112937,25497331
"218",6299118330,111807,882423577
"219",6299118330,110689,803599342
"220",6299118330,109582,905563348
"221",6299118330,108487,076507715
"222",6299118330,107402,205742637
"223",6299118330,106328,183685211
"224",6299118330,105264,901848359
"225",6299118330,104212,252829875
"226",6299118330,103170,130301577
"227",6299118330,102138,428998561
"228",6299118330,101117,044708575
"229",6299118330,100105,87426149
"230",6299118330,99104,8155188746
"231",6299118330,98113,7673636859
"232",6299118330,97132,629690049
"233",6299118330,96161,3033931485
"234",6299118330,95199,690359217
"235",6299118330,94247,6934556249
"236",6299118330,93305,2165210686
"237",6299118330,92372,1643558579
"238",6299118330,91448,4427122993
"239",6299118330,90533,9582851763
"240",6299118330,89628,6187023246
"241",6299118330,88732,3325153013
"242",6299118330,87845,0091901483
"243",6299118330,86966,5590982468
"244",6299118330,86096,8935072644
"245",6299118330,85235,9245721917
"246",6299118330,84383,5653264698
"247",6299118330,83539,7296732051
"248",6299118330,82704,332376473
"249",6299118330,81877,2890527083
"250",6299118330,81058,5161621812
"251",6299118330,80247,9310005594
"252",6299118330,79445,4516905538
"253",6299118330,78650,9971736483
"254",6299118330,77864,4872019118
"255",6299118330,77085,8423298927
"256",6299118330,76314,9839065938
"257",6299118330,75551,8340675278
"258",6299118330,74796,3157268525
"259",6299118330,74048,352569584
"260",6299118330,73307,8690438882
"261",6299118330,72574,7903534493
"262",6299118330,71849,0424499148
"263",6299118330,71130,5520254156
"264",6299118330,70419,2465051615
"265",6299118330,69715,0540401099
"266",6299118330,69017,9034997088
"267",6299118330,68327,7244647117
"268",6299118330,67644,4472200646
"269",6299118330,66968,0027478639
"270",6299118330,66298,3227203853
"271",6299118330,65635,3394931814
"272",6299118330,64978,9860982496
"273",6299118330,64329,1962372671
"274",6299118330,63685,9042748945
"275",6299118330,63049,0452321455
"276",6299118330,62418,5547798241
"277",6299118330,61794,3692320258
"278",6299118330,61176,4255397056
"279",6299118330,60564,6612843085
"280",6299118330,59959,0146714654
"281",6299118330,59359,4245247508
"282",6299118330,58765,8302795033
"283",6299118330,58178,1719767082
"284",6299118330,57596,3902569411
"285",6299118330,57020,4263543717
"286",6299118330,56450,222090828
"287",6299118330,55885,7198699197
"288",6299118330,55326,8626712205
"289",6299118330,54773,5940445083
"290",6299118330,54225,8581040632
"291",6299118330,53683,5995230226
"292",6299118330,53146,7635277924
"293",6299118330,52615,2958925145
"294",6299118330,52089,1429335893
"295",6299118330,51568,2515042534
"296",6299118330,51052,5689892109
"297",6299118330,50542,0432993188
"298",6299118330,50036,6228663256
"299",6299118330,49536,2566376623
"300",6299118330,49040,8940712857
"301",6299118330,48550,4851305729
"302",6299118330,48064,9802792671
"303",6299118330,47584,3304764745
"304",6299118330,47108,4871717097
"305",6299118330,46637,4022999926
"306",6299118330,46171,0282769927
"307",6299118330,45709,3179942228
"308",6299118330,45252,2248142805
"309",6299118330,44799,7025661377
"310",6299118330,44351,7055404764
"311",6299118330,43908,1884850716
"312",6299118330,43469,1066002209
"313",6299118330,43034,4155342187
"314",6299118330,42604,0713788765
"315",6299118330,42178,0306650877
"316",6299118330,41756,2503584368
"317",6299118330,41338,6878548525
"318",6299118330,40925,3009763039
"319",6299118330,40516,0479665409
"320",6299118330,40110,8874868755
"321",6299118330,39709,7786120067
"322",6299118330,39312,6808258867
"323",6299118330,38919,5540176278
"324",6299118330,38530,3584774515
"325",6299118330,38145,054892677
"326",6299118330,37763,6043437503
"327",6299118330,37385,9683003128
"328",6299118330,37012,1086173096
"329",6299118330,36641,9875311365
"330",6299118330,36275,5676558252
"331",6299118330,35912,8119792669
"332",6299118330,35553,6838594742
"333",6299118330,35198,1470208795
"334",6299118330,34846,1655506707
"335",6299118330,34497,703895164
"336",6299118330,34152,7268562123
"337",6299118330,33811,1995876502
"338",6299118330,33473,0875917737
"339",6299118330,33138,356715856
"340",6299118330,32806,9731486974
"341",6299118330,32478,9034172104
"342",6299118330,32154,1143830383
"343",6299118330,31832,573239208
"344",6299118330,31514,2475068159
"345",6299118330,31199,1050317477
"346",6299118330,30887,1139814302
"347",6299118330,30578,2428416159
"348",6299118330,30272,4604131998
"349",6299118330,29969,7358090678
"350",6299118330,29670,0384509771
"351",6299118330,29373,3380664673
"352",6299118330,29079,6046858027
"353",6299118330,28788,8086389446
"354",6299118330,28500,9205525552
"355",6299118330,28215,9113470296
"356",6299118330,27933,7522335593
"357",6299118330,27654,4147112237
"358",6299118330,27377,8705641115
"359",6299118330,27104,0918584704
"360",6299118330,26833,0509398857
"361",6299118330,26564,7204304868
"362",6299118330,26299,073226182
"363",6299118330,26036,0824939201
"364",6299118330,25775,7216689809
"365",6299118330,25517,9644522911
"366",6299118330,25262,7848077682
"367",6299118330,25010,1569596905
"368",6299118330,24760,0553900936
