"","bestCostByT","temperatures"
"1",139557921,65994861,725
"2",139024173,62695118,63875
"3",142167464,59560362,7068125
"4",139934927,56582344,5714719
"5",138947121,53753227,3428983
"6",138993488,51065565,9757534
"7",139547774,48512287,6769657
"8",139160937,46086673,2931174
"9",139094836,43782339,6284615
"10",139314037,41593222,6470384
"11",139101246,39513561,5146865
"12",139760299,37537883,4389522
"13",139799922,35660989,2670046
"14",139695359,33877939,8036544
"15",138952350,32184042,8134716
"16",140075313,30574840,672798
"17",139324063,29046098,6391581
"18",139393261,27593793,7072002
"19",138950699,26214104,0218402
"20",139616299,24903398,8207482
"21",139127175,23658228,8797108
"22",139627688,22475317,4357253
"23",138966067,21351551,563939
"24",137842846,20283973,985742
"25",141141226,19269775,2864549
"26",139254781,18306286,5221322
"27",139306395,17390972,1960256
"28",138967311,16521423,5862243
"29",139072530,15695352,4069131
"30",139089631,14910584,7865674
"31",139311110,14165055,5472391
"32",138952337,13456802,7698771
"33",138948336,12783962,6313832
"34",139332025,12144764,4998141
"35",141854585,11537526,2748234
"36",139104530,10960649,9610822
"37",139368168,10412617,4630281
"38",139013853,9891986,58987669
"39",139263784,9397387,26038286
"40",139047476,8927517,89736371
"41",139659029,8481142,00249553
"42",138819913,8057084,90237075
"43",139397360,7654230,65725221
"44",139193353,7271519,1243896
"45",139659172,6907943,16817012
"46",138990472,6562546,00976162
"47",139963978,6234418,70927353
"48",139816375,5922697,77380986
"49",138942129,5626562,88511936
"50",138974530,5345234,7408634
"51",138948731,5077973,00382023
"52",141075808,4824074,35362921
"53",138966959,4582870,63594775
"54",138974931,4353727,10415037
"55",138940499,4136040,74894285
"56",139527071,3929238,7114957
"57",138959171,3732776,77592092
"58",140036187,3546137,93712487
"59",142877805,3368831,04026863
"60",139119557,3200389,4882552
"61",138991272,3040370,01384244
"62",139112929,2888351,51315031
"63",138968759,2743933,9374928
"64",138999698,2606737,24061816
"65",139674017,2476400,37858725
"66",139070604,2352580,35965789
"67",138287081,2234951,34167499
"68",138993059,2123203,77459124
"69",139288505,2017043,58586168
"70",139775800,1916191,4065686
"71",139137556,1820381,83624017
"72",138960500,1729362,74442816
"73",139043285,1642894,60720675
"74",138956025,1560749,87684641
"75",140201695,1482712,38300409
"76",139067938,1408576,76385389
"77",139075789,1338147,92566119
"78",138984319,1271240,52937813
"79",139182791,1207678,50290923
"80",139856440,1147294,57776377
"81",139162277,1089929,84887558
"82",140244198,1035433,3564318
"83",139785367,983661,688610208
"84",138936551,934478,604179698
"85",140650350,887754,673970713
"86",139285443,843366,940272177
"87",139150750,801198,593258568
"88",139002558,761138,66359564
"89",139233854,723081,730415858
"90",139347003,686927,643895065
"91",139263896,652581,261700312
"92",139043298,619952,198615296
"93",139071107,588954,588684531
"94",139249658,559506,859250305
"95",139033767,531531,516287789
"96",139121069,504954,9404734
"97",139171937,479707,19344973
"98",139415213,455721,833777243
"99",139243918,432935,742088381
"100",139198865,411288,954983962
"101",138935405,390724,507234764
"102",139145288,371188,281873026
"103",139884894,352628,867779374
"104",138939791,334997,424390406
"105",139014255,318247,553170885
"106",138967013,302335,175512341
"107",138942567,287218,416736724
"108",139163063,272857,495899888
"109",138960934,259214,621104893
"110",139076076,246253,890049649
"111",139016521,233941,195547166
"112",138954428,222244,135769808
"113",139202261,211131,928981318
"114",138972975,200575,332532252
"115",139147746,190546,565905639
"116",138693178,181019,237610357
"117",139145921,171968,275729839
"118",138683787,163369,861943347
"119",139218312,155201,36884618
"120",139103218,147441,300403871
"121",138971409,140069,235383677
"122",138521896,133065,773614493
"123",138521896,126412,484933769
"124",138521896,120091,86068708
"125",139103216,114087,267652726
"126",138179624,108382,90427009
"127",138179624,102963,759056585
"128",138179624,97815,5711037562
"129",138179624,92924,7925485684
"130",138179624,88278,55292114
"131",138179624,83864,625275083
"132",138179624,79671,3940113288
"133",138179624,75687,8243107624
"134",138179624,71903,4330952242
"135",138179624,68308,261440463
"136",138179624,64892,8483684399
"137",138179624,61648,2059500179
"138",138179624,58565,795652517
"139",138179624,55637,5058698911
"140",138179624,52855,6305763966
"141",138179624,50212,8490475767
"142",138179624,47702,2065951979
"143",138179624,45317,096265438
"144",138179624,43051,2414521661
"145",138178259,40898,6793795578
"146",138178259,38853,7454105799
"147",138178259,36911,0581400509
"148",138178259,35065,5052330484
"149",138178259,33312,2299713959
"150",138178259,31646,6184728261
"151",138178259,30064,2875491848
"152",138178259,28561,0731717256
"153",138178259,27133,0195131393
"154",138178259,25776,3685374823
"155",138178259,24487,5501106082
"156",138178259,23263,1726050778
"157",138178259,22100,0139748239
"158",138178259,20995,0132760827
"159",138178259,19945,2626122786
"160",138178259,18947,9994816647
"161",138178259,18000,5995075814
"162",138178259,17100,5695322023
"163",138178259,16245,5410555922
"164",138178259,15433,2640028126
"165",138178259,14661,600802672
"166",138178259,13928,5207625384
"167",138178259,13232,0947244115
"168",138178259,12570,4899881909
"169",138178259,11941,9654887813
"170",137919893,11344,8672143423
"171",137919893,10777,6238536252
"172",137919893,10238,7426609439
"173",137919893,9726,80552789671
"174",137919893,9240,46525150188
"175",137919893,8778,44198892678
"176",137919893,8339,51988948044
"177",137398236,7922,54389500642
"178",137398236,7526,4167002561
"179",137398236,7150,09586524329
"180",137398236,6792,59107198113
"181",137398236,6452,96151838207
"182",137398236,6130,31344246297
"183",137398236,5823,79777033982
"184",137398236,5532,60788182283
"185",137398236,5255,97748773169
"186",137398236,4993,1786133451
"187",137398236,4743,51968267785
"188",137398236,4506,34369854395
"189",137398236,4281,02651361676
"190",137398236,4066,97518793592
"191",137398236,3863,62642853912
"192",137398236,3670,44510711217
"193",137398236,3486,92285175656
"194",137398236,3312,57670916873
"195",137398236,3146,94787371029
"196",137398236,2989,60048002478
"197",137398236,2840,12045602354
"198",137398236,2698,11443322236
"199",137398236,2563,20871156124
"200",137398236,2435,04827598318
"201",137398236,2313,29586218402
"202",137398236,2197,63106907482
"203",137398236,2087,74951562108
"204",137398236,1983,36203984003
"205",137398236,1884,19393784802
"206",137398236,1789,98424095562
"207",137398236,1700,48502890784
