"","bestCostByT","temperatures"
"1",148764777,950000
"2",149045623,902500
"3",148915951,857375
"4",149215707,814506,25
"5",149263976,773780,9375
"6",149386937,735091,890625
"7",148677738,698337,29609375
"8",148732791,663420,431289062
"9",148693900,630249,409724609
"10",149256167,598736,939238379
"11",149173096,568800,09227646
"12",148815395,540360,087662637
"13",148749022,513342,083279505
"14",148663051,487674,97911553
"15",148724494,463291,230159753
"16",148985154,440126,668651765
"17",148167107,418120,335219177
"18",148167107,397214,318458218
"19",148725772,377353,602535307
"20",148940101,358485,922408542
"21",148692103,340561,626288115
"22",148599849,323533,544973709
"23",148732919,307356,867725024
"24",148773261,291989,024338772
"25",148722451,277389,573121834
"26",148714290,263520,094465742
"27",148694590,250344,089742455
"28",148533206,237826,885255332
"29",148775593,225935,540992566
"30",149003794,214638,763942937
"31",148675575,203906,82574579
"32",146660701,193711,484458501
"33",146660701,184025,910235576
"34",146660701,174824,614723797
"35",146660701,166083,383987607
"36",146660701,157779,214788227
"37",146660701,149890,254048815
"38",146660701,142395,741346375
"39",146660701,135275,954279056
"40",146660701,128512,156565103
"41",146660701,122086,548736848
"42",146660701,115982,221300006
"43",146660701,110183,110235005
"44",146660701,104673,954723255
"45",146660701,99440,2569870922
