"","bestCostByT","temperatures"
"1",194342722,990000
"2",194954767,980100
"3",193620200,970299
"4",194053946,960596,01
"5",192567516,950990,0499
"6",194055819,941480,149401
"7",194910372,932065,34790699
"8",192746839,922744,69442792
"9",194039948,913517,247483641
"10",194669841,904382,075008804
"11",195773529,895338,254258716
"12",194085587,886384,871716129
"13",194203253,877521,022998968
"14",194071340,868745,812768978
"15",194075285,860058,354641288
"16",189571739,851457,771094875
"17",189571739,842943,193383927
"18",189571739,834513,761450087
"19",189571739,826168,623835587
"20",189571739,817906,937597231
"21",189571739,809727,868221259
"22",189571739,801630,589539046
"23",189571739,793614,283643655
"24",189571739,785678,140807219
"25",189571739,777821,359399147
"26",189571739,770043,145805155
"27",189571739,762342,714347104
"28",189571739,754719,287203633
"29",189571739,747172,094331596
"30",189571739,739700,37338828
"31",189571739,732303,369654397
"32",189571739,724980,335957853
"33",189571739,717730,532598275
"34",189571739,710553,227272292
"35",189571739,703447,694999569
"36",189571739,696413,218049573
"37",189571739,689449,085869078
"38",189571739,682554,595010387
"39",189571739,675729,049060283
"40",189571739,668971,75856968
"41",189571739,662282,040983983
"42",189571739,655659,220574143
"43",189571739,649102,628368402
"44",189571739,642611,602084718
"45",189571739,636185,486063871
"46",189571739,629823,631203232
"47",189571739,623525,3948912
"48",189571739,617290,140942288
"49",189571739,611117,239532865
"50",189571739,605006,067137536
"51",189656554,598956,006466161
"52",189656554,592966,446401499
"53",189656554,587036,781937484
"54",189656554,581166,414118109
"55",194539648,575354,749976928
"56",194365396,569601,202477159
"57",194082911,563905,190452387
"58",194698396,558266,138547863
"59",194646168,552683,477162385
"60",192599382,547156,642390761
"61",190099914,541685,075966853
"62",190099914,536268,225207185
"63",190099914,530905,542955113
"64",190099914,525596,487525562
"65",190099914,520340,522650306
"66",190099914,515137,117423803
"67",190099914,509985,746249565
"68",190099914,504885,888787069
"69",190099914,499837,029899199
"70",190099914,494838,659600207
"71",190099914,489890,273004205
"72",190099914,484991,370274163
"73",190194917,480141,456571421
"74",190194917,475340,042005707
"75",190194917,470586,64158565
"76",190194917,465880,775169793
"77",190194917,461221,967418095
"78",190194917,456609,747743914
"79",190194917,452043,650266475
"80",190194917,447523,21376381
"81",190194917,443047,981626172
"82",190194917,438617,501809911
"83",190194917,434231,326791811
"84",190262387,429889,013523893
"85",190262387,425590,123388654
"86",190262387,421334,222154768
"87",190262387,417120,87993322
"88",190262387,412949,671133888
"89",190262387,408820,174422549
"90",190262387,404731,972678324
"91",190262387,400684,65295154
"92",190262387,396677,806422025
"93",190262387,392711,028357805
"94",190262387,388783,918074227
"95",190262387,384896,078893484
"96",190262387,381047,118104549
"97",190262387,377236,646923504
"98",190262387,373464,280454269
"99",190262387,369729,637649726
"100",190262387,366032,341273229
"101",190262387,362372,017860497
"102",190696157,358748,297681892
"103",190696157,355160,814705073
"104",190696157,351609,206558022
"105",190696157,348093,114492442
"106",190696157,344612,183347517
"107",190696157,341166,061514042
"108",190696157,337754,400898902
"109",190696157,334376,856889913
"110",190696157,331033,088321014
"111",190696157,327722,757437804
"112",190696157,324445,529863426
"113",190696157,321201,074564791
"114",190696157,317989,063819143
"115",190696157,314809,173180952
"116",190696157,311661,081449142
"117",190696157,308544,470634651
"118",190696157,305459,025928305
"119",190696157,302404,435669022
"120",190696157,299380,391312331
"121",190696157,296386,587399208
"122",190696157,293422,721525216
"123",189196006,290488,494309964
"124",189196006,287583,609366864
"125",189196006,284707,773273195
"126",189196006,281860,695540463
"127",189196006,279042,088585059
"128",189196006,276251,667699208
"129",189196006,273489,151022216
"130",189196006,270754,259511994
"131",189196006,268046,716916874
"132",189196006,265366,249747705
"133",189196006,262712,587250228
"134",189196006,260085,461377726
"135",189196006,257484,606763949
"136",189196006,254909,760696309
"137",189196006,252360,663089346
"138",189196006,249837,056458453
"139",189196006,247338,685893868
"140",189196006,244865,299034929
