"","bestCostByT","temperatures"
"1",148811422,9e+05
"2",148702399,810000
"3",148861008,729000
"4",148680999,656100
"5",148738999,590490
"6",149855018,531441
"7",148828647,478296,9
"8",148692465,430467,21
"9",148563876,387420,489
"10",148953459,348678,4401
"11",148952312,313810,59609
"12",148687735,282429,536481
"13",148767206,254186,5828329
"14",148699138,228767,92454961
"15",147491535,205891,132094649
"16",147491535,185302,018885184
"17",147491535,166771,816996666
"18",147491535,150094,635296999
"19",147605522,135085,171767299
"20",147605522,121576,654590569
"21",147605522,109418,989131512
"22",147605522,98477,0902183612
"23",147605522,88629,381196525
"24",147605522,79766,4430768725
"25",147605522,71789,7987691853
"26",147605522,64610,8188922668
"27",147605522,58149,7370030401
"28",147605522,52334,7633027361
"29",147605522,47101,2869724625
"30",147605522,42391,1582752162
"31",147605522,38152,0424476946
"32",147605522,34336,8382029251
"33",147605522,30903,1543826326
"34",147605522,27812,8389443694
"35",147605522,25031,5550499324
"36",147605522,22528,3995449392
"37",147605522,20275,5595904453
"38",147605522,18248,0036314007
"39",147605522,16423,2032682607
"40",147605522,14780,8829414346
"41",147605522,13302,7946472911
"42",147605522,11972,515182562
"43",147605522,10775,2636643058
"44",147605522,9697,73729787524
"45",147605522,8727,96356808772
"46",147605522,7855,16721127895
"47",147605522,7069,65049015105
"48",147605522,6362,68544113595
"49",147605522,5726,41689702235
"50",147605522,5153,77520732012
"51",147605522,4638,3976865881
"52",147605522,4174,55791792929
"53",147605522,3757,10212613637
"54",147605522,3381,39191352273
"55",147605522,3043,25272217046
"56",147605522,2738,92744995341
"57",147605522,2465,03470495807
"58",147605522,2218,53123446226
"59",147605522,1996,67811101604
"60",147605522,1797,01029991443
"61",147605522,1617,30926992299
"62",147605522,1455,57834293069
"63",147605522,1310,02050863762
"64",147605522,1179,01845777386
"65",147605522,1061,11661199647
"66",147605522,955,004950796826
