"","bestCostByT","temperatures"
"1",138953005,68773592,745
"2",140233098,68085856,81755
"3",139911225,67404998,2493745
"4",139933245,66730948,2668808
"5",139088277,66063638,784212
"6",139147568,65403002,3963698
"7",138984629,64748972,3724061
"8",139764160,64101482,6486821
"9",140518019,63460467,8221953
"10",141449840,62825863,1439733
"11",139030407,62197604,5125336
"12",138955243,61575628,4674082
"13",139155250,60959872,1827342
"14",140540200,60350273,4609068
"15",142690793,59746770,7262977
"16",139264157,59149303,0190348
"17",142150186,58557809,9888444
"18",139995599,57972231,888956
"19",138973493,57392509,5700664
"20",139451677,56818584,4743657
"21",140477894,56250398,6296221
"22",139479137,55687894,6433259
"23",140958060,55131015,6968926
"24",140443526,54579705,5399237
"25",140993162,54033908,4845244
"26",142474598,53493569,3996792
"27",141476016,52958633,7056824
"28",139164453,52429047,3686256
"29",139005558,51904756,8949393
"30",138972977,51385709,3259899
"31",140512607,50871852,23273
"32",139046176,50363133,7104027
"33",139103034,49859502,3732987
"34",138883566,49360907,3495657
"35",140269239,48867298,27607
"36",139380612,48378625,2933093
"37",139572023,47894839,0403763
"38",139006050,47415890,6499725
"39",139921531,46941731,7434728
"40",139745571,46472314,426038
"41",139134257,46007591,2817777
"42",138960551,45547515,3689599
"43",138985584,45092040,2152703
"44",139093672,44641119,8131176
"45",139389439,44194708,6149864
"46",142519083,43752761,5288365
"47",139100379,43315233,9135482
"48",140137581,42882081,5744127
"49",139170894,42453260,7586686
"50",139540522,42028728,1510819
"51",139011470,41608440,869571
"52",139998889,41192356,4608753
"53",139009369,40780432,8962666
"54",139598095,40372628,5673039
"55",139118511,39968902,2816309
"56",139057852,39569213,2588146
"57",139002823,39173521,1262264
"58",139358075,38781785,9149642
"59",143090383,38393968,0558145
"60",139228171,38010028,3752564
"61",139893832,37629928,0915038
"62",139433706,37253628,8105888
"63",138971946,36881092,5224829
"64",139618679,36512281,5972581
"65",139639405,36147158,7812855
"66",139128410,35785687,1934726
"67",138960530,35427830,3215379
"68",139443323,35073552,0183225
"69",139906055,34722816,4981393
"70",138935815,34375588,3331579
"71",139357156,34031832,4498263
"72",139520442,33691514,125328
"73",144906815,33354598,9840748
"74",140986557,33021052,994234
"75",138936551,32690842,4642917
"76",139025508,32363934,0396488
"77",139526209,32040294,6992523
"78",139403831,31719891,7522597
"79",139638660,31402692,8347371
"80",139258175,31088665,9063898
"81",138990450,30777779,2473259
"82",139176654,30470001,4548526
"83",139870503,30165301,4403041
"84",141395269,29863648,425901
"85",140151169,29565011,941642
"86",140291033,29269361,8222256
"87",140478643,28976668,2040034
"88",139108874,28686901,5219633
"89",143500336,28400032,5067437
"90",139484803,28116032,1816763
"91",140637596,27834871,8598595
"92",141145540,27556523,1412609
"93",142864483,27280957,9098483
"94",139490170,27008148,3307498
"95",139677874,26738066,8474423
"96",140758643,26470686,1789679
"97",144081406,26205979,3171782
"98",142204211,25943919,5240064
"99",141592127,25684480,3287664
"100",139611900,25427635,5254787
"101",139181810,25173359,1702239
"102",139467972,24921625,5785217
"103",140153980,24672409,3227365
"104",139132427,24425685,2295091
"105",138998620,24181428,377214
"106",138712657,23939614,0934419
"107",139001348,23700217,9525074
"108",141777179,23463215,7729824
"109",139659648,23228583,6152525
"110",141404999,22996297,7791
"111",138967941,22766334,801309
"112",139632007,22538671,4532959
"113",138980076,22313284,738763
"114",140435267,22090151,8913753
"115",138997797,21869250,3724616
"116",139049484,21650557,868737
"117",139676879,21434052,2900496
"118",139648210,21219711,7671491
"119",139087313,21007514,6494776
"120",139651963,20797439,5029828
"121",139544978,20589465,107953
"122",138999554,20383570,4568735
"123",139503707,20179734,7523047
"124",139005252,19977937,4047817
"125",138940375,19778158,0307339
"126",139270224,19580376,4504265
"127",139578348,19384572,6859223
"128",139108651,19190726,959063
"129",139017875,18998819,6894724
"130",139024676,18808831,4925777
"131",139026141,18620743,1776519
"132",140280374,18434535,7458754
"133",138929071,18250190,3884166
"134",138955516,18067688,4845325
"135",138998377,17887011,5996872
"136",141351146,17708141,4836903
"137",141016187,17531060,0688534
"138",139749141,17355749,4681648
"139",141155503,17182191,9734832
"140",140310254,17010370,0537484
"141",139273902,16840266,3532109
"142",139764800,16671863,6896788
"143",139122327,16505145,052782
"144",139037483,16340093,6022542
"145",138717005,16176692,6662316
"146",138983940,16014925,7395693
"147",139541484,15854776,4821736
"148",139557059,15696228,7173519
"149",139869241,15539266,4301784
"150",139147276,15383873,7658766
"151",138953127,15230035,0282178
"152",139532630,15077734,6779356
"153",139297758,14926957,3311563
"154",138941046,14777687,7578447
"155",139314351,14629910,8802663
"156",139096858,14483611,7714636
"157",139452207,14338775,653749
"158",138953359,14195387,8972115
"159",140632818,14053434,0182394
"160",139079876,13912899,678057
"161",138943992,13773770,6812764
"162",139767766,13636032,9744636
"163",139153447,13499672,644719
"164",139119929,13364675,9182718
"165",140017453,13231029,1590891
"166",140946452,13098718,8674982
"167",139239017,12967731,6788232
"168",139108991,12838054,362035
"169",138955732,12709673,8184146
"170",139481087,12582577,0802305
"171",139193899,12456751,3094282
"172",139088620,12332183,7963339
"173",139549677,12208861,9583706
"174",143284365,12086773,3387869
"175",139084823,11965905,605399
"176",141050989,11846246,549345
"177",139001543,11727784,0838515
"178",139999248,11610506,243013
"179",139915070,11494401,1805829
"180",139103921,11379457,1687771
"181",138997157,11265662,5970893
"182",140198635,11153005,9711184
"183",141141949,11041475,9114072
"184",139121906,10931061,1522931
"185",138967823,10821750,5407702
"186",138936687,10713533,0353625
"187",139535897,10606397,7050089
"188",139235451,10500333,7279588
"189",139382006,10395330,3906792
"190",138972043,10291377,0867724
"191",140033397,10188463,3159047
"192",138919119,10086578,6827457
"193",138934857,9985712,89591819
"194",139088157,9885855,76695901
"195",140085050,9786997,20928942
"196",138944135,9689127,23719653
"197",139334571,9592235,96482456
"198",139473074,9496313,60517632
"199",140268325,9401350,46912455
"200",138936551,9307336,96443331
"201",139726243,9214263,59478898
"202",139912454,9122120,95884109
"203",139197753,9030899,74925268
"204",140577211,8940590,75176015
"205",139104168,8851184,84424255
