"","bestCostByT","temperatures"
"1",140930813,68773592,745
"2",143555984,68085856,81755
"3",138464354,67404998,2493745
"4",139413828,66730948,2668808
"5",138999539,66063638,784212
"6",138920771,65403002,3963698
"7",139827160,64748972,3724061
"8",139655407,64101482,6486821
"9",139300932,63460467,8221953
"10",140001641,62825863,1439733
"11",143264431,62197604,5125336
"12",139310056,61575628,4674082
"13",139868723,60959872,1827342
"14",139642297,60350273,4609068
"15",138907111,59746770,7262977
"16",139378580,59149303,0190348
"17",139361136,58557809,9888444
"18",139033076,57972231,888956
"19",138956921,57392509,5700664
"20",139187394,56818584,4743657
"21",139084669,56250398,6296221
"22",139059095,55687894,6433259
"23",139328407,55131015,6968926
"24",138884099,54579705,5399237
"25",139879280,54033908,4845244
"26",138966888,53493569,3996792
"27",139173193,52958633,7056824
"28",139373367,52429047,3686256
"29",139941573,51904756,8949393
"30",140737989,51385709,3259899
"31",138966670,50871852,23273
"32",138985279,50363133,7104027
"33",142926577,49859502,3732987
"34",140778417,49360907,3495657
"35",138992845,48867298,27607
"36",140169000,48378625,2933093
"37",140959647,47894839,0403763
"38",140043147,47415890,6499725
"39",139138729,46941731,7434728
"40",142221271,46472314,426038
"41",142758718,46007591,2817777
"42",138985181,45547515,3689599
"43",140755152,45092040,2152703
"44",138968354,44641119,8131176
"45",139290362,44194708,6149864
"46",139902260,43752761,5288365
"47",139301712,43315233,9135482
"48",139353591,42882081,5744127
"49",139300833,42453260,7586686
"50",141082183,42028728,1510819
"51",139747778,41608440,869571
"52",140248366,41192356,4608753
"53",140407529,40780432,8962666
"54",140303648,40372628,5673039
"55",139682070,39968902,2816309
"56",139543772,39569213,2588146
"57",138936438,39173521,1262264
"58",139552162,38781785,9149642
"59",140236447,38393968,0558145
"60",140044302,38010028,3752564
"61",142439456,37629928,0915038
"62",139046622,37253628,8105888
"63",138943337,36881092,5224829
"64",140712373,36512281,5972581
"65",140294745,36147158,7812855
"66",139696184,35785687,1934726
"67",139991538,35427830,3215379
"68",138943501,35073552,0183225
"69",139064178,34722816,4981393
"70",142139317,34375588,3331579
"71",139548880,34031832,4498263
"72",139506506,33691514,125328
"73",138990961,33354598,9840748
"74",139956953,33021052,994234
"75",139789134,32690842,4642917
"76",139002938,32363934,0396488
"77",141671958,32040294,6992523
"78",139022390,31719891,7522597
"79",139381070,31402692,8347371
"80",140652407,31088665,9063898
"81",139392093,30777779,2473259
"82",139055326,30470001,4548526
"83",139278793,30165301,4403041
"84",138964312,29863648,425901
"85",138945521,29565011,941642
"86",138955270,29269361,8222256
"87",139155965,28976668,2040034
"88",141493963,28686901,5219633
"89",140563053,28400032,5067437
"90",140846527,28116032,1816763
"91",139582512,27834871,8598595
"92",140340565,27556523,1412609
"93",139490631,27280957,9098483
"94",139222521,27008148,3307498
"95",138901065,26738066,8474423
"96",140575897,26470686,1789679
"97",139379608,26205979,3171782
"98",139695634,25943919,5240064
"99",139108954,25684480,3287664
"100",141681694,25427635,5254787
"101",140464980,25173359,1702239
"102",138997505,24921625,5785217
"103",139428608,24672409,3227365
"104",139014119,24425685,2295091
"105",138931265,24181428,377214
"106",138973123,23939614,0934419
"107",143799218,23700217,9525074
"108",139253501,23463215,7729824
"109",139504152,23228583,6152525
"110",139350736,22996297,7791
"111",139383918,22766334,801309
"112",140119522,22538671,4532959
"113",139072544,22313284,738763
"114",138947369,22090151,8913753
"115",147658695,21869250,3724616
"116",141723057,21650557,868737
"117",141051267,21434052,2900496
"118",141198985,21219711,7671491
"119",139270637,21007514,6494776
"120",139824482,20797439,5029828
"121",140849568,20589465,107953
"122",139170092,20383570,4568735
"123",139232146,20179734,7523047
"124",138947751,19977937,4047817
"125",139084563,19778158,0307339
"126",138995659,19580376,4504265
"127",143574168,19384572,6859223
"128",139170451,19190726,959063
"129",139502194,18998819,6894724
"130",139056413,18808831,4925777
"131",139037085,18620743,1776519
"132",139184236,18434535,7458754
"133",139045839,18250190,3884166
"134",138974515,18067688,4845325
"135",139181363,17887011,5996872
"136",139029402,17708141,4836903
"137",140635485,17531060,0688534
"138",139582859,17355749,4681648
"139",139834593,17182191,9734832
"140",139512574,17010370,0537484
"141",139921504,16840266,3532109
"142",139056011,16671863,6896788
"143",140897274,16505145,052782
"144",139148610,16340093,6022542
"145",138966681,16176692,6662316
"146",138957048,16014925,7395693
"147",139066918,15854776,4821736
"148",139029362,15696228,7173519
"149",138920693,15539266,4301784
"150",138973655,15383873,7658766
"151",138960814,15230035,0282178
"152",139113000,15077734,6779356
"153",145636659,14926957,3311563
"154",142583468,14777687,7578447
"155",141241967,14629910,8802663
"156",139404518,14483611,7714636
"157",139091628,14338775,653749
"158",139170769,14195387,8972115
"159",140145892,14053434,0182394
"160",141264193,13912899,678057
"161",139002973,13773770,6812764
"162",139595891,13636032,9744636
"163",139194139,13499672,644719
"164",139517408,13364675,9182718
"165",139244128,13231029,1590891
"166",139241328,13098718,8674982
"167",139152573,12967731,6788232
"168",146404043,12838054,362035
"169",138943689,12709673,8184146
"170",138984835,12582577,0802305
"171",138964570,12456751,3094282
"172",138954691,12332183,7963339
"173",140125907,12208861,9583706
"174",139295855,12086773,3387869
"175",138980266,11965905,605399
"176",139512457,11846246,549345
"177",138965302,11727784,0838515
"178",139710432,11610506,243013
