"","bestCostByT","temperatures"
"1",148864437,950000
"2",149671125,902500
"3",148821177,857375
"4",148532741,814506,25
"5",148735079,773780,9375
"6",149411310,735091,890625
"7",149088742,698337,29609375
"8",148852724,663420,431289062
"9",149000373,630249,409724609
"10",148697733,598736,939238379
"11",149422381,568800,09227646
"12",148737886,540360,087662637
"13",148726557,513342,083279505
"14",150015102,487674,97911553
"15",149053507,463291,230159753
"16",148730841,440126,668651765
"17",149322519,418120,335219177
"18",148703431,397214,318458218
"19",148693762,377353,602535307
"20",148815218,358485,922408542
"21",148692103,340561,626288115
"22",146226523,323533,544973709
"23",146226523,307356,867725024
"24",146226523,291989,024338772
"25",146226523,277389,573121834
"26",146226523,263520,094465742
"27",146226523,250344,089742455
"28",146226523,237826,885255332
"29",146226523,225935,540992566
"30",146226523,214638,763942937
"31",146226523,203906,82574579
"32",146226523,193711,484458501
"33",146226523,184025,910235576
"34",146226523,174824,614723797
"35",146226523,166083,383987607
"36",146226523,157779,214788227
"37",146226523,149890,254048815
"38",146226523,142395,741346375
"39",146226523,135275,954279056
"40",146226523,128512,156565103
"41",146226523,122086,548736848
"42",146226523,115982,221300006
"43",146226523,110183,110235005
"44",146226523,104673,954723255
"45",146226523,99440,2569870922
