"","bestCostByT","temperatures"
"1",139097687,62521447,95
"2",140409629,56269303,155
"3",138987847,50642372,8395
"4",140766745,45578135,55555
"5",138953501,41020321,999995
"6",139581565,36918289,7999955
"7",143531064,33226460,819996
"8",138982829,29903814,7379964
"9",139106087,26913433,2641967
"10",140246335,24222089,9377771
"11",139004912,21799880,9439994
"12",142769972,19619892,8495994
"13",139006521,17657903,5646395
"14",143241821,15892113,2081755
"15",141355950,14302901,887358
"16",139425484,12872611,6986222
"17",148163285,11585350,52876
"18",139073016,10426815,475884
"19",138942679,9384133,92829557
"20",141021931,8445720,53546601
"21",139791872,7601148,48191941
"22",139369789,6841033,63372747
"23",139222736,6156930,27035472
"24",139157971,5541237,24331925
"25",139003141,4987113,51898733
"26",139064392,4488402,16708859
"27",142735541,4039561,95037973
"28",139448615,3635605,75534176
"29",138986649,3272045,17980758
"30",140219041,2944840,66182683
"31",139580244,2650356,59564414
"32",139711192,2385320,93607973
"33",139056534,2146788,84247176
"34",139437829,1932109,95822458
"35",139239883,1738898,96240212
"36",139577096,1565009,06616191
"37",139865389,1408508,15954572
"38",139778495,1267657,34359115
"39",138943271,1140891,60923203
"40",139004227,1026802,44830883
"41",139079909,924122,203477947
"42",139137517,831709,983130152
"43",139114132,748538,984817137
"44",139110104,673685,086335423
"45",138966677,606316,577701881
"46",139042234,545684,919931693
"47",138536635,491116,427938524
"48",138990195,442004,785144671
"49",139116646,397804,306630204
"50",138944316,358023,875967184
"51",138830392,322221,488370465
"52",138440790,289999,339533419
"53",138953210,260999,405580077
"54",138512892,234899,465022069
"55",138976439,211409,518519862
"56",139109239,190268,566667876
"57",138968259,171241,710001088
"58",138964769,154117,53900098
"59",139195686,138705,785100882
"60",139118323,124835,206590793
"61",138622908,112351,685931714
"62",137829588,101116,517338543
"63",137829588,91004,8656046884
"64",137829588,81904,3790442196
"65",137829588,73713,9411397977
"66",137829588,66342,5470258179
"67",137829588,59708,2923232361
"68",137829588,53737,4630909125
"69",137829588,48363,7167818212
"70",137829588,43527,3451036391
"71",137829588,39174,6105932752
"72",137829588,35257,1495339477
"73",137829588,31731,4345805529
"74",137829588,28558,2911224976
"75",137829588,25702,4620102479
"76",137829588,23132,2158092231
"77",137829588,20818,9942283008
"78",137829588,18737,0948054707
"79",137829588,16863,3853249236
"80",137829588,15177,0467924313
"81",137829588,13659,3421131881
"82",137829588,12293,4079018693
"83",137829588,11064,0671116824
"84",137829588,9957,66040051415
"85",137829588,8961,89436046274
"86",137829588,8065,70492441646
"87",137829588,7259,13443197482
"88",137829588,6533,22098877734
"89",137829588,5879,8988898996
"90",137829588,5291,90900090964
"91",137829588,4762,71810081868
"92",137829588,4286,44629073681
"93",137829588,3857,80166166313
"94",137829588,3472,02149549682
"95",137829588,3124,81934594714
"96",137829588,2812,33741135242
"97",137829588,2531,10367021718
"98",137829588,2277,99330319546
"99",137829588,2050,19397287592
"100",137829588,1845,17457558832
"101",137829588,1660,65711802949
"102",137829588,1494,59140622654
"103",137829588,1345,13226560389
"104",137829588,1210,6190390435
"105",137829588,1089,55713513915
"106",137829588,980,601421625234
"107",137829588,882,541279462711
"108",137829588,794,28715151644
"109",137829588,714,858436364796
"110",137829588,643,372592728316
"111",137829588,579,035333455485
"112",137829588,521,131800109936
"113",137829588,469,018620098943
"114",137829588,422,116758089048
"115",137829588,379,905082280144
"116",137829588,341,914574052129
"117",137829588,307,723116646916
"118",137829588,276,950804982225
"119",137829588,249,255724484002
"120",137829588,224,330152035602
"121",137829588,201,897136832042
"122",137709085,181,707423148838
"123",137709085,163,536680833954
"124",137709085,147,183012750558
"125",137709085,132,464711475503
"126",137709085,119,218240327952
"127",137709085,107,296416295157
"128",137709085,96,5667746656414
"129",137709085,86,9100971990773
"130",137709085,78,2190874791696
"131",137709085,70,3971787312526
"132",137709085,63,3574608581273
"133",137709085,57,0217147723146
"134",137709085,51,3195432950832
"135",137709085,46,1875889655748
"136",137709085,41,5688300690174
"137",137709085,37,4119470621156
"138",137709085,33,6707523559041
"139",137709085,30,3036771203137
"140",137709085,27,2733094082823
"141",137709085,24,5459784674541
"142",137709085,22,0913806207087
"143",137709085,19,8822425586378
"144",137709085,17,894018302774
"145",137709085,16,1046164724966
"146",137709085,14,494154825247
"147",137709085,13,0447393427223
"148",137709085,11,74026540845
"149",137709085,10,566238867605
"150",137709085,9,50961498084453
