"","bestCostByT","temperatures"
"1",149346653,9e+05
"2",148606966,810000
"3",148703245,729000
"4",148654981,656100
"5",148836672,590490
"6",149097382,531441
"7",148724598,478296,9
"8",148865589,430467,21
"9",148782513,387420,489
"10",148862950,348678,4401
"11",148713914,313810,59609
"12",145842839,282429,536481
"13",145842839,254186,5828329
"14",145842839,228767,92454961
"15",145842839,205891,132094649
"16",145842839,185302,018885184
"17",145842839,166771,816996666
"18",145842839,150094,635296999
"19",145842839,135085,171767299
"20",145842839,121576,654590569
"21",145842839,109418,989131512
"22",145842839,98477,0902183612
"23",145842839,88629,381196525
"24",145842839,79766,4430768725
"25",145842839,71789,7987691853
"26",145842839,64610,8188922668
"27",145842839,58149,7370030401
"28",145842839,52334,7633027361
"29",145842839,47101,2869724625
"30",145842839,42391,1582752162
"31",145842839,38152,0424476946
"32",145842839,34336,8382029251
"33",145842839,30903,1543826326
"34",145842839,27812,8389443694
"35",145842839,25031,5550499324
"36",145842839,22528,3995449392
"37",145842839,20275,5595904453
"38",145842839,18248,0036314007
"39",145842839,16423,2032682607
"40",145842839,14780,8829414346
"41",145842839,13302,7946472911
"42",145842839,11972,515182562
"43",145842839,10775,2636643058
"44",145842839,9697,73729787524
"45",145842839,8727,96356808772
"46",145842839,7855,16721127895
"47",145842839,7069,65049015105
"48",145842839,6362,68544113595
"49",145842839,5726,41689702235
"50",145842839,5153,77520732012
"51",145842839,4638,3976865881
"52",145842839,4174,55791792929
"53",145842839,3757,10212613637
"54",145842839,3381,39191352273
"55",145842839,3043,25272217046
"56",145842839,2738,92744995341
"57",145842839,2465,03470495807
"58",145842839,2218,53123446226
"59",145842839,1996,67811101604
"60",145842839,1797,01029991443
"61",145842839,1617,30926992299
"62",145842839,1455,57834293069
"63",145842839,1310,02050863762
"64",145842839,1179,01845777386
"65",145842839,1061,11661199647
"66",145842839,955,004950796826
