"","bestCostByT","temperatures"
"1",138944282,65994861,725
"2",139292951,62695118,63875
"3",139448005,59560362,7068125
"4",139132677,56582344,5714719
"5",139541495,53753227,3428983
"6",139283220,51065565,9757534
"7",138743149,48512287,6769657
"8",139238153,46086673,2931174
"9",139180205,43782339,6284615
"10",138936407,41593222,6470384
"11",138998667,39513561,5146865
"12",139201779,37537883,4389522
"13",139010576,35660989,2670046
"14",139133795,33877939,8036544
"15",139062465,32184042,8134716
"16",141193800,30574840,672798
"17",138960707,29046098,6391581
"18",139299166,27593793,7072002
"19",141323885,26214104,0218402
"20",138965751,24903398,8207482
"21",138951873,23658228,8797108
"22",139168625,22475317,4357253
"23",139324039,21351551,563939
"24",139464478,20283973,985742
"25",138821763,19269775,2864549
"26",140801013,18306286,5221322
"27",139731154,17390972,1960256
"28",138951972,16521423,5862243
"29",138947200,15695352,4069131
"30",138960850,14910584,7865674
"31",138512480,14165055,5472391
"32",140299714,13456802,7698771
"33",139338267,12783962,6313832
"34",139224991,12144764,4998141
"35",139673144,11537526,2748234
"36",141544347,10960649,9610822
"37",143911660,10412617,4630281
"38",139109724,9891986,58987669
"39",139633561,9397387,26038286
"40",140905176,8927517,89736371
"41",139349189,8481142,00249553
"42",139052433,8057084,90237075
"43",141365419,7654230,65725221
"44",139338521,7271519,1243896
"45",139609191,6907943,16817012
"46",140408171,6562546,00976162
"47",139354284,6234418,70927353
"48",139917578,5922697,77380986
"49",139816269,5626562,88511936
"50",139183263,5345234,7408634
"51",139101138,5077973,00382023
"52",138924784,4824074,35362921
"53",139183163,4582870,63594775
"54",139017884,4353727,10415037
"55",139611652,4136040,74894285
"56",139289211,3929238,7114957
"57",138918396,3732776,77592092
"58",139302776,3546137,93712487
"59",139267612,3368831,04026863
"60",138498898,3200389,4882552
"61",140104383,3040370,01384244
"62",141908151,2888351,51315031
"63",140669573,2743933,9374928
"64",139098598,2606737,24061816
"65",138892925,2476400,37858725
"66",139147513,2352580,35965789
"67",139059726,2234951,34167499
"68",139038220,2123203,77459124
"69",138983686,2017043,58586168
"70",139063755,1916191,4065686
"71",138948947,1820381,83624017
"72",139745151,1729362,74442816
"73",138956263,1642894,60720675
"74",138955844,1560749,87684641
"75",139000278,1482712,38300409
"76",138946160,1408576,76385389
"77",139132383,1338147,92566119
"78",140181100,1271240,52937813
"79",138942355,1207678,50290923
"80",139123761,1147294,57776377
"81",140276446,1089929,84887558
"82",139280198,1035433,3564318
"83",139397542,983661,688610208
"84",139037759,934478,604179698
"85",139044058,887754,673970713
"86",138966419,843366,940272177
"87",140015131,801198,593258568
"88",138966967,761138,66359564
"89",138948983,723081,730415858
"90",139958439,686927,643895065
"91",139461397,652581,261700312
"92",139046418,619952,198615296
"93",139635697,588954,588684531
"94",139105711,559506,859250305
"95",139783327,531531,516287789
"96",138975396,504954,9404734
"97",139032175,479707,19344973
"98",139081811,455721,833777243
"99",139390070,432935,742088381
"100",139039749,411288,954983962
"101",138940477,390724,507234764
"102",139047348,371188,281873026
"103",139037424,352628,867779374
"104",138914233,334997,424390406
"105",139067924,318247,553170885
"106",139029847,302335,175512341
"107",138993385,287218,416736724
"108",138972024,272857,495899888
"109",138984383,259214,621104893
"110",139461254,246253,890049649
"111",138845569,233941,195547166
"112",139178834,222244,135769808
"113",138980324,211131,928981318
"114",139276771,200575,332532252
"115",138882970,190546,565905639
"116",138882970,181019,237610357
"117",139092923,171968,275729839
"118",138642477,163369,861943347
"119",138278493,155201,36884618
"120",138278493,147441,300403871
"121",138278493,140069,235383677
"122",138278493,133065,773614493
"123",138278493,126412,484933769
"124",138278493,120091,86068708
"125",138278493,114087,267652726
"126",138278493,108382,90427009
"127",138278493,102963,759056585
"128",138278493,97815,5711037562
"129",138278493,92924,7925485684
"130",138278493,88278,55292114
"131",138278493,83864,625275083
"132",138278493,79671,3940113288
"133",138278493,75687,8243107624
"134",138278493,71903,4330952242
"135",138278493,68308,261440463
"136",138278493,64892,8483684399
"137",138278493,61648,2059500179
