"","bestCostByT","temperatures"
"1",196619545,9e+05
"2",196912148,810000
"3",196652880,729000
"4",196745655,656100
"5",196722725,590490
"6",197059477,531441
"7",196614471,478296,9
"8",196587841,430467,21
"9",196567416,387420,489
"10",196656077,348678,4401
"11",196366776,313810,59609
"12",195454623,282429,536481
"13",195454623,254186,5828329
"14",195454623,228767,92454961
"15",195454623,205891,132094649
"16",195454623,185302,018885184
"17",195454623,166771,816996666
"18",195454623,150094,635296999
"19",195454623,135085,171767299
"20",195454623,121576,654590569
"21",195454623,109418,989131512
"22",195454623,98477,0902183612
