"","bestCostByT","temperatures"
"1",139326887,68773592,745
"2",139550735,68085856,81755
"3",139376759,67404998,2493745
"4",138944227,66730948,2668808
"5",141306925,66063638,784212
"6",139002452,65403002,3963698
"7",138925122,64748972,3724061
"8",138956318,64101482,6486821
"9",139517327,63460467,8221953
"10",139316783,62825863,1439733
"11",138994687,62197604,5125336
"12",139054917,61575628,4674082
"13",139247105,60959872,1827342
"14",139477126,60350273,4609068
"15",138955243,59746770,7262977
"16",139383947,59149303,0190348
"17",140020761,58557809,9888444
"18",139488976,57972231,888956
"19",139261823,57392509,5700664
"20",140521046,56818584,4743657
"21",138954197,56250398,6296221
"22",139181373,55687894,6433259
"23",141696125,55131015,6968926
"24",139616330,54579705,5399237
"25",142319644,54033908,4845244
"26",140701141,53493569,3996792
"27",144290539,52958633,7056824
"28",139196142,52429047,3686256
"29",140496091,51904756,8949393
"30",139351223,51385709,3259899
"31",138622807,50871852,23273
"32",139378768,50363133,7104027
"33",138972754,49859502,3732987
"34",139052823,49360907,3495657
"35",139563019,48867298,27607
"36",140285654,48378625,2933093
"37",139511884,47894839,0403763
"38",138991560,47415890,6499725
"39",139300727,46941731,7434728
"40",139565905,46472314,426038
"41",140443249,46007591,2817777
"42",139091342,45547515,3689599
"43",138999033,45092040,2152703
"44",139409742,44641119,8131176
"45",140586501,44194708,6149864
"46",139026483,43752761,5288365
"47",138834756,43315233,9135482
"48",139509258,42882081,5744127
"49",140633379,42453260,7586686
"50",138943465,42028728,1510819
"51",138958923,41608440,869571
"52",139448059,41192356,4608753
"53",139153771,40780432,8962666
"54",138963281,40372628,5673039
"55",140287450,39968902,2816309
"56",139041163,39569213,2588146
"57",139709419,39173521,1262264
"58",139649582,38781785,9149642
"59",139157485,38393968,0558145
"60",141875413,38010028,3752564
"61",139035345,37629928,0915038
"62",138940695,37253628,8105888
"63",139729169,36881092,5224829
"64",139057621,36512281,5972581
"65",139486936,36147158,7812855
"66",139366308,35785687,1934726
"67",138953024,35427830,3215379
"68",140332080,35073552,0183225
"69",139129270,34722816,4981393
"70",139091913,34375588,3331579
"71",138981776,34031832,4498263
"72",140252775,33691514,125328
"73",139056176,33354598,9840748
"74",139103153,33021052,994234
"75",145510511,32690842,4642917
"76",140195139,32363934,0396488
"77",142651991,32040294,6992523
"78",139872789,31719891,7522597
"79",139619360,31402692,8347371
"80",139071984,31088665,9063898
"81",139183943,30777779,2473259
"82",142237354,30470001,4548526
"83",143411092,30165301,4403041
"84",139299103,29863648,425901
"85",139186567,29565011,941642
"86",139231788,29269361,8222256
"87",138949841,28976668,2040034
"88",139824059,28686901,5219633
"89",138964027,28400032,5067437
"90",138974289,28116032,1816763
"91",138961709,27834871,8598595
"92",138938685,27556523,1412609
"93",139155671,27280957,9098483
"94",139116273,27008148,3307498
"95",139118276,26738066,8474423
"96",139439323,26470686,1789679
"97",139862953,26205979,3171782
"98",140985672,25943919,5240064
"99",142662174,25684480,3287664
"100",138827354,25427635,5254787
"101",138952618,25173359,1702239
"102",139931634,24921625,5785217
"103",138025523,24672409,3227365
"104",139783826,24425685,2295091
"105",139170932,24181428,377214
"106",138977843,23939614,0934419
"107",141351201,23700217,9525074
"108",139619008,23463215,7729824
"109",139776594,23228583,6152525
"110",139326951,22996297,7791
"111",139727315,22766334,801309
"112",138952023,22538671,4532959
"113",139209040,22313284,738763
"114",139107421,22090151,8913753
"115",139195958,21869250,3724616
"116",138951719,21650557,868737
"117",139230427,21434052,2900496
"118",139129378,21219711,7671491
"119",139881016,21007514,6494776
"120",139989532,20797439,5029828
"121",139860649,20589465,107953
"122",139009403,20383570,4568735
"123",142199423,20179734,7523047
"124",139951599,19977937,4047817
"125",139251328,19778158,0307339
"126",139160229,19580376,4504265
"127",139164774,19384572,6859223
"128",150375161,19190726,959063
"129",139116448,18998819,6894724
"130",139678565,18808831,4925777
"131",138990930,18620743,1776519
"132",140133752,18434535,7458754
"133",139038087,18250190,3884166
"134",138975924,18067688,4845325
"135",138952487,17887011,5996872
"136",140224472,17708141,4836903
"137",139885346,17531060,0688534
"138",139016540,17355749,4681648
"139",139087606,17182191,9734832
"140",139775810,17010370,0537484
"141",138982247,16840266,3532109
"142",139569189,16671863,6896788
"143",139250613,16505145,052782
"144",139684895,16340093,6022542
"145",139511568,16176692,6662316
"146",138973655,16014925,7395693
"147",139802025,15854776,4821736
"148",139066811,15696228,7173519
"149",139057491,15539266,4301784
"150",138987586,15383873,7658766
"151",139946270,15230035,0282178
"152",145320928,15077734,6779356
"153",139568620,14926957,3311563
"154",138941479,14777687,7578447
"155",139193176,14629910,8802663
