"","bestCostByT","temperatures"
"1",140917439,68773592,745
"2",139261693,68085856,81755
"3",139054003,67404998,2493745
"4",140170730,66730948,2668808
"5",139183197,66063638,784212
"6",138970189,65403002,3963698
"7",139449956,64748972,3724061
"8",140216278,64101482,6486821
"9",138948345,63460467,8221953
"10",139076811,62825863,1439733
"11",139010091,62197604,5125336
"12",139176047,61575628,4674082
"13",140484190,60959872,1827342
"14",139865018,60350273,4609068
"15",139074687,59746770,7262977
"16",142096874,59149303,0190348
"17",139069551,58557809,9888444
"18",139652647,57972231,888956
"19",141680650,57392509,5700664
"20",138993952,56818584,4743657
"21",140650044,56250398,6296221
"22",138940358,55687894,6433259
"23",138951751,55131015,6968926
"24",140173331,54579705,5399237
"25",139221608,54033908,4845244
"26",139018203,53493569,3996792
"27",139006001,52958633,7056824
"28",138921115,52429047,3686256
"29",141503746,51904756,8949393
"30",138969287,51385709,3259899
"31",139058657,50871852,23273
"32",139476694,50363133,7104027
"33",138953555,49859502,3732987
"34",139578838,49360907,3495657
"35",140101712,48867298,27607
"36",138948325,48378625,2933093
"37",139024867,47894839,0403763
"38",142970173,47415890,6499725
"39",141651002,46941731,7434728
"40",138936551,46472314,426038
"41",140769102,46007591,2817777
"42",139229968,45547515,3689599
"43",138994963,45092040,2152703
"44",140251994,44641119,8131176
"45",139814187,44194708,6149864
"46",139009739,43752761,5288365
"47",139026961,43315233,9135482
"48",138941837,42882081,5744127
"49",138990341,42453260,7586686
"50",138939370,42028728,1510819
"51",138946407,41608440,869571
"52",140973401,41192356,4608753
"53",139895116,40780432,8962666
"54",139008711,40372628,5673039
"55",139029205,39968902,2816309
"56",138999039,39569213,2588146
"57",138981854,39173521,1262264
"58",139406767,38781785,9149642
"59",142409249,38393968,0558145
"60",140611829,38010028,3752564
"61",140110080,37629928,0915038
"62",139774334,37253628,8105888
"63",139254088,36881092,5224829
"64",139349651,36512281,5972581
"65",140770867,36147158,7812855
"66",140040773,35785687,1934726
"67",139637777,35427830,3215379
"68",142070110,35073552,0183225
"69",139390377,34722816,4981393
"70",139355246,34375588,3331579
"71",139275718,34031832,4498263
"72",138973739,33691514,125328
"73",138987753,33354598,9840748
"74",141036978,33021052,994234
"75",139019840,32690842,4642917
"76",139282268,32363934,0396488
"77",139311125,32040294,6992523
"78",139493467,31719891,7522597
"79",138990111,31402692,8347371
"80",140129813,31088665,9063898
"81",139998787,30777779,2473259
"82",141384144,30470001,4548526
"83",139005635,30165301,4403041
"84",138999559,29863648,425901
"85",139186272,29565011,941642
"86",141560095,29269361,8222256
"87",141528496,28976668,2040034
"88",139736931,28686901,5219633
"89",139033497,28400032,5067437
"90",138936551,28116032,1816763
"91",139294951,27834871,8598595
"92",140448765,27556523,1412609
"93",138944521,27280957,9098483
"94",139389623,27008148,3307498
"95",139967142,26738066,8474423
"96",139109774,26470686,1789679
"97",139182455,26205979,3171782
"98",138920771,25943919,5240064
"99",139588908,25684480,3287664
"100",139513628,25427635,5254787
"101",139415227,25173359,1702239
"102",139654198,24921625,5785217
"103",141032149,24672409,3227365
"104",138960083,24425685,2295091
"105",138968856,24181428,377214
"106",139950931,23939614,0934419
"107",138997831,23700217,9525074
"108",139067482,23463215,7729824
"109",139321381,23228583,6152525
"110",139334194,22996297,7791
"111",139270247,22766334,801309
"112",139176793,22538671,4532959
"113",140451994,22313284,738763
"114",139732107,22090151,8913753
"115",139554822,21869250,3724616
"116",139128193,21650557,868737
"117",139006988,21434052,2900496
"118",138919595,21219711,7671491
"119",139496637,21007514,6494776
"120",146982337,20797439,5029828
"121",140034339,20589465,107953
"122",139580585,20383570,4568735
"123",139112580,20179734,7523047
"124",140711194,19977937,4047817
"125",139207445,19778158,0307339
"126",139090892,19580376,4504265
"127",139207834,19384572,6859223
"128",139275112,19190726,959063
"129",140398339,18998819,6894724
"130",139280214,18808831,4925777
"131",139401813,18620743,1776519
"132",139506935,18434535,7458754
"133",139001844,18250190,3884166
"134",139870272,18067688,4845325
"135",139998556,17887011,5996872
"136",139547116,17708141,4836903
"137",139220260,17531060,0688534
"138",139058550,17355749,4681648
"139",138961568,17182191,9734832
"140",139013279,17010370,0537484
"141",138939146,16840266,3532109
"142",139074536,16671863,6896788
"143",139280864,16505145,052782
"144",139053149,16340093,6022542
"145",141503596,16176692,6662316
"146",140750149,16014925,7395693
"147",138959551,15854776,4821736
"148",138973553,15696228,7173519
"149",139011306,15539266,4301784
"150",140821275,15383873,7658766
"151",139612750,15230035,0282178
"152",138975431,15077734,6779356
"153",139460461,14926957,3311563
"154",139392759,14777687,7578447
"155",139561830,14629910,8802663
"156",139736333,14483611,7714636
"157",139051997,14338775,653749
"158",138943416,14195387,8972115
"159",138949063,14053434,0182394
"160",139254539,13912899,678057
"161",138995907,13773770,6812764
"162",139010164,13636032,9744636
"163",139095245,13499672,644719
"164",138929881,13364675,9182718
"165",139116390,13231029,1590891
"166",139829821,13098718,8674982
"167",139019355,12967731,6788232
"168",138947795,12838054,362035
"169",139875761,12709673,8184146
"170",139313849,12582577,0802305
"171",139125996,12456751,3094282
"172",139175405,12332183,7963339
"173",139291288,12208861,9583706
"174",139184865,12086773,3387869
"175",138939535,11965905,605399
"176",139169218,11846246,549345
"177",138972206,11727784,0838515
"178",141399132,11610506,243013
"179",141272943,11494401,1805829
"180",139729821,11379457,1687771
"181",139406729,11265662,5970893
"182",139158814,11153005,9711184
"183",140374906,11041475,9114072
"184",141763131,10931061,1522931
"185",139249022,10821750,5407702
"186",139809011,10713533,0353625
"187",140069983,10606397,7050089
"188",139026189,10500333,7279588
"189",139408015,10395330,3906792
"190",139902438,10291377,0867724
"191",139599127,10188463,3159047
"192",138978225,10086578,6827457
"193",139662575,9985712,89591819
"194",141274041,9885855,76695901
"195",139035546,9786997,20928942
"196",139463143,9689127,23719653
"197",139198012,9592235,96482456
"198",139715792,9496313,60517632
"199",140483318,9401350,46912455
"200",140933515,9307336,96443331
"201",139209315,9214263,59478898
"202",139593619,9122120,95884109
"203",139121155,9030899,74925268
"204",139377110,8940590,75176015
"205",139819759,8851184,84424255
"206",140958206,8762672,99580012
