"","bestCostByT","temperatures"
"1",138963584,68773592,745
"2",138957232,68085856,81755
"3",140490267,67404998,2493745
"4",141157417,66730948,2668808
"5",139018934,66063638,784212
"6",139506070,65403002,3963698
"7",138948989,64748972,3724061
"8",140740553,64101482,6486821
"9",139711862,63460467,8221953
"10",140575862,62825863,1439733
"11",139397408,62197604,5125336
"12",141359318,61575628,4674082
"13",139100627,60959872,1827342
"14",139035187,60350273,4609068
"15",140521514,59746770,7262977
"16",139320733,59149303,0190348
"17",140183210,58557809,9888444
"18",138966529,57972231,888956
"19",138945078,57392509,5700664
"20",140204459,56818584,4743657
"21",140017637,56250398,6296221
"22",139935797,55687894,6433259
"23",139493905,55131015,6968926
"24",140362241,54579705,5399237
"25",139720658,54033908,4845244
"26",138970673,53493569,3996792
"27",140438118,52958633,7056824
"28",142950073,52429047,3686256
"29",139002199,51904756,8949393
"30",139380117,51385709,3259899
"31",141640716,50871852,23273
"32",138977013,50363133,7104027
"33",138967754,49859502,3732987
"34",139157886,49360907,3495657
"35",139720951,48867298,27607
"36",138967695,48378625,2933093
"37",139232228,47894839,0403763
"38",138936551,47415890,6499725
"39",138941999,46941731,7434728
"40",139519830,46472314,426038
"41",138975679,46007591,2817777
"42",138971959,45547515,3689599
"43",139776558,45092040,2152703
"44",139860368,44641119,8131176
"45",138919275,44194708,6149864
"46",140167041,43752761,5288365
"47",139388588,43315233,9135482
"48",138976187,42882081,5744127
"49",139091971,42453260,7586686
"50",145795264,42028728,1510819
"51",139884110,41608440,869571
"52",140312611,41192356,4608753
"53",139095952,40780432,8962666
"54",139254216,40372628,5673039
"55",139126928,39968902,2816309
"56",141848254,39569213,2588146
"57",142923341,39173521,1262264
"58",138968839,38781785,9149642
"59",138718119,38393968,0558145
"60",138892575,38010028,3752564
"61",140251818,37629928,0915038
"62",140423505,37253628,8105888
"63",139604956,36881092,5224829
"64",138957291,36512281,5972581
"65",138957862,36147158,7812855
"66",140084514,35785687,1934726
"67",139054148,35427830,3215379
"68",138955985,35073552,0183225
"69",138951365,34722816,4981393
"70",138969360,34375588,3331579
"71",141070734,34031832,4498263
"72",140346254,33691514,125328
"73",139648210,33354598,9840748
"74",139284654,33021052,994234
"75",141357557,32690842,4642917
"76",141008165,32363934,0396488
"77",139062601,32040294,6992523
"78",139059977,31719891,7522597
"79",139574326,31402692,8347371
"80",140686765,31088665,9063898
"81",139888708,30777779,2473259
"82",139682157,30470001,4548526
"83",139147937,30165301,4403041
"84",139590866,29863648,425901
"85",139139175,29565011,941642
"86",139304357,29269361,8222256
"87",139117940,28976668,2040034
"88",140587441,28686901,5219633
"89",139038065,28400032,5067437
"90",139017758,28116032,1816763
"91",140015633,27834871,8598595
"92",139407862,27556523,1412609
"93",139109196,27280957,9098483
"94",139597777,27008148,3307498
"95",140078817,26738066,8474423
"96",145225269,26470686,1789679
"97",139038736,26205979,3171782
"98",138985816,25943919,5240064
"99",139401461,25684480,3287664
"100",139086503,25427635,5254787
"101",138927767,25173359,1702239
"102",141795703,24921625,5785217
"103",139033010,24672409,3227365
"104",139533783,24425685,2295091
"105",141534700,24181428,377214
"106",138985701,23939614,0934419
"107",139194755,23700217,9525074
"108",141911690,23463215,7729824
"109",139140587,23228583,6152525
"110",138954065,22996297,7791
"111",139873972,22766334,801309
"112",142593060,22538671,4532959
"113",139307044,22313284,738763
"114",140059499,22090151,8913753
"115",139008727,21869250,3724616
"116",138956051,21650557,868737
"117",143800766,21434052,2900496
"118",139181835,21219711,7671491
"119",138948911,21007514,6494776
"120",139508475,20797439,5029828
"121",138995258,20589465,107953
"122",140149898,20383570,4568735
"123",139276351,20179734,7523047
"124",139768087,19977937,4047817
"125",139349111,19778158,0307339
"126",139153691,19580376,4504265
"127",139362054,19384572,6859223
"128",139248468,19190726,959063
"129",139155909,18998819,6894724
"130",143836452,18808831,4925777
"131",139737686,18620743,1776519
"132",138963847,18434535,7458754
"133",139799983,18250190,3884166
"134",139181588,18067688,4845325
"135",138944282,17887011,5996872
"136",139236945,17708141,4836903
"137",140807178,17531060,0688534
"138",139568099,17355749,4681648
"139",138966717,17182191,9734832
"140",139758041,17010370,0537484
"141",139896642,16840266,3532109
"142",139404525,16671863,6896788
"143",139009501,16505145,052782
"144",139048405,16340093,6022542
"145",139284010,16176692,6662316
"146",139511164,16014925,7395693
"147",140380633,15854776,4821736
"148",138990793,15696228,7173519
"149",138951313,15539266,4301784
"150",139229810,15383873,7658766
"151",140701405,15230035,0282178
"152",138952709,15077734,6779356
"153",139722399,14926957,3311563
"154",139206818,14777687,7578447
"155",140270062,14629910,8802663
"156",144069339,14483611,7714636
"157",139836713,14338775,653749
"158",138974289,14195387,8972115
"159",138968386,14053434,0182394
"160",139245823,13912899,678057
"161",139484199,13773770,6812764
"162",139863589,13636032,9744636
"163",139327099,13499672,644719
"164",140266935,13364675,9182718
"165",139291545,13231029,1590891
"166",139593578,13098718,8674982
"167",141525498,12967731,6788232
"168",139404477,12838054,362035
"169",138956888,12709673,8184146
"170",139083815,12582577,0802305
"171",138941237,12456751,3094282
"172",139610652,12332183,7963339
"173",142875663,12208861,9583706
"174",139494192,12086773,3387869
"175",141270554,11965905,605399
"176",138944227,11846246,549345
"177",139687965,11727784,0838515
"178",138988575,11610506,243013
"179",139203817,11494401,1805829
"180",140614166,11379457,1687771
"181",139783430,11265662,5970893
"182",139008639,11153005,9711184
"183",139381109,11041475,9114072
"184",139112997,10931061,1522931
"185",140115973,10821750,5407702
"186",139458924,10713533,0353625
"187",139021184,10606397,7050089
"188",139254827,10500333,7279588
"189",139002339,10395330,3906792
"190",143092619,10291377,0867724
"191",139449557,10188463,3159047
"192",139340942,10086578,6827457
"193",142164833,9985712,89591819
"194",139936392,9885855,76695901
"195",139035033,9786997,20928942
"196",142333106,9689127,23719653
"197",139688881,9592235,96482456
"198",145478426,9496313,60517632
"199",139802113,9401350,46912455
"200",139651453,9307336,96443331
"201",138963214,9214263,59478898
"202",140149616,9122120,95884109
"203",139337041,9030899,74925268
"204",139311188,8940590,75176015
"205",138983933,8851184,84424255
"206",139034193,8762672,99580012
"207",139731579,8675046,26584212
"208",139318684,8588295,8031837
"209",139830302,8502412,84515186
"210",138986161,8417388,71670034
"211",139238317,8333214,82953334
"212",141578522,8249882,681238
"213",140313443,8167383,85442562
"214",138982363,8085710,01588137
"215",139100788,8004852,91572255
"216",140331694,7924804,38656533
"217",140010877,7845556,34269967
"218",140050455,7767100,77927268
"219",140718287,7689429,77147995
