"","bestCostByT","temperatures"
"1",139234070,65994861,725
"2",140178149,62695118,63875
"3",139144698,59560362,7068125
"4",139095813,56582344,5714719
"5",139104952,53753227,3428983
"6",140148137,51065565,9757534
"7",145082160,48512287,6769657
"8",139035499,46086673,2931174
"9",139049812,43782339,6284615
"10",140617721,41593222,6470384
"11",141604127,39513561,5146865
"12",139158704,37537883,4389522
"13",139368969,35660989,2670046
"14",139225530,33877939,8036544
"15",138992143,32184042,8134716
"16",139061183,30574840,672798
"17",139285396,29046098,6391581
"18",139177180,27593793,7072002
"19",138988421,26214104,0218402
"20",139331666,24903398,8207482
"21",139016251,23658228,8797108
"22",140665413,22475317,4357253
"23",139159267,21351551,563939
"24",139998582,20283973,985742
"25",139202753,19269775,2864549
"26",139143386,18306286,5221322
"27",139124966,17390972,1960256
"28",139926319,16521423,5862243
"29",142687087,15695352,4069131
"30",139483589,14910584,7865674
"31",139775994,14165055,5472391
"32",140511064,13456802,7698771
"33",138969893,12783962,6313832
"34",140167758,12144764,4998141
"35",139318554,11537526,2748234
"36",141565417,10960649,9610822
"37",139801828,10412617,4630281
"38",138981413,9891986,58987669
"39",138952253,9397387,26038286
"40",139736818,8927517,89736371
"41",139041223,8481142,00249553
"42",138961191,8057084,90237075
"43",139757256,7654230,65725221
"44",139048061,7271519,1243896
"45",139894369,6907943,16817012
"46",140296688,6562546,00976162
"47",140153097,6234418,70927353
"48",139478655,5922697,77380986
"49",138941837,5626562,88511936
"50",140361357,5345234,7408634
"51",138994968,5077973,00382023
"52",139726777,4824074,35362921
"53",139258337,4582870,63594775
"54",139200016,4353727,10415037
"55",138992264,4136040,74894285
"56",139773039,3929238,7114957
"57",142429382,3732776,77592092
"58",139732815,3546137,93712487
"59",139017053,3368831,04026863
"60",139040636,3200389,4882552
"61",138928337,3040370,01384244
"62",140589158,2888351,51315031
"63",138940103,2743933,9374928
"64",139027414,2606737,24061816
"65",139265988,2476400,37858725
"66",138990830,2352580,35965789
"67",139170657,2234951,34167499
"68",139022717,2123203,77459124
"69",139029417,2017043,58586168
"70",138523296,1916191,4065686
"71",138849391,1820381,83624017
"72",139194311,1729362,74442816
"73",139047280,1642894,60720675
"74",139008811,1560749,87684641
"75",138985355,1482712,38300409
"76",139492709,1408576,76385389
"77",139051192,1338147,92566119
"78",138944044,1271240,52937813
"79",138945179,1207678,50290923
"80",138938486,1147294,57776377
"81",138962507,1089929,84887558
"82",139106869,1035433,3564318
"83",139171038,983661,688610208
"84",139025500,934478,604179698
"85",140528543,887754,673970713
"86",138965067,843366,940272177
"87",139211153,801198,593258568
"88",138956891,761138,66359564
"89",138940375,723081,730415858
"90",138968327,686927,643895065
"91",138927767,652581,261700312
"92",139066763,619952,198615296
"93",138563880,588954,588684531
"94",139000906,559506,859250305
"95",140264285,531531,516287789
"96",139408572,504954,9404734
"97",139042265,479707,19344973
"98",138947360,455721,833777243
"99",139085307,432935,742088381
"100",139008978,411288,954983962
"101",139085723,390724,507234764
"102",139166237,371188,281873026
"103",139696348,352628,867779374
"104",138989555,334997,424390406
"105",138982647,318247,553170885
"106",138965378,302335,175512341
"107",138938630,287218,416736724
"108",139063070,272857,495899888
"109",138324806,259214,621104893
"110",138324806,246253,890049649
"111",139040545,233941,195547166
"112",139227058,222244,135769808
"113",139128766,211131,928981318
"114",139126814,200575,332532252
"115",139072871,190546,565905639
"116",139116735,181019,237610357
"117",138985785,171968,275729839
"118",139002112,163369,861943347
"119",138944600,155201,36884618
"120",138650670,147441,300403871
"121",138825551,140069,235383677
