"","bestCostByT","temperatures"
"1",194075598,950000
"2",194074600,902500
"3",194732872,857375
"4",194942040,814506,25
"5",194982812,773780,9375
"6",194172690,735091,890625
"7",194128087,698337,29609375
"8",194170778,663420,431289062
"9",194782893,630249,409724609
"10",193668526,598736,939238379
"11",189880856,568800,09227646
"12",189880856,540360,087662637
"13",189880856,513342,083279505
"14",189880856,487674,97911553
"15",189880856,463291,230159753
"16",189880856,440126,668651765
"17",189880856,418120,335219177
"18",189880856,397214,318458218
"19",189880856,377353,602535307
"20",189880856,358485,922408542
"21",189880856,340561,626288115
"22",189880856,323533,544973709
"23",189533935,307356,867725024
"24",189533935,291989,024338772
"25",189533935,277389,573121834
"26",189533935,263520,094465742
"27",189533935,250344,089742455
"28",189166632,237826,885255332
"29",189166632,225935,540992566
"30",189166632,214638,763942937
"31",189166632,203906,82574579
"32",189166632,193711,484458501
"33",189166632,184025,910235576
"34",189166632,174824,614723797
"35",189166632,166083,383987607
"36",189166632,157779,214788227
"37",189166632,149890,254048815
"38",189166632,142395,741346375
"39",189166632,135275,954279056
"40",189166632,128512,156565103
"41",189166632,122086,548736848
"42",189166632,115982,221300006
"43",189166632,110183,110235005
"44",189166632,104673,954723255
"45",189166632,99440,2569870922
