"","bestCostByT","temperatures"
"1",138971454,65994861,725
"2",139073129,62695118,63875
"3",140348437,59560362,7068125
"4",140475109,56582344,5714719
"5",139864292,53753227,3428983
"6",138954956,51065565,9757534
"7",140691923,48512287,6769657
"8",140864867,46086673,2931174
"9",139139311,43782339,6284615
"10",139868601,41593222,6470384
"11",139286991,39513561,5146865
"12",140168340,37537883,4389522
"13",138989901,35660989,2670046
"14",139832180,33877939,8036544
"15",140413223,32184042,8134716
"16",139120880,30574840,672798
"17",138962205,29046098,6391581
"18",140376389,27593793,7072002
"19",139650989,26214104,0218402
"20",138990386,24903398,8207482
"21",140084799,23658228,8797108
"22",139633652,22475317,4357253
"23",139078153,21351551,563939
"24",140729121,20283973,985742
"25",139449615,19269775,2864549
"26",138951397,18306286,5221322
"27",138971946,17390972,1960256
"28",139136081,16521423,5862243
"29",139038718,15695352,4069131
"30",140119813,14910584,7865674
"31",139638293,14165055,5472391
"32",140360306,13456802,7698771
"33",139058684,12783962,6313832
"34",139406453,12144764,4998141
"35",139469310,11537526,2748234
"36",139862039,10960649,9610822
"37",139045083,10412617,4630281
"38",138945151,9891986,58987669
"39",139053887,9397387,26038286
"40",141064195,8927517,89736371
"41",138409061,8481142,00249553
"42",140650977,8057084,90237075
"43",138947355,7654230,65725221
"44",139482192,7271519,1243896
"45",138954275,6907943,16817012
"46",139120979,6562546,00976162
"47",145708759,6234418,70927353
"48",139215703,5922697,77380986
"49",139223501,5626562,88511936
"50",141301416,5345234,7408634
"51",140082882,5077973,00382023
"52",138955197,4824074,35362921
"53",139155346,4582870,63594775
"54",139333526,4353727,10415037
"55",139130073,4136040,74894285
"56",139455553,3929238,7114957
"57",141543189,3732776,77592092
"58",138978367,3546137,93712487
"59",139216309,3368831,04026863
"60",140762948,3200389,4882552
"61",140665634,3040370,01384244
"62",139668483,2888351,51315031
"63",137870767,2743933,9374928
"64",139534994,2606737,24061816
"65",139008212,2476400,37858725
"66",139013520,2352580,35965789
"67",139139404,2234951,34167499
"68",139455008,2123203,77459124
"69",138992467,2017043,58586168
"70",139219451,1916191,4065686
"71",139221960,1820381,83624017
"72",139158192,1729362,74442816
"73",138976226,1642894,60720675
"74",139101991,1560749,87684641
"75",138948234,1482712,38300409
"76",139128638,1408576,76385389
"77",139002187,1338147,92566119
"78",139211751,1271240,52937813
"79",138926459,1207678,50290923
"80",139027275,1147294,57776377
"81",139190554,1089929,84887558
"82",138544652,1035433,3564318
"83",138985831,983661,688610208
"84",139127660,934478,604179698
"85",139458678,887754,673970713
"86",140009689,843366,940272177
"87",139043865,801198,593258568
"88",139077213,761138,66359564
"89",139000687,723081,730415858
"90",138902302,686927,643895065
"91",137862110,652581,261700312
"92",137862110,619952,198615296
"93",138722243,588954,588684531
"94",139377228,559506,859250305
"95",138964417,531531,516287789
"96",139072441,504954,9404734
"97",139219761,479707,19344973
"98",139229550,455721,833777243
"99",138986229,432935,742088381
"100",138652677,411288,954983962
"101",138933666,390724,507234764
"102",139047031,371188,281873026
"103",139022919,352628,867779374
"104",139228071,334997,424390406
"105",138951333,318247,553170885
"106",139512061,302335,175512341
"107",138584985,287218,416736724
"108",139846803,272857,495899888
"109",139737048,259214,621104893
"110",138943625,246253,890049649
