"","bestCostByT","temperatures"
"1",139229001,68773592,745
"2",138959750,68085856,81755
"3",138532894,67404998,2493745
"4",138639253,66730948,2668808
"5",143498530,66063638,784212
"6",139211378,65403002,3963698
"7",139508577,64748972,3724061
"8",140697529,64101482,6486821
"9",139340510,63460467,8221953
"10",139017592,62825863,1439733
"11",140060584,62197604,5125336
"12",139674836,61575628,4674082
"13",139042579,60959872,1827342
"14",139865370,60350273,4609068
"15",138941796,59746770,7262977
"16",139624977,59149303,0190348
"17",139223300,58557809,9888444
"18",139595854,57972231,888956
"19",139338029,57392509,5700664
"20",141557175,56818584,4743657
"21",142068475,56250398,6296221
"22",139115925,55687894,6433259
"23",139020257,55131015,6968926
"24",139016953,54579705,5399237
"25",139258749,54033908,4845244
"26",139803547,53493569,3996792
"27",140366066,52958633,7056824
"28",139966844,52429047,3686256
"29",140206741,51904756,8949393
"30",138941837,51385709,3259899
"31",140524350,50871852,23273
"32",141872848,50363133,7104027
"33",139600056,49859502,3732987
"34",138827482,49360907,3495657
"35",139102518,48867298,27607
"36",139179642,48378625,2933093
"37",139066561,47894839,0403763
"38",139423908,47415890,6499725
"39",140087487,46941731,7434728
"40",139077167,46472314,426038
"41",139629020,46007591,2817777
"42",139101837,45547515,3689599
"43",140307340,45092040,2152703
"44",139409940,44641119,8131176
"45",139308967,44194708,6149864
"46",139159246,43752761,5288365
"47",142324445,43315233,9135482
"48",145006700,42882081,5744127
"49",139679348,42453260,7586686
"50",139216823,42028728,1510819
"51",139647398,41608440,869571
"52",139099986,41192356,4608753
"53",139093274,40780432,8962666
"54",139191056,40372628,5673039
"55",138992264,39968902,2816309
"56",140198555,39569213,2588146
"57",138974707,39173521,1262264
"58",140389340,38781785,9149642
"59",139125732,38393968,0558145
"60",139399774,38010028,3752564
"61",140473588,37629928,0915038
"62",138989782,37253628,8105888
"63",139435175,36881092,5224829
"64",139120689,36512281,5972581
"65",139136075,36147158,7812855
"66",139115981,35785687,1934726
"67",140130233,35427830,3215379
"68",139195448,35073552,0183225
"69",139283296,34722816,4981393
"70",140870450,34375588,3331579
"71",139253898,34031832,4498263
"72",140908289,33691514,125328
"73",139095819,33354598,9840748
"74",138998653,33021052,994234
"75",138486218,32690842,4642917
"76",139222366,32363934,0396488
"77",139769785,32040294,6992523
"78",141844941,31719891,7522597
"79",138994740,31402692,8347371
"80",139151687,31088665,9063898
"81",140273343,30777779,2473259
"82",139465550,30470001,4548526
"83",139476683,30165301,4403041
"84",138974929,29863648,425901
"85",138546422,29565011,941642
"86",138952775,29269361,8222256
"87",140906636,28976668,2040034
"88",138973463,28686901,5219633
"89",139008912,28400032,5067437
"90",140888919,28116032,1816763
"91",139004441,27834871,8598595
"92",139163689,27556523,1412609
"93",140987536,27280957,9098483
"94",139579146,27008148,3307498
"95",139273619,26738066,8474423
"96",141989983,26470686,1789679
"97",139154234,26205979,3171782
"98",139307944,25943919,5240064
"99",141450287,25684480,3287664
"100",141195677,25427635,5254787
"101",139367825,25173359,1702239
"102",141353410,24921625,5785217
"103",141144464,24672409,3227365
"104",139750253,24425685,2295091
"105",147920143,24181428,377214
"106",139032629,23939614,0934419
"107",139483723,23700217,9525074
"108",140133862,23463215,7729824
"109",140794804,23228583,6152525
"110",138593505,22996297,7791
"111",139640222,22766334,801309
"112",140480495,22538671,4532959
"113",138983211,22313284,738763
"114",138969527,22090151,8913753
"115",141424058,21869250,3724616
"116",139128563,21650557,868737
"117",140745503,21434052,2900496
"118",139537311,21219711,7671491
"119",140005808,21007514,6494776
"120",140591907,20797439,5029828
"121",140317862,20589465,107953
"122",139685574,20383570,4568735
"123",138954454,20179734,7523047
"124",139995119,19977937,4047817
"125",139078367,19778158,0307339
"126",139167534,19580376,4504265
"127",139134304,19384572,6859223
"128",140146417,19190726,959063
"129",139867912,18998819,6894724
"130",139007556,18808831,4925777
"131",139342599,18620743,1776519
"132",140359503,18434535,7458754
"133",139678737,18250190,3884166
"134",139005384,18067688,4845325
"135",139461455,17887011,5996872
"136",143985096,17708141,4836903
"137",139106291,17531060,0688534
"138",140287426,17355749,4681648
"139",139003564,17182191,9734832
"140",138953978,17010370,0537484
"141",139279226,16840266,3532109
"142",139148120,16671863,6896788
"143",139753605,16505145,052782
"144",139242837,16340093,6022542
"145",138991751,16176692,6662316
"146",139073605,16014925,7395693
"147",139308407,15854776,4821736
"148",139023125,15696228,7173519
"149",139315340,15539266,4301784
"150",138955369,15383873,7658766
"151",138917195,15230035,0282178
"152",138882531,15077734,6779356
"153",138936407,14926957,3311563
"154",139962400,14777687,7578447
"155",141478976,14629910,8802663
"156",139469734,14483611,7714636
"157",138968005,14338775,653749
"158",140654111,14195387,8972115
"159",139130738,14053434,0182394
"160",139094819,13912899,678057
"161",139284756,13773770,6812764
"162",138963869,13636032,9744636
"163",139157435,13499672,644719
"164",139833892,13364675,9182718
"165",139037408,13231029,1590891
"166",139043273,13098718,8674982
"167",138947297,12967731,6788232
"168",139520829,12838054,362035
"169",138960005,12709673,8184146
"170",139155967,12582577,0802305
"171",139829858,12456751,3094282
"172",140132591,12332183,7963339
"173",139215987,12208861,9583706
"174",140408635,12086773,3387869
"175",139052509,11965905,605399
"176",139145298,11846246,549345
"177",139356135,11727784,0838515
"178",138955827,11610506,243013
"179",140008217,11494401,1805829
"180",139597592,11379457,1687771
"181",139144852,11265662,5970893
"182",139786581,11153005,9711184
"183",138950447,11041475,9114072
"184",141879013,10931061,1522931
"185",139784589,10821750,5407702
"186",143511072,10713533,0353625
"187",141842048,10606397,7050089
"188",139443415,10500333,7279588
"189",138962471,10395330,3906792
"190",139016830,10291377,0867724
"191",140782655,10188463,3159047
"192",139271500,10086578,6827457
"193",143134420,9985712,89591819
"194",139456062,9885855,76695901
"195",141138364,9786997,20928942
"196",139363248,9689127,23719653
"197",139156333,9592235,96482456
"198",138937538,9496313,60517632
"199",142694024,9401350,46912455
"200",139230510,9307336,96443331
"201",139375930,9214263,59478898
"202",139992376,9122120,95884109
"203",139614212,9030899,74925268
"204",138920693,8940590,75176015
"205",140456050,8851184,84424255
"206",141989210,8762672,99580012
"207",138835010,8675046,26584212
"208",139814775,8588295,8031837
"209",139250011,8502412,84515186
"210",139416538,8417388,71670034
"211",139943818,8333214,82953334
"212",141591563,8249882,681238
"213",140025046,8167383,85442562
"214",139059060,8085710,01588137
"215",144450496,8004852,91572255
"216",139831091,7924804,38656533
"217",140420700,7845556,34269967
"218",139158479,7767100,77927268
"219",140059315,7689429,77147995
"220",139533528,7612535,47376515
"221",140422749,7536410,1190275
"222",138772528,7461046,01783722
"223",139471802,7386435,55765885
"224",139155140,7312571,20208226
"225",138977627,7239445,49006144
"226",140653141,7167051,03516083
"227",139242910,7095380,52480922
"228",139463683,7024426,71956113
"229",139329361,6954182,45236551
"230",141084636,6884640,62784186
"231",139559993,6815794,22156344
"232",139377611,6747636,27934781
"233",140291837,6680159,91655433
"234",139337113,6613358,31738879
"235",139696234,6547224,7342149
"236",140710334,6481752,48687275
"237",139347599,6416934,96200402
"238",139252680,6352765,61238398
"239",139008355,6289237,95626014
"240",140094250,6226345,57669754
"241",141302452,6164082,12093056
"242",139475126,6102441,29972126
"243",141753120,6041416,88672404
"244",139723268,5981002,7178568
"245",139051379,5921192,69067824
"246",139095891,5861980,76377145
"247",138987060,5803360,95613374
"248",139929191,5745327,3465724
"249",138957695,5687874,07310668
"250",138949061,5630995,33237561
"251",139171404,5574685,37905185
"252",138936551,5518938,52526134
"253",139633183,5463749,14000872
"254",139085161,5409111,64860864
"255",141545496,5355020,53212255
"256",139800731,5301470,32680132
"257",139672894,5248455,62353331
"258",140460916,5195971,06729798
"259",139008289,5144011,356625
"260",139504102,5092571,24305875
"261",138958509,5041645,53062816
"262",138980114,4991229,07532188
"263",139302038,4941316,78456866
"264",139489015,4891903,61672297
"265",139019973,4842984,58055574
"266",139849932,4794554,73475019
"267",138925979,4746609,18740268
"268",139134792,4699143,09552866
"269",139060917,4652151,66457337
"270",139865883,4605630,14792764
"271",139163274,4559573,84644836
