"","bestCostByT","temperatures"
"1",138125327,62521447,95
"2",139579929,56269303,155
"3",139231713,50642372,8395
"4",139012923,45578135,55555
"5",139198799,41020321,999995
"6",139274887,36918289,7999955
"7",138948916,33226460,819996
"8",139121377,29903814,7379964
"9",139519452,26913433,2641967
"10",139643470,24222089,9377771
"11",138950779,21799880,9439994
"12",139509072,19619892,8495994
"13",139024853,17657903,5646395
"14",140060601,15892113,2081755
"15",139514629,14302901,887358
"16",139189915,12872611,6986222
"17",139010450,11585350,52876
"18",141347345,10426815,475884
"19",143883506,9384133,92829557
"20",139270038,8445720,53546601
"21",139204451,7601148,48191941
"22",139349847,6841033,63372747
"23",138953804,6156930,27035472
"24",138969080,5541237,24331925
"25",139102612,4987113,51898733
"26",139036929,4488402,16708859
"27",139147698,4039561,95037973
"28",141015671,3635605,75534176
"29",141278607,3272045,17980758
"30",138990262,2944840,66182683
"31",138968079,2650356,59564414
"32",139106830,2385320,93607973
"33",141916699,2146788,84247176
"34",138977879,1932109,95822458
"35",139202804,1738898,96240212
"36",138977227,1565009,06616191
"37",138981948,1408508,15954572
"38",139162571,1267657,34359115
"39",140194576,1140891,60923203
"40",139007804,1026802,44830883
"41",138906953,924122,203477947
"42",138974818,831709,983130152
"43",139216305,748538,984817137
"44",139101689,673685,086335423
"45",139065626,606316,577701881
"46",139315386,545684,919931693
"47",139356378,491116,427938524
"48",139600219,442004,785144671
"49",139858734,397804,306630204
"50",139091689,358023,875967184
"51",138974419,322221,488370465
"52",139110813,289999,339533419
"53",138595849,260999,405580077
"54",138968345,234899,465022069
"55",138722792,211409,518519862
"56",139011057,190268,566667876
"57",138585378,171241,710001088
"58",138538206,154117,53900098
"59",138538206,138705,785100882
"60",138538206,124835,206590793
"61",138538206,112351,685931714
"62",138538206,101116,517338543
"63",138538206,91004,8656046884
"64",138985381,81904,3790442196
"65",138503013,73713,9411397977
"66",138503013,66342,5470258179
"67",138503013,59708,2923232361
"68",138503013,53737,4630909125
"69",138503013,48363,7167818212
"70",138503013,43527,3451036391
"71",138503013,39174,6105932752
"72",138503013,35257,1495339477
"73",138503013,31731,4345805529
"74",138503013,28558,2911224976
"75",138503013,25702,4620102479
"76",138503013,23132,2158092231
"77",138503013,20818,9942283008
"78",138503013,18737,0948054707
"79",138416388,16863,3853249236
"80",138416388,15177,0467924313
"81",138416388,13659,3421131881
"82",138416388,12293,4079018693
"83",138416388,11064,0671116824
"84",138416388,9957,66040051415
"85",138416388,8961,89436046274
"86",138416388,8065,70492441646
"87",138416388,7259,13443197482
"88",138416388,6533,22098877734
"89",138416388,5879,8988898996
"90",138416388,5291,90900090964
"91",137995588,4762,71810081868
"92",137995588,4286,44629073681
"93",137995588,3857,80166166313
"94",137995588,3472,02149549682
"95",137995588,3124,81934594714
"96",137995588,2812,33741135242
"97",137995588,2531,10367021718
"98",137995588,2277,99330319546
"99",137995588,2050,19397287592
"100",137995588,1845,17457558832
"101",137995588,1660,65711802949
"102",137995588,1494,59140622654
"103",137995588,1345,13226560389
"104",137995588,1210,6190390435
"105",137995588,1089,55713513915
"106",137995588,980,601421625234
