"","bestCostByT","temperatures"
"1",139001348,68773592,745
"2",139037206,68085856,81755
"3",138941479,67404998,2493745
"4",139618329,66730948,2668808
"5",138973481,66063638,784212
"6",139762242,65403002,3963698
"7",139799900,64748972,3724061
"8",139004079,64101482,6486821
"9",139458569,63460467,8221953
"10",139331515,62825863,1439733
"11",140016201,62197604,5125336
"12",139152529,61575628,4674082
"13",138936551,60959872,1827342
"14",139315621,60350273,4609068
"15",139064029,59746770,7262977
"16",139719674,59149303,0190348
"17",139451836,58557809,9888444
"18",139232644,57972231,888956
"19",139728168,57392509,5700664
"20",141807594,56818584,4743657
"21",139399785,56250398,6296221
"22",140515149,55687894,6433259
"23",138942922,55131015,6968926
"24",139766079,54579705,5399237
"25",139007962,54033908,4845244
"26",140440135,53493569,3996792
"27",139077999,52958633,7056824
"28",139864754,52429047,3686256
"29",143000043,51904756,8949393
"30",139220390,51385709,3259899
"31",139838181,50871852,23273
"32",139020127,50363133,7104027
"33",141360802,49859502,3732987
"34",139167465,49360907,3495657
"35",139329104,48867298,27607
"36",138965086,48378625,2933093
"37",139041413,47894839,0403763
"38",138936551,47415890,6499725
"39",139120872,46941731,7434728
"40",140744896,46472314,426038
"41",139068424,46007591,2817777
"42",139015327,45547515,3689599
"43",141086633,45092040,2152703
"44",139211497,44641119,8131176
"45",142069776,44194708,6149864
"46",139063765,43752761,5288365
"47",139059637,43315233,9135482
"48",144010875,42882081,5744127
"49",145800117,42453260,7586686
"50",139036967,42028728,1510819
"51",139038794,41608440,869571
"52",140284071,41192356,4608753
"53",138948911,40780432,8962666
"54",143445023,40372628,5673039
"55",138940251,39968902,2816309
"56",138839955,39569213,2588146
"57",139413166,39173521,1262264
"58",139399899,38781785,9149642
"59",141884017,38393968,0558145
"60",139082493,38010028,3752564
"61",139382393,37629928,0915038
"62",139163082,37253628,8105888
"63",139034601,36881092,5224829
"64",138946502,36512281,5972581
"65",139444127,36147158,7812855
"66",140080161,35785687,1934726
"67",139078604,35427830,3215379
"68",139735248,35073552,0183225
"69",139474827,34722816,4981393
"70",139051097,34375588,3331579
"71",141516326,34031832,4498263
"72",139664881,33691514,125328
"73",138936389,33354598,9840748
"74",139695856,33021052,994234
"75",140978798,32690842,4642917
"76",139128789,32363934,0396488
"77",139647253,32040294,6992523
"78",138967784,31719891,7522597
"79",138936551,31402692,8347371
"80",139811782,31088665,9063898
"81",139159722,30777779,2473259
"82",139016060,30470001,4548526
"83",138924624,30165301,4403041
"84",139117727,29863648,425901
"85",142070589,29565011,941642
"86",142505853,29269361,8222256
"87",139043187,28976668,2040034
"88",139662382,28686901,5219633
"89",139214561,28400032,5067437
"90",139218038,28116032,1816763
"91",138965525,27834871,8598595
"92",139021576,27556523,1412609
"93",139017310,27280957,9098483
"94",140063920,27008148,3307498
"95",138975614,26738066,8474423
"96",139516789,26470686,1789679
"97",139148867,26205979,3171782
"98",138984043,25943919,5240064
"99",139586760,25684480,3287664
"100",139093790,25427635,5254787
"101",138957613,25173359,1702239
"102",139097428,24921625,5785217
"103",142246604,24672409,3227365
"104",139395748,24425685,2295091
"105",139437869,24181428,377214
"106",141933377,23939614,0934419
"107",141018333,23700217,9525074
"108",141746701,23463215,7729824
"109",139174631,23228583,6152525
"110",140494159,22996297,7791
"111",139160135,22766334,801309
"112",138928465,22538671,4532959
"113",139594095,22313284,738763
"114",140411146,22090151,8913753
"115",139205769,21869250,3724616
"116",138982073,21650557,868737
"117",139220343,21434052,2900496
"118",138963667,21219711,7671491
"119",138942837,21007514,6494776
"120",139511496,20797439,5029828
"121",140367212,20589465,107953
"122",143970723,20383570,4568735
"123",140136620,20179734,7523047
"124",141553556,19977937,4047817
"125",138956406,19778158,0307339
"126",138972884,19580376,4504265
"127",138969687,19384572,6859223
"128",141756140,19190726,959063
"129",139316427,18998819,6894724
"130",139995263,18808831,4925777
"131",140604560,18620743,1776519
"132",141132744,18434535,7458754
"133",142388189,18250190,3884166
"134",139933839,18067688,4845325
"135",139958646,17887011,5996872
"136",139038952,17708141,4836903
"137",139330496,17531060,0688534
"138",138955339,17355749,4681648
"139",141434794,17182191,9734832
"140",139161373,17010370,0537484
"141",139196852,16840266,3532109
"142",139826892,16671863,6896788
"143",139431354,16505145,052782
"144",139011060,16340093,6022542
"145",139406573,16176692,6662316
"146",139117816,16014925,7395693
"147",139924667,15854776,4821736
"148",138947987,15696228,7173519
"149",142231627,15539266,4301784
"150",143043360,15383873,7658766
"151",140123153,15230035,0282178
"152",139082297,15077734,6779356
"153",139280677,14926957,3311563
"154",139045854,14777687,7578447
"155",139040920,14629910,8802663
"156",138969235,14483611,7714636
"157",139745492,14338775,653749
"158",139400649,14195387,8972115
"159",140828351,14053434,0182394
"160",139401300,13912899,678057
