"","bestCostByT","temperatures"
"1",139307574,68773592,745
"2",139420316,68085856,81755
"3",138963364,67404998,2493745
"4",140878435,66730948,2668808
"5",139301918,66063638,784212
"6",139006606,65403002,3963698
"7",139354149,64748972,3724061
"8",139968469,64101482,6486821
"9",138963341,63460467,8221953
"10",138950496,62825863,1439733
"11",139030688,62197604,5125336
"12",139469700,61575628,4674082
"13",139010801,60959872,1827342
"14",143534565,60350273,4609068
"15",139100756,59746770,7262977
"16",140925065,59149303,0190348
"17",139046352,58557809,9888444
"18",138989657,57972231,888956
"19",139880334,57392509,5700664
"20",139010087,56818584,4743657
"21",139438196,56250398,6296221
"22",138973241,55687894,6433259
"23",139053202,55131015,6968926
"24",140880234,54579705,5399237
"25",143980453,54033908,4845244
"26",139213645,53493569,3996792
"27",139644057,52958633,7056824
"28",139031367,52429047,3686256
"29",139073161,51904756,8949393
"30",138977685,51385709,3259899
"31",139078131,50871852,23273
"32",140962908,50363133,7104027
"33",141048049,49859502,3732987
"34",139941537,49360907,3495657
"35",140695167,48867298,27607
"36",140237688,48378625,2933093
"37",139105327,47894839,0403763
"38",143778001,47415890,6499725
"39",139234927,46941731,7434728
"40",138856175,46472314,426038
"41",139378868,46007591,2817777
"42",140334643,45547515,3689599
"43",138928477,45092040,2152703
"44",138591641,44641119,8131176
"45",139500746,44194708,6149864
"46",138951683,43752761,5288365
"47",139009647,43315233,9135482
"48",138951659,42882081,5744127
"49",141402113,42453260,7586686
"50",141693471,42028728,1510819
"51",141760592,41608440,869571
"52",140519619,41192356,4608753
"53",140385007,40780432,8962666
"54",138760890,40372628,5673039
"55",139877518,39968902,2816309
"56",139177738,39569213,2588146
"57",139582946,39173521,1262264
"58",139138338,38781785,9149642
"59",138748545,38393968,0558145
"60",139178319,38010028,3752564
"61",139901546,37629928,0915038
"62",138948378,37253628,8105888
"63",139776347,36881092,5224829
"64",140345492,36512281,5972581
"65",138998223,36147158,7812855
"66",139614256,35785687,1934726
"67",139168083,35427830,3215379
"68",139113213,35073552,0183225
"69",139214890,34722816,4981393
"70",142819557,34375588,3331579
"71",139732774,34031832,4498263
"72",139120082,33691514,125328
"73",138378346,33354598,9840748
"74",141156623,33021052,994234
"75",139849294,32690842,4642917
"76",138044988,32363934,0396488
"77",138985251,32040294,6992523
"78",141563481,31719891,7522597
"79",139673256,31402692,8347371
"80",141558025,31088665,9063898
"81",139080007,30777779,2473259
"82",139125366,30470001,4548526
"83",139833136,30165301,4403041
"84",139527688,29863648,425901
"85",139155743,29565011,941642
