"","bestCostByT","temperatures"
"1",148967367,950000
"2",149057656,902500
"3",148861589,857375
"4",149031618,814506,25
"5",148756243,773780,9375
"6",147186171,735091,890625
"7",149095717,698337,29609375
"8",148678490,663420,431289062
"9",148914241,630249,409724609
"10",149218768,598736,939238379
"11",148753413,568800,09227646
"12",148679044,540360,087662637
"13",148838674,513342,083279505
"14",148915668,487674,97911553
"15",149041100,463291,230159753
"16",148470469,440126,668651765
"17",148985404,418120,335219177
"18",148720289,397214,318458218
"19",148619405,377353,602535307
"20",147363522,358485,922408542
"21",148713201,340561,626288115
"22",148279928,323533,544973709
"23",148719998,307356,867725024
"24",148940680,291989,024338772
"25",148167373,277389,573121834
"26",148167373,263520,094465742
"27",147086263,250344,089742455
"28",147086263,237826,885255332
"29",147086263,225935,540992566
"30",147086263,214638,763942937
"31",147086263,203906,82574579
"32",147086263,193711,484458501
"33",147086263,184025,910235576
"34",147086263,174824,614723797
"35",147086263,166083,383987607
"36",147086263,157779,214788227
"37",147086263,149890,254048815
"38",147086263,142395,741346375
"39",147086263,135275,954279056
"40",147086263,128512,156565103
"41",147086263,122086,548736848
"42",147086263,115982,221300006
"43",147086263,110183,110235005
"44",147086263,104673,954723255
"45",147086263,99440,2569870922
