"","bestCostByT","temperatures"
"1",139044083,62521447,95
"2",139988506,56269303,155
"3",139064240,50642372,8395
"4",141288879,45578135,55555
"5",139144730,41020321,999995
"6",139540612,36918289,7999955
"7",139004567,33226460,819996
"8",139612645,29903814,7379964
"9",143294248,26913433,2641967
"10",138964251,24222089,9377771
"11",139094950,21799880,9439994
"12",138986763,19619892,8495994
"13",139597166,17657903,5646395
"14",138964914,15892113,2081755
"15",140657275,14302901,887358
"16",138964153,12872611,6986222
"17",140100014,11585350,52876
"18",139122938,10426815,475884
"19",139103147,9384133,92829557
"20",139023910,8445720,53546601
"21",139866951,7601148,48191941
"22",138958387,6841033,63372747
"23",139345502,6156930,27035472
"24",140551119,5541237,24331925
"25",139171554,4987113,51898733
"26",139514186,4488402,16708859
"27",139065273,4039561,95037973
"28",139222392,3635605,75534176
"29",141899377,3272045,17980758
"30",138994473,2944840,66182683
"31",139876887,2650356,59564414
"32",139236975,2385320,93607973
"33",140352075,2146788,84247176
"34",138990943,1932109,95822458
"35",139119963,1738898,96240212
"36",138959843,1565009,06616191
"37",139575187,1408508,15954572
"38",140058646,1267657,34359115
"39",139466309,1140891,60923203
"40",139322492,1026802,44830883
"41",140615961,924122,203477947
"42",139287334,831709,983130152
"43",139470112,748538,984817137
"44",139240698,673685,086335423
"45",139064952,606316,577701881
"46",139427868,545684,919931693
"47",139016454,491116,427938524
"48",138971405,442004,785144671
"49",139283532,397804,306630204
"50",138515033,358023,875967184
"51",138986442,322221,488370465
"52",138038803,289999,339533419
"53",138038803,260999,405580077
"54",138038803,234899,465022069
"55",138038803,211409,518519862
"56",138038803,190268,566667876
"57",138038803,171241,710001088
"58",138038803,154117,53900098
"59",138038803,138705,785100882
"60",138038803,124835,206590793
"61",138038803,112351,685931714
"62",138038803,101116,517338543
"63",138038803,91004,8656046884
"64",138038803,81904,3790442196
"65",138038803,73713,9411397977
"66",138038803,66342,5470258179
"67",138038803,59708,2923232361
"68",138038803,53737,4630909125
"69",138038803,48363,7167818212
"70",138038803,43527,3451036391
"71",138038803,39174,6105932752
"72",138038803,35257,1495339477
"73",138038803,31731,4345805529
"74",138038803,28558,2911224976
"75",138038803,25702,4620102479
"76",138038803,23132,2158092231
"77",138038803,20818,9942283008
"78",138038803,18737,0948054707
"79",138038803,16863,3853249236
"80",138038803,15177,0467924313
"81",138038803,13659,3421131881
"82",138038803,12293,4079018693
"83",138038803,11064,0671116824
"84",138038803,9957,66040051415
"85",138038803,8961,89436046274
"86",138038803,8065,70492441646
"87",138038803,7259,13443197482
"88",138038803,6533,22098877734
"89",138038803,5879,8988898996
"90",138038803,5291,90900090964
"91",138038803,4762,71810081868
"92",138038803,4286,44629073681
"93",138038803,3857,80166166313
"94",138038803,3472,02149549682
"95",138038803,3124,81934594714
"96",138038803,2812,33741135242
"97",138038803,2531,10367021718
"98",138038803,2277,99330319546
"99",138038803,2050,19397287592
"100",138038803,1845,17457558832
"101",138038803,1660,65711802949
"102",138038803,1494,59140622654
"103",138038803,1345,13226560389
"104",138038803,1210,6190390435
"105",138038803,1089,55713513915
"106",138038803,980,601421625234
"107",138038803,882,541279462711
"108",138038803,794,28715151644
"109",138038803,714,858436364796
"110",138038803,643,372592728316
"111",138038803,579,035333455485
"112",138038803,521,131800109936
"113",138038803,469,018620098943
"114",138038803,422,116758089048
"115",138038803,379,905082280144
"116",138038803,341,914574052129
"117",138038803,307,723116646916
"118",138038803,276,950804982225
"119",138038803,249,255724484002
"120",138038803,224,330152035602
"121",138038803,201,897136832042
"122",138038803,181,707423148838
"123",138038803,163,536680833954
"124",138038803,147,183012750558
"125",138038803,132,464711475503
"126",138038803,119,218240327952
"127",138038803,107,296416295157
"128",138038803,96,5667746656414
"129",138038803,86,9100971990773
"130",138038803,78,2190874791696
"131",138038803,70,3971787312526
"132",138038803,63,3574608581273
"133",138038803,57,0217147723146
"134",138038803,51,3195432950832
"135",138038803,46,1875889655748
"136",138038803,41,5688300690174
"137",138038803,37,4119470621156
"138",138038803,33,6707523559041
"139",138038803,30,3036771203137
"140",138038803,27,2733094082823
"141",138038803,24,5459784674541
"142",138038803,22,0913806207087
"143",138038803,19,8822425586378
"144",138038803,17,894018302774
"145",138038803,16,1046164724966
"146",138038803,14,494154825247
"147",138038803,13,0447393427223
"148",138038803,11,74026540845
"149",138038803,10,566238867605
"150",138038803,9,50961498084453
