"","bestCostByT","temperatures"
"1",139011883,65994861,725
"2",143242016,62695118,63875
"3",139178589,59560362,7068125
"4",140064949,56582344,5714719
"5",141980762,53753227,3428983
"6",138939989,51065565,9757534
"7",138931923,48512287,6769657
"8",138987223,46086673,2931174
"9",139052666,43782339,6284615
"10",140436475,41593222,6470384
"11",138962981,39513561,5146865
"12",138972426,37537883,4389522
"13",140278331,35660989,2670046
"14",143148912,33877939,8036544
"15",138974896,32184042,8134716
"16",139813746,30574840,672798
"17",140815785,29046098,6391581
"18",138979321,27593793,7072002
"19",139389323,26214104,0218402
"20",143316209,24903398,8207482
"21",139823961,23658228,8797108
"22",138755944,22475317,4357253
"23",138937528,21351551,563939
"24",138328700,20283973,985742
"25",139618692,19269775,2864549
"26",139420795,18306286,5221322
"27",140509584,17390972,1960256
"28",138900989,16521423,5862243
"29",139271785,15695352,4069131
"30",139944696,14910584,7865674
"31",140255272,14165055,5472391
"32",139499531,13456802,7698771
"33",139846081,12783962,6313832
"34",139753196,12144764,4998141
"35",140988961,11537526,2748234
"36",140670191,10960649,9610822
"37",139517602,10412617,4630281
"38",140551066,9891986,58987669
"39",140978329,9397387,26038286
"40",139890943,8927517,89736371
"41",140668625,8481142,00249553
"42",139102352,8057084,90237075
"43",138947287,7654230,65725221
"44",138987165,7271519,1243896
"45",142829952,6907943,16817012
"46",139063146,6562546,00976162
"47",139072661,6234418,70927353
"48",141288052,5922697,77380986
"49",140275655,5626562,88511936
"50",138949981,5345234,7408634
"51",139071763,5077973,00382023
"52",138948123,4824074,35362921
"53",139203644,4582870,63594775
"54",139959915,4353727,10415037
"55",138960386,4136040,74894285
"56",139209742,3929238,7114957
"57",139390039,3732776,77592092
"58",140002227,3546137,93712487
"59",146977565,3368831,04026863
"60",138869603,3200389,4882552
"61",139763151,3040370,01384244
"62",139480945,2888351,51315031
"63",140818149,2743933,9374928
"64",139131829,2606737,24061816
"65",142904037,2476400,37858725
"66",138965405,2352580,35965789
"67",140766937,2234951,34167499
"68",139858436,2123203,77459124
"69",139480584,2017043,58586168
"70",139192668,1916191,4065686
"71",138925921,1820381,83624017
"72",138999529,1729362,74442816
"73",138945335,1642894,60720675
"74",139635132,1560749,87684641
"75",138589565,1482712,38300409
"76",139919020,1408576,76385389
"77",138936551,1338147,92566119
"78",139294394,1271240,52937813
"79",139679099,1207678,50290923
"80",139033875,1147294,57776377
"81",139070615,1089929,84887558
"82",139110258,1035433,3564318
"83",139742825,983661,688610208
"84",139070054,934478,604179698
"85",139425188,887754,673970713
"86",138955168,843366,940272177
"87",139168872,801198,593258568
"88",139150379,761138,66359564
"89",139125505,723081,730415858
"90",138978871,686927,643895065
"91",139648904,652581,261700312
"92",138959113,619952,198615296
"93",139361608,588954,588684531
"94",139094893,559506,859250305
"95",138943395,531531,516287789
"96",139117736,504954,9404734
"97",140015323,479707,19344973
"98",138937652,455721,833777243
"99",139999321,432935,742088381
"100",138936545,411288,954983962
"101",139011490,390724,507234764
"102",139146967,371188,281873026
"103",139566572,352628,867779374
"104",139017245,334997,424390406
"105",139318639,318247,553170885
"106",138968633,302335,175512341
"107",138942011,287218,416736724
"108",138942011,272857,495899888
"109",139500034,259214,621104893
"110",139003079,246253,890049649
"111",138758270,233941,195547166
"112",139027750,222244,135769808
"113",137932256,211131,928981318
"114",139008942,200575,332532252
"115",139093640,190546,565905639
"116",138986027,181019,237610357
"117",138936551,171968,275729839
"118",138950779,163369,861943347
"119",138839731,155201,36884618
"120",138839731,147441,300403871
"121",138835157,140069,235383677
"122",139194149,133065,773614493
"123",139027719,126412,484933769
"124",139076282,120091,86068708
"125",138939326,114087,267652726
"126",138939326,108382,90427009
"127",138963411,102963,759056585
"128",138957841,97815,5711037562
"129",138937528,92924,7925485684
"130",138976534,88278,55292114
"131",138961709,83864,625275083
"132",138957222,79671,3940113288
"133",138584857,75687,8243107624
"134",138584857,71903,4330952242
"135",138584857,68308,261440463
"136",138584857,64892,8483684399
"137",138584857,61648,2059500179
"138",138584857,58565,795652517
"139",138584857,55637,5058698911
"140",138584857,52855,6305763966
"141",138584857,50212,8490475767
"142",138584857,47702,2065951979
"143",138584857,45317,096265438
"144",138584857,43051,2414521661
"145",138584857,40898,6793795578
"146",138584857,38853,7454105799
"147",138584857,36911,0581400509
"148",138584857,35065,5052330484
"149",138584857,33312,2299713959
"150",138584857,31646,6184728261
"151",138584857,30064,2875491848
"152",138584857,28561,0731717256
"153",138584857,27133,0195131393
"154",138584857,25776,3685374823
"155",138584857,24487,5501106082
"156",138584857,23263,1726050778
"157",138261811,22100,0139748239
"158",138261811,20995,0132760827
"159",138261811,19945,2626122786
"160",138261811,18947,9994816647
"161",138261811,18000,5995075814
"162",138261811,17100,5695322023
"163",138261811,16245,5410555922
"164",138261811,15433,2640028126
"165",138261811,14661,600802672
"166",138261811,13928,5207625384
"167",138261811,13232,0947244115
"168",138261811,12570,4899881909
"169",138261811,11941,9654887813
"170",138261811,11344,8672143423
"171",138261811,10777,6238536252
"172",138261811,10238,7426609439
"173",138261811,9726,80552789671
