"","bestCostByT","temperatures"
"1",196867937,9e+05
"2",196932395,810000
"3",196597244,729000
"4",196451334,656100
"5",198304336,590490
"6",196607399,531441
"7",197161038,478296,9
"8",197096395,430467,21
"9",196680109,387420,489
"10",196729069,348678,4401
"11",196659240,313810,59609
"12",196627686,282429,536481
"13",196596020,254186,5828329
"14",196760116,228767,92454961
"15",196643342,205891,132094649
"16",196575244,185302,018885184
"17",196636464,166771,816996666
"18",196412105,150094,635296999
"19",196592857,135085,171767299
"20",196205600,121576,654590569
"21",196205600,109418,989131512
"22",196205600,98477,0902183612
"23",196205600,88629,381196525
"24",195462622,79766,4430768725
"25",195462622,71789,7987691853
"26",195462622,64610,8188922668
"27",195462622,58149,7370030401
"28",195462622,52334,7633027361
"29",195462622,47101,2869724625
"30",195462622,42391,1582752162
"31",195462622,38152,0424476946
"32",194505903,34336,8382029251
"33",194505903,30903,1543826326
"34",194505903,27812,8389443694
"35",194505903,25031,5550499324
"36",194505903,22528,3995449392
"37",194505903,20275,5595904453
"38",194505903,18248,0036314007
"39",194505903,16423,2032682607
"40",194505903,14780,8829414346
"41",194505903,13302,7946472911
"42",194505903,11972,515182562
"43",194505903,10775,2636643058
"44",194505903,9697,73729787524
