"","bestCostByT","temperatures"
"1",6708097873,990000
"2",6708097873,980100
"3",6708097873,970299
"4",6670440080,960596,01
"5",6670440080,950990,0499
"6",6591858456,941480,149401
"7",6591858456,932065,34790699
"8",6591858456,922744,69442792
"9",6591858456,913517,247483641
"10",6591858456,904382,075008804
"11",6591858456,895338,254258716
"12",6591858456,886384,871716129
"13",6591858456,877521,022998968
"14",6591858456,868745,812768978
"15",6591858456,860058,354641288
"16",6591858456,851457,771094875
"17",6591858456,842943,193383927
"18",6591858456,834513,761450087
"19",6591858456,826168,623835587
"20",6591858456,817906,937597231
"21",6591858456,809727,868221259
"22",6591858456,801630,589539046
"23",6591858456,793614,283643655
"24",6591858456,785678,140807219
"25",6591858456,777821,359399147
"26",6591858456,770043,145805155
"27",6591858456,762342,714347104
"28",6591858456,754719,287203633
"29",6591858456,747172,094331596
"30",6591858456,739700,37338828
"31",6591858456,732303,369654397
"32",6591858456,724980,335957853
"33",6591858456,717730,532598275
"34",6591858456,710553,227272292
"35",6591858456,703447,694999569
"36",6591858456,696413,218049573
"37",6591858456,689449,085869078
"38",6591858456,682554,595010387
"39",6591858456,675729,049060283
"40",6591858456,668971,75856968
"41",6591858456,662282,040983983
"42",6591858456,655659,220574143
"43",6591858456,649102,628368402
"44",6591858456,642611,602084718
"45",6591858456,636185,486063871
"46",6591858456,629823,631203232
"47",6591858456,623525,3948912
"48",6591858456,617290,140942288
"49",6591858456,611117,239532865
"50",6591858456,605006,067137536
"51",6591858456,598956,006466161
"52",6591858456,592966,446401499
"53",6591858456,587036,781937484
"54",6591858456,581166,414118109
"55",6578159741,575354,749976928
"56",6578159741,569601,202477159
"57",6578159741,563905,190452387
"58",6578159741,558266,138547863
"59",6578159741,552683,477162385
"60",6578159741,547156,642390761
"61",6578159741,541685,075966853
"62",6578159741,536268,225207185
"63",6578159741,530905,542955113
"64",6578159741,525596,487525562
"65",6578159741,520340,522650306
"66",6578159741,515137,117423803
"67",6578159741,509985,746249565
"68",6578159741,504885,888787069
"69",6578159741,499837,029899199
"70",6578159741,494838,659600207
"71",6578159741,489890,273004205
"72",6578159741,484991,370274163
"73",6578159741,480141,456571421
"74",6578159741,475340,042005707
"75",6578159741,470586,64158565
"76",6578159741,465880,775169793
"77",6578159741,461221,967418095
"78",6578159741,456609,747743914
"79",6578159741,452043,650266475
"80",6578159741,447523,21376381
