"","bestCostByT","temperatures"
"1",139285592,68773592,745
"2",143633828,68085856,81755
"3",138980301,67404998,2493745
"4",138966606,66730948,2668808
"5",138964025,66063638,784212
"6",138383390,65403002,3963698
"7",144122217,64748972,3724061
"8",139663406,64101482,6486821
"9",142836868,63460467,8221953
"10",139561500,62825863,1439733
"11",139389847,62197604,5125336
"12",141098191,61575628,4674082
"13",139915235,60959872,1827342
"14",139810867,60350273,4609068
"15",139110087,59746770,7262977
"16",139479267,59149303,0190348
"17",140644078,58557809,9888444
"18",139838887,57972231,888956
"19",138936551,57392509,5700664
"20",139286274,56818584,4743657
"21",139535822,56250398,6296221
"22",138991267,55687894,6433259
"23",139061285,55131015,6968926
"24",139436351,54579705,5399237
"25",139257588,54033908,4845244
"26",140611365,53493569,3996792
"27",139064697,52958633,7056824
"28",139751867,52429047,3686256
"29",139650910,51904756,8949393
"30",138973421,51385709,3259899
"31",139206458,50871852,23273
"32",140950163,50363133,7104027
"33",139773295,49859502,3732987
"34",139723102,49360907,3495657
"35",138937586,48867298,27607
"36",141195267,48378625,2933093
"37",139053026,47894839,0403763
"38",139459677,47415890,6499725
"39",138974371,46941731,7434728
"40",139966085,46472314,426038
"41",139504985,46007591,2817777
"42",138950253,45547515,3689599
"43",139043095,45092040,2152703
"44",140946779,44641119,8131176
"45",141035488,44194708,6149864
"46",138984064,43752761,5288365
"47",138955440,43315233,9135482
"48",139073674,42882081,5744127
"49",139341881,42453260,7586686
"50",138993575,42028728,1510819
"51",139525131,41608440,869571
"52",142119556,41192356,4608753
"53",139039679,40780432,8962666
"54",139544797,40372628,5673039
"55",139192979,39968902,2816309
"56",139972581,39569213,2588146
"57",138977483,39173521,1262264
"58",139043625,38781785,9149642
"59",139083804,38393968,0558145
"60",140216902,38010028,3752564
"61",140596458,37629928,0915038
"62",139076007,37253628,8105888
"63",139245299,36881092,5224829
"64",139049930,36512281,5972581
"65",138971997,36147158,7812855
"66",139385667,35785687,1934726
"67",141982137,35427830,3215379
"68",140711729,35073552,0183225
"69",139685216,34722816,4981393
"70",139006052,34375588,3331579
"71",139442632,34031832,4498263
"72",139123581,33691514,125328
"73",138692757,33354598,9840748
"74",140548045,33021052,994234
"75",138948983,32690842,4642917
"76",139188084,32363934,0396488
"77",139780452,32040294,6992523
"78",140200666,31719891,7522597
"79",139001437,31402692,8347371
"80",141189294,31088665,9063898
"81",139040800,30777779,2473259
"82",139163858,30470001,4548526
