"","bestCostByT","temperatures"
"1",139384009,62521447,95
"2",138968035,56269303,155
"3",139004169,50642372,8395
"4",140730544,45578135,55555
"5",140764480,41020321,999995
"6",139390466,36918289,7999955
"7",139181135,33226460,819996
"8",138987701,29903814,7379964
"9",139518987,26913433,2641967
"10",139372413,24222089,9377771
"11",141118426,21799880,9439994
"12",139228198,19619892,8495994
"13",139786150,17657903,5646395
"14",139031054,15892113,2081755
"15",138910312,14302901,887358
"16",139001332,12872611,6986222
"17",139035725,11585350,52876
"18",139010250,10426815,475884
"19",141465461,9384133,92829557
"20",139292265,8445720,53546601
"21",138979116,7601148,48191941
"22",138982739,6841033,63372747
"23",143036441,6156930,27035472
"24",139415347,5541237,24331925
"25",138947088,4987113,51898733
"26",139050243,4488402,16708859
"27",139508406,4039561,95037973
"28",139900821,3635605,75534176
"29",139236088,3272045,17980758
"30",138952487,2944840,66182683
"31",140872331,2650356,59564414
"32",141452103,2385320,93607973
"33",141038393,2146788,84247176
"34",139143185,1932109,95822458
"35",139148326,1738898,96240212
"36",139601714,1565009,06616191
"37",140037348,1408508,15954572
"38",139013302,1267657,34359115
"39",140555922,1140891,60923203
"40",138955645,1026802,44830883
"41",140047824,924122,203477947
"42",139374857,831709,983130152
"43",140342162,748538,984817137
"44",138938677,673685,086335423
"45",139030311,606316,577701881
"46",138975031,545684,919931693
"47",138805606,491116,427938524
"48",138917029,442004,785144671
"49",138900557,397804,306630204
"50",139763240,358023,875967184
"51",138990201,322221,488370465
"52",137643191,289999,339533419
"53",137643191,260999,405580077
"54",137643191,234899,465022069
"55",137643191,211409,518519862
"56",137643191,190268,566667876
"57",137643191,171241,710001088
"58",137643191,154117,53900098
"59",137643191,138705,785100882
"60",137643191,124835,206590793
"61",137643191,112351,685931714
"62",137643191,101116,517338543
"63",137643191,91004,8656046884
"64",137643191,81904,3790442196
"65",137643191,73713,9411397977
"66",137643191,66342,5470258179
"67",137643191,59708,2923232361
"68",137643191,53737,4630909125
"69",137643191,48363,7167818212
"70",137643191,43527,3451036391
"71",137643191,39174,6105932752
"72",137643191,35257,1495339477
"73",137643191,31731,4345805529
"74",137643191,28558,2911224976
"75",137643191,25702,4620102479
"76",137643191,23132,2158092231
"77",137643191,20818,9942283008
"78",137643191,18737,0948054707
"79",137643191,16863,3853249236
"80",137643191,15177,0467924313
"81",137643191,13659,3421131881
"82",137643191,12293,4079018693
"83",137643191,11064,0671116824
"84",137643191,9957,66040051415
"85",137643191,8961,89436046274
"86",137643191,8065,70492441646
"87",137643191,7259,13443197482
"88",137643191,6533,22098877734
"89",137643191,5879,8988898996
"90",137643191,5291,90900090964
"91",137643191,4762,71810081868
"92",137643191,4286,44629073681
"93",137643191,3857,80166166313
"94",137643191,3472,02149549682
"95",137643191,3124,81934594714
"96",137643191,2812,33741135242
"97",137643191,2531,10367021718
"98",137643191,2277,99330319546
"99",137643191,2050,19397287592
"100",137643191,1845,17457558832
"101",137643191,1660,65711802949
"102",137643191,1494,59140622654
"103",137643191,1345,13226560389
"104",137643191,1210,6190390435
"105",137643191,1089,55713513915
"106",137643191,980,601421625234
