"","costs","x"
"1",196669324,1
"2",196669324,2
"3",196669324,3
"4",196669324,4
"5",196795038,5
"6",196795038,6
"7",196404710,7
"8",196404710,8
"9",197115510,9
"10",196648278,10
"11",196648278,11
"12",196694835,12
"13",196694835,13
"14",196689052,14
"15",196734930,15
"16",197710322,16
"17",197637195,17
"18",197115069,18
"19",197260389,19
"20",196737400,20
"21",196737400,21
"22",196548253,22
"23",196708781,23
"24",196708781,24
"25",196679956,25
"26",196679956,26
"27",196924678,27
"28",196924678,28
"29",196668821,29
"30",196668821,30
"31",196733144,31
"32",196733144,32
"33",196733144,33
"34",196733144,34
"35",197065404,35
"36",197008091,36
"37",197008091,37
"38",195570563,38
"39",195570563,39
"40",195570563,40
"41",195570563,41
"42",195570563,42
"43",195570563,43
"44",195570563,44
"45",195570563,45
"46",196847907,46
"47",196584821,47
"48",196648490,48
"49",197627643,49
"50",197169536,50
"51",197169536,51
"52",196713984,52
"53",196609120,53
"54",196609120,54
"55",196609120,55
"56",196609120,56
"57",196672134,57
"58",197417275,58
"59",196652690,59
"60",196582504,60
"61",196582504,61
"62",198728935,62
"63",196942310,63
"64",196512121,64
"65",197176940,65
"66",197743575,66
"67",196592228,67
"68",196717978,68
"69",196590390,69
"70",196590390,70
"71",196590390,71
"72",196590390,72
"73",196560471,73
"74",196560471,74
"75",196560471,75
"76",196560471,76
"77",196814052,77
"78",196814052,78
"79",196814052,79
"80",196814052,80
"81",197388214,81
"82",197388214,82
"83",196559844,83
"84",196674269,84
"85",196379532,85
"86",196379532,86
"87",196379532,87
"88",197885012,88
"89",196601749,89
"90",196601749,90
"91",196601749,91
"92",196620978,92
"93",197845722,93
"94",198055339,94
"95",196855941,95
"96",196855941,96
"97",196855941,97
"98",196855941,98
"99",196855941,99
"100",197286445,100
"101",196730001,101
"102",196576096,102
"103",196816155,103
"104",197660673,104
"105",197276144,105
"106",198218469,106
"107",199244368,107
"108",197205797,108
"109",197080471,109
"110",196648211,110
"111",196648211,111
"112",196648211,112
"113",197251704,113
"114",197251704,114
"115",197425307,115
