"","costs","x"
"1",149181572,1
"2",149181572,2
"3",149181572,3
"4",149271577,4
"5",148869069,5
"6",148755801,6
"7",151475741,7
"8",151985869,8
"9",148728013,9
"10",152873715,10
"11",149229981,11
"12",148851494,12
"13",150088768,13
"14",148988819,14
"15",149629757,15
"16",148747768,16
"17",149042764,17
"18",149475851,18
"19",156524531,19
"20",153425451,20
"21",155020730,21
"22",149341720,22
"23",149341720,23
"24",149523507,24
"25",149584697,25
"26",149676656,26
"27",148763363,27
"28",148763363,28
"29",148763363,29
"30",149784262,30
"31",155097350,31
"32",148792707,32
"33",148155271,33
"34",148155271,34
"35",149308327,35
"36",150900801,36
"37",148822446,37
"38",151868922,38
"39",151868922,39
"40",152677302,40
"41",148795079,41
"42",150055337,42
"43",151957332,43
"44",149270256,44
"45",151524590,45
"46",148710796,46
"47",148845679,47
"48",150071645,48
"49",148773525,49
"50",149929059,50
"51",149110376,51
"52",149233935,52
"53",148713179,53
"54",150283984,54
"55",148807680,55
"56",149361666,56
"57",152902204,57
"58",148703719,58
"59",149793785,59
"60",149090451,60
"61",148809951,61
"62",151045125,62
"63",150514587,63
"64",150958309,64
"65",150412795,65
"66",152213984,66
"67",148780199,67
"68",149871273,68
"69",149871273,69
"70",148739562,70
"71",156453741,71
"72",151474102,72
"73",151831308,73
"74",152262014,74
"75",148500219,75
"76",149749061,76
"77",149795973,77
"78",152244364,78
"79",148688231,79
"80",148662941,80
"81",149223932,81
"82",150168097,82
"83",149921297,83
"84",151711095,84
"85",153523506,85
"86",148866387,86
"87",148742328,87
"88",148742328,88
"89",153314593,89
"90",149382769,90
"91",148954517,91
"92",148954517,92
"93",151931493,93
"94",148755237,94
"95",149008068,95
"96",152099704,96
"97",148747213,97
"98",149590545,98
"99",149590545,99
"100",151448607,100
"101",149757845,101
"102",148730472,102
"103",150461013,103
"104",149371382,104
"105",147830157,105
"106",149179267,106
"107",151434723,107
"108",149703500,108
"109",151194144,109
"110",153457507,110
"111",148897540,111
"112",152630542,112
"113",150775420,113
"114",150901703,114
"115",149432510,115
"116",153488078,116
"117",150077869,117
"118",151963458,118
"119",152846489,119
"120",153364992,120
"121",149249391,121
"122",149156462,122
"123",150530507,123
"124",148728957,124
"125",150522251,125
"126",150069282,126
"127",150069282,127
"128",148778106,128
"129",150717107,129
"130",154033532,130
"131",148706988,131
"132",149029316,132
"133",149269092,133
"134",148758089,134
"135",150550872,135
"136",149256447,136
"137",152645245,137
"138",149411816,138
"139",149411816,139
"140",148817325,140
"141",148727584,141
"142",151757194,142
"143",148726925,143
"144",149650837,144
"145",149688952,145
"146",150009303,146
"147",149659760,147
"148",149341278,148
"149",149341278,149
"150",149146484,150
"151",151002547,151
"152",149947354,152
"153",148577786,153
"154",157309559,154
"155",154573535,155
"156",156285276,156
"157",148784195,157
"158",149628637,158
"159",149023851,159
"160",149081617,160
"161",152561913,161
"162",152441125,162
"163",152185020,163
"164",148723534,164
"165",149210440,165
"166",149435728,166
"167",150311434,167
"168",151019171,168
"169",155851875,169
"170",152227137,170
"171",150004946,171
"172",152124203,172
"173",148463047,173
"174",150768544,174
"175",150533875,175
"176",149545291,176
"177",151515756,177
"178",150980988,178
"179",148708316,179
"180",149399020,180
"181",149399020,181
"182",149008797,182
"183",148776653,183
"184",153713168,184
"185",150494989,185
"186",149754520,186
"187",150648220,187
"188",148644517,188
"189",149803632,189
"190",149315703,190
"191",149180463,191
"192",152957393,192
"193",153400545,193
"194",149068715,194
"195",149068715,195
"196",149594478,196
"197",151381996,197
"198",149024743,198
"199",149892174,199
"200",149176241,200
"201",153470086,201
"202",152547902,202
"203",151070694,203
"204",149918812,204
"205",156190206,205
"206",148953352,206
"207",149520967,207
"208",149462154,208
"209",150780346,209
"210",152356902,210
"211",150123262,211
"212",150123262,212
"213",154293771,213
"214",152024696,214
"215",149477874,215
"216",153363444,216
"217",148530405,217
"218",150590381,218
"219",151673985,219
"220",151673985,220
"221",149009307,221
"222",148804813,222
"223",148933698,223
"224",148535041,224
"225",148535041,225
"226",148653311,226
"227",148653311,227
"228",148839224,228
"229",148783540,229
"230",151496155,230
"231",150011076,231
"232",150011076,232
"233",149430075,233
"234",149402429,234
"235",149522987,235
"236",151767073,236
"237",149770991,237
"238",148775928,238
"239",148775928,239
"240",148694466,240
"241",148694466,241
"242",148766644,242
"243",150408598,243
"244",148870381,244
"245",155922617,245
"246",153428548,246
"247",151998254,247
"248",149126886,248
"249",153163212,249
"250",149119141,250
"251",148882409,251
"252",153243354,252
"253",152824003,253
"254",152537538,254
"255",149097329,255
"256",149212632,256
"257",148989000,257
"258",149052889,258
"259",148326953,259
"260",153903818,260
"261",149897672,261
"262",148826790,262
"263",149065350,263
"264",150513059,264
"265",150513059,265
"266",149970715,266
"267",150460566,267
"268",151388662,268
"269",150038273,269
"270",150229041,270
"271",152098825,271
"272",148923164,272
"273",148923388,273
"274",152524003,274
"275",149085999,275
"276",150053287,276
"277",149578815,277
"278",148789803,278
"279",150993257,279
"280",148708576,280
"281",150421873,281
"282",150471039,282
"283",148851377,283
"284",159602291,284
"285",149943257,285
"286",149943257,286
"287",149354908,287
"288",151125879,288
"289",148975379,289
"290",150933354,290
"291",150276397,291
"292",149722988,292
"293",149893457,293
"294",148923652,294
"295",149647535,295
"296",149143869,296
"297",150248791,297
"298",151705530,298
"299",152407735,299
"300",151234706,300
"301",151234706,301
"302",149216908,302
"303",148940914,303
"304",149751132,304
"305",149402611,305
"306",149402611,306
"307",149402611,307
"308",149470857,308
"309",151800465,309
"310",148965353,310
"311",151686888,311
"312",152279128,312
"313",153799825,313
"314",148953514,314
"315",148799048,315
"316",155693143,316
"317",149287605,317
"318",149287605,318
"319",149287605,319
"320",150879981,320
"321",152179948,321
"322",152461336,322
"323",148814120,323
"324",148814120,324
"325",148979298,325
"326",148979298,326
"327",155448670,327
"328",148710742,328
"329",148947910,329
"330",149162108,330
"331",148435132,331
"332",150966225,332
"333",148763386,333
"334",150137091,334
"335",149634238,335
"336",150038334,336
"337",149479347,337
"338",150726367,338
"339",149622739,339
"340",149622739,340
"341",151989078,341
"342",156698814,342
"343",148718892,343
"344",149683311,344
"345",149698153,345
"346",149444974,346
"347",150039155,347
"348",149310200,348
"349",155730144,349
"350",150495089,350
"351",149120475,351
"352",151820326,352
"353",149392565,353
"354",149453466,354
"355",152271661,355
"356",150793603,356
"357",154125267,357
"358",150993206,358
"359",153200316,359
"360",151980651,360
"361",152055600,361
"362",149555560,362
"363",150026457,363
"364",151303572,364
"365",153041874,365
"366",149307236,366
"367",152667334,367
"368",150518743,368
"369",149283733,369
"370",149283733,370
"371",149121179,371
"372",151060846,372
"373",149347286,373
"374",148903071,374
"375",151611941,375
"376",149205969,376
"377",153716209,377
"378",157298268,378
"379",149127241,379
"380",149098089,380
"381",152672663,381
"382",150270952,382
"383",150662548,383
"384",149440794,384
"385",148836080,385
"386",151195033,386
"387",148867405,387
"388",148730445,388
"389",158895804,389
"390",151508935,390
"391",155594978,391
"392",149815861,392
"393",149815861,393
"394",149407459,394
"395",148905440,395
"396",151893979,396
"397",148806694,397
"398",151937801,398
"399",149758934,399
"400",148511893,400
"401",148511893,401
"402",148660211,402
"403",150159042,403
"404",149042862,404
"405",152145126,405
"406",150628754,406
"407",157960835,407
"408",148387801,408
"409",151296603,409
"410",148711868,410
"411",154587965,411
"412",152246073,412
"413",150439009,413
"414",149864328,414
"415",155342695,415
"416",157185665,416
"417",148789959,417
"418",156169999,418
"419",150173215,419
"420",150173215,420
"421",150173215,421
"422",148952927,422
"423",148824859,423
"424",149513644,424
"425",149513644,425
"426",149513644,426
"427",152500256,427
"428",149646626,428
"429",149384799,429
"430",149094705,430
"431",151229390,431
"432",150847424,432
"433",152176790,433
"434",148830675,434
"435",148830675,435
"436",151155336,436
"437",150967681,437
"438",151649322,438
"439",149282574,439
"440",149206321,440
"441",149216680,441
"442",149789266,442
"443",148731492,443
"444",151678445,444
"445",160130061,445
"446",150497676,446
"447",151959493,447
"448",148663161,448
"449",148389629,449
"450",148389629,450
"451",149018178,451
"452",149018178,452
"453",148836645,453
"454",149081174,454
"455",153736034,455
"456",153591466,456
"457",149724581,457
"458",149923641,458
"459",149250169,459
"460",149511011,460
"461",149450483,461
"462",149285443,462
"463",149652691,463
"464",148766581,464
"465",149126114,465
"466",147639077,466
"467",149328283,467
"468",154898009,468
"469",149142632,469
"470",151559642,470
"471",148515851,471
"472",149978276,472
"473",150330476,473
"474",150243991,474
"475",150243991,475
"476",149618550,476
"477",150316541,477
"478",150424758,478
"479",149455473,479
"480",154674916,480
"481",152200798,481
"482",158020889,482
"483",149309724,483
"484",148703661,484
"485",150129060,485
"486",148911900,486
"487",149360377,487
"488",148645490,488
"489",148596649,489
"490",148784551,490
"491",150847197,491
"492",150088971,492
"493",150445577,493
"494",151051537,494
"495",150344497,495
"496",150147540,496
"497",148898105,497
"498",148797615,498
"499",148854573,499
"500",148854573,500
"501",149821383,501
"502",149318408,502
"503",149138114,503
"504",151067849,504
"505",156265121,505
"506",149796198,506
"507",148761049,507
"508",149008437,508
"509",148880275,509
"510",148703967,510
"511",155534982,511
"512",150933919,512
"513",150476033,513
"514",148659309,514
"515",150961111,515
"516",155172180,516
"517",151683169,517
"518",152037996,518
"519",150790439,519
"520",151305394,520
"521",149385227,521
"522",149541763,522
"523",149541763,523
"524",149200206,524
"525",149200206,525
"526",148809630,526
"527",151966740,527
"528",155752411,528
"529",149812845,529
"530",149812845,530
"531",149298275,531
"532",149095445,532
"533",151356266,533
"534",152087009,534
"535",149326193,535
"536",149326193,536
"537",152364964,537
"538",148918214,538
"539",149907600,539
"540",149428703,540
"541",150319559,541
"542",149365218,542
"543",153497938,543
"544",152672948,544
"545",156358632,545
"546",154792564,546
"547",149747123,547
"548",149387836,548
"549",153798240,549
"550",149236472,550
"551",148772731,551
"552",149131205,552
"553",149131205,553
"554",156842170,554
"555",151776881,555
"556",151561982,556
"557",149837466,557
"558",151494346,558
"559",153399854,559
"560",154129476,560
"561",149143648,561
"562",150407596,562
"563",152018119,563
"564",149881210,564
"565",152162933,565
"566",152162933,566
"567",150291956,567
"568",150331781,568
"569",149874848,569
"570",155140674,570
"571",149660611,571
"572",149345395,572
"573",148729430,573
"574",149625417,574
"575",149625417,575
"576",148814134,576
"577",149707630,577
"578",150352390,578
"579",150964722,579
"580",154230504,580
"581",150988564,581
"582",148984055,582
"583",148832502,583
"584",147202443,584
"585",149782249,585
"586",148759334,586
"587",149025362,587
"588",149025362,588
"589",148635047,589
"590",148635047,590
"591",148770915,591
"592",148352024,592
"593",149291091,593
"594",150725225,594
"595",154002329,595
"596",150916111,596
"597",150936727,597
"598",148753848,598
"599",148677756,599
"600",150792023,600
"601",152979203,601
"602",149258011,602
"603",148933349,603
"604",149510824,604
"605",153529169,605
"606",152226348,606
"607",151428837,607
"608",148987387,608
"609",149006170,609
"610",149722168,610
"611",149049007,611
"612",153277271,612
"613",152458752,613
"614",148839768,614
"615",152284425,615
"616",152631386,616
"617",152709692,617
"618",150776893,618
"619",150280446,619
"620",153276190,620
"621",148832344,621
"622",149140393,622
"623",148762117,623
"624",148762117,624
"625",149749076,625
"626",151334464,626
"627",150284253,627
"628",150826759,628
"629",149079108,629
"630",149079108,630
"631",150126248,631
"632",149392932,632
"633",152913696,633
"634",148978500,634
"635",149069473,635
"636",148747065,636
"637",149783937,637
"638",150619228,638
"639",150619228,639
"640",150614655,640
"641",152053887,641
"642",151521312,642
"643",149731114,643
"644",149600992,644
"645",150517989,645
"646",149278663,646
"647",149127570,647
"648",148445004,648
"649",150302823,649
"650",152806438,650
"651",150415989,651
"652",149611249,652
"653",149022370,653
"654",149965490,654
"655",148916096,655
"656",151686704,656
"657",150672275,657
"658",149118446,658
"659",148734149,659
"660",148734149,660
"661",155201800,661
"662",148934592,662
"663",149045585,663
"664",153617351,664
"665",148952361,665
"666",148952361,666
"667",148634073,667
"668",151226996,668
"669",153565734,669
"670",151322647,670
"671",149339888,671
"672",148703835,672
"673",151249509,673
"674",149144425,674
"675",149144425,675
"676",149590975,676
"677",151964572,677
"678",149002101,678
"679",155782677,679
"680",151589010,680
"681",148775253,681
"682",149557595,682
"683",149557595,683
"684",151843647,684
"685",149461444,685
"686",149435010,686
"687",148900086,687
"688",151847888,688
"689",149215803,689
"690",149215803,690
"691",148736418,691
"692",149143973,692
"693",148860431,693
"694",151875055,694
"695",149878629,695
"696",149089138,696
"697",149976826,697
"698",148787253,698
"699",148971340,699
"700",156542865,700
"701",148700037,701
"702",148700037,702
"703",148700037,703
"704",148700037,704
"705",155578445,705
"706",149453661,706
"707",150306626,707
"708",148691123,708
"709",151201615,709
"710",151741072,710
"711",150944825,711
"712",151056938,712
"713",148721970,713
"714",149532779,714
"715",148625678,715
"716",149656668,716
"717",148285306,717
"718",150375601,718
"719",150406758,719
"720",149173717,720
"721",151261573,721
"722",149160553,722
"723",149275171,723
"724",151468912,724
"725",149592278,725
"726",149493872,726
"727",154576503,727
"728",148920552,728
"729",149514577,729
"730",148817684,730
"731",150709716,731
"732",149709832,732
"733",151602630,733
"734",148790577,734
"735",148790577,735
"736",149399550,736
"737",150249688,737
"738",151341537,738
"739",150599964,739
