"","costs","x"
"1",2680693773,1
"2",2607950673,2
"3",2676669649,3
"4",2572358422,4
"5",2572055650,5
"6",2650053700,6
"7",2572055650,7
"8",2612938654,8
"9",2572055650,9
"10",2572055650,10
"11",2572055650,11
"12",2582271490,12
"13",2615274049,13
"14",2572055650,14
"15",2632176781,15
"16",2572055650,16
"17",2597050628,17
"18",2572055650,18
"19",2572055650,19
"20",2572055650,20
"21",3291988381,21
"22",2567402200,22
"23",2607324148,23
"24",2585663425,24
"25",2601128392,25
"26",2572055650,26
"27",2584542925,27
"28",2572055650,28
"29",2608975940,29
"30",2572055650,30
"31",2572055650,31
"32",2694636255,32
"33",2572055650,33
"34",2572055650,34
"35",2572055650,35
"36",2572055650,36
"37",2572055650,37
"38",2573391861,38
"39",2572055650,39
"40",2572055650,40
"41",2689848821,41
"42",2761638720,42
"43",2695910380,43
"44",2572055650,44
"45",2572055650,45
"46",2583950670,46
"47",2572055650,47
"48",2725012126,48
"49",2572055650,49
"50",2572055650,50
"51",2572055650,51
"52",2589252365,52
"53",2574682731,53
"54",2667063117,54
"55",2572055650,55
"56",2572055650,56
"57",2609851638,57
"58",2782081485,58
"59",2572055650,59
"60",2572055650,60
"61",2834690157,61
"62",2572055650,62
"63",2593100064,63
"64",2572055650,64
"65",2642621080,65
"66",2694362249,66
"67",2676612352,67
"68",2572055650,68
"69",2572055650,69
"70",2417903541,70
"71",2578573410,71
"72",2835369287,72
"73",2572055650,73
"74",2616360630,74
"75",2650773174,75
"76",2572055650,76
"77",2572055650,77
"78",2574248025,78
"79",2725174998,79
"80",2572055650,80
"81",2626111030,81
"82",2626391400,82
"83",2572055650,83
"84",2572055650,84
"85",2597130584,85
"86",2595220450,86
"87",2588230428,87
"88",2572055650,88
"89",2572055650,89
"90",2749203119,90
"91",2532993069,91
"92",2572055650,92
"93",2676352093,93
"94",2593605490,94
"95",2574337894,95
"96",2572055650,96
"97",2713038297,97
"98",2697492068,98
"99",2624971729,99
"100",2608640641,100
"101",2572055650,101
"102",2646323663,102
"103",2572055650,103
"104",2610434483,104
"105",2681499000,105
"106",2674328898,106
"107",2608691519,107
"108",2619384223,108
"109",2587841012,109
"110",3356574271,110
"111",2591880442,111
"112",2572055650,112
"113",2572055650,113
"114",2572055650,114
"115",2645474065,115
"116",2647535701,116
"117",2572073312,117
"118",2572055650,118
"119",2572055650,119
"120",2572055650,120
"121",2572055650,121
"122",2572055650,122
"123",2572055650,123
"124",2572055650,124
"125",2573759118,125
"126",2572055650,126
