"","bestCostByT","temperatures"
"1",140125588,65994861,725
"2",138957695,62695118,63875
"3",139412747,59560362,7068125
"4",139210579,56582344,5714719
"5",139798931,53753227,3428983
"6",139291798,51065565,9757534
"7",139152746,48512287,6769657
"8",138939941,46086673,2931174
"9",140055818,43782339,6284615
"10",138936182,41593222,6470384
"11",139923924,39513561,5146865
"12",138944481,37537883,4389522
"13",139008450,35660989,2670046
"14",140238146,33877939,8036544
"15",139008022,32184042,8134716
"16",138877905,30574840,672798
"17",139662331,29046098,6391581
"18",139650584,27593793,7072002
"19",139202779,26214104,0218402
"20",140569660,24903398,8207482
"21",139306050,23658228,8797108
"22",139062795,22475317,4357253
"23",140207676,21351551,563939
"24",140159765,20283973,985742
"25",139380510,19269775,2864549
"26",139608741,18306286,5221322
"27",139048438,17390972,1960256
"28",139641790,16521423,5862243
"29",139260628,15695352,4069131
"30",142077157,14910584,7865674
"31",139872609,14165055,5472391
"32",138801746,13456802,7698771
"33",138993146,12783962,6313832
"34",139293086,12144764,4998141
"35",139767764,11537526,2748234
"36",138947309,10960649,9610822
"37",140018091,10412617,4630281
"38",139132274,9891986,58987669
"39",140085099,9397387,26038286
"40",143425126,8927517,89736371
"41",138368202,8481142,00249553
"42",139231718,8057084,90237075
"43",139355885,7654230,65725221
"44",139262859,7271519,1243896
"45",141023792,6907943,16817012
"46",139052794,6562546,00976162
"47",138939448,6234418,70927353
"48",138963568,5922697,77380986
"49",141495001,5626562,88511936
"50",139513247,5345234,7408634
"51",138949021,5077973,00382023
"52",139284843,4824074,35362921
"53",140358375,4582870,63594775
"54",139565096,4353727,10415037
"55",138978128,4136040,74894285
"56",138958388,3929238,7114957
"57",139033382,3732776,77592092
"58",139201689,3546137,93712487
"59",139516290,3368831,04026863
"60",139211543,3200389,4882552
"61",139025722,3040370,01384244
"62",139159943,2888351,51315031
"63",139233944,2743933,9374928
"64",138937029,2606737,24061816
"65",139677935,2476400,37858725
"66",139505702,2352580,35965789
"67",140643695,2234951,34167499
"68",140210719,2123203,77459124
"69",145704472,2017043,58586168
"70",138957953,1916191,4065686
"71",139135800,1820381,83624017
"72",139394692,1729362,74442816
"73",138597050,1642894,60720675
"74",138599158,1560749,87684641
"75",139101039,1482712,38300409
"76",139183121,1408576,76385389
"77",139169652,1338147,92566119
"78",138938760,1271240,52937813
"79",138968476,1207678,50290923
"80",139258116,1147294,57776377
"81",140137010,1089929,84887558
"82",139147157,1035433,3564318
"83",138975552,983661,688610208
"84",139125070,934478,604179698
"85",138976774,887754,673970713
"86",139145931,843366,940272177
"87",139937058,801198,593258568
"88",139130294,761138,66359564
"89",139176549,723081,730415858
"90",139018792,686927,643895065
"91",138955407,652581,261700312
"92",139474070,619952,198615296
"93",139101157,588954,588684531
"94",138952310,559506,859250305
"95",138970291,531531,516287789
"96",139378940,504954,9404734
"97",138983065,479707,19344973
"98",138971121,455721,833777243
"99",139164679,432935,742088381
"100",138944378,411288,954983962
"101",139010836,390724,507234764
"102",138852231,371188,281873026
"103",139386312,352628,867779374
"104",139086044,334997,424390406
"105",139790709,318247,553170885
"106",138950223,302335,175512341
"107",139015452,287218,416736724
"108",139028910,272857,495899888
"109",138985730,259214,621104893
"110",139195238,246253,890049649
"111",139151368,233941,195547166
"112",139315044,222244,135769808
"113",139059005,211131,928981318
"114",138503808,200575,332532252
"115",138503808,190546,565905639
"116",138503808,181019,237610357
"117",138510735,171968,275729839
"118",138510735,163369,861943347
"119",138510735,155201,36884618
"120",138510735,147441,300403871
"121",138510735,140069,235383677
"122",138342697,133065,773614493
"123",138509467,126412,484933769
"124",138509467,120091,86068708
"125",138509467,114087,267652726
"126",138509467,108382,90427009
"127",138509467,102963,759056585
"128",138509467,97815,5711037562
"129",138509467,92924,7925485684
"130",138509467,88278,55292114
"131",138509467,83864,625275083
"132",138509467,79671,3940113288
"133",138509467,75687,8243107624
"134",138509467,71903,4330952242
"135",138509467,68308,261440463
"136",138509467,64892,8483684399
"137",138451485,61648,2059500179
"138",138451485,58565,795652517
"139",138451485,55637,5058698911
"140",138451485,52855,6305763966
"141",138451485,50212,8490475767
"142",138451485,47702,2065951979
"143",138643004,45317,096265438
"144",138447605,43051,2414521661
